position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2010-01-04,Paddy Kenny,185,13524,"['Ireland', 'England']",1250000,Disqualification,29,1978-05-17,Retired,,,False,
Goalkeeper,left,,2006-09-27,Paul Gerrard,188,3584,['England'],1060000,Without Club,34,1973-01-22,Retired,,,False,
Goalkeeper,,,2006-01-07,Ian Bennett,183,3299,['England'],740000,Leeds United,35,1971-10-10,Retired,,,False,
Goalkeeper,,,2006-01-07,Jamie Annerson,188,44509,['England'],50000,Sheffield United U18,19,1988-06-21,Retired,,,False,
Centre-Back,right,,2019-04-07,Phil Jagielka,180,13520,"['England', 'Poland']",2750000,Everton FC,24,1982-08-17,Retired,,,False,
Centre-Back,right,,2006-01-07,David Sommeil,179,3803,"['Guadeloupe', 'France']",1790000,: Ablöse free transfer,32,1974-10-08,Retired,,,False,
Centre-Back,left,,2007-01-01,Mamadou Seck,192,5724,['Senegal'],1500000,: Ablöse free transfer,27,1979-08-23,Retired,,,False,
Centre-Back,right,,2003-01-07,Chris Morgan,185,13533,['England'],950000,Barnsley FC,29,1977-09-11,Retired,,,False,
Centre-Back,right,,2006-01-07,Claude Davis,191,14006,['Jamaica'],770000,: Ablöse €3.50m,28,1979-06-03,Retired,,,False,
Centre-Back,right,,2006-01-03,Chris Lucketti,183,14045,"['England', 'Italy']",250000,: Ablöse €450k,35,1971-09-28,Retired,,,False,
Centre-Back,both,,2005-01-07,Craig Short,185,3821,['England'],220000,Blackburn Rovers,39,1968-06-25,Retired,,,False,
Centre-Back,,,2007-01-01,Matthew Kilgallon,185,4095,['England'],100000,Leeds United,23,1984-08-01,Retired,,,False,
Left-Back,left,,2003-01-07,Chris Armstrong,175,13506,"['Scotland', 'England']",800000,: Ablöse €140k,24,1982-05-08,Retired,,,False,
Left-Back,left,,2004-01-07,Evan Horwood,183,59842,['England'],,Sheffield United U18,21,1986-10-03,Retired,,,False,
Right-Back,right,,2009-01-01,Leigh Bromby,183,13400,['England'],760000,Watford FC,27,1980-02-06,Retired,,,False,
Right-Back,right,,2004-01-10,Derek Geary,168,13408,['Ireland'],670000,: Ablöse €40k,27,1980-06-19,Retired,,,False,
Right-Back,right,,2010-12-07,Rob Kozluk,173,13525,"['England', 'Poland']",480000,Barnsley FC,29,1977-05-08,Retired,,,False,
Right-Back,right,,2005-01-07,Ben Starosta,176,38210,"['Poland', 'England']",150000,Sheffield United U18,20,1987-07-01,Retired,,,False,
Right-Back,right,,2007-01-24,Ahmed Fathi,175,38168,['Egypt'],,: Ablöse €1.05m,22,1984-10-11,Retired,,,False,
Defensive Midfield,both,,2006-01-07,Mikele Leigertwood,188,14041,"['Antigua and Barbuda', 'England']",1200000,: Ablöse €750k,24,1982-12-11,Retired,,,False,
Defensive Midfield,right,,2000-01-07,Nick Montgomery,175,13532,"['Scotland', 'England']",850000,Sheffield United U18,25,1981-10-28,Retired,,,False,
Defensive Midfield,right,Suspended – cross-competition,2006-01-07,Tie Li,183,3590,['China'],850000,: Ablöse free transfer,30,1977-05-18,Retired,,,False,
Central Midfield,left,,2004-01-07,Alan Quinn,175,15561,['Ireland'],850000,: Ablöse free transfer,28,1979-06-13,Retired,,,False,
Central Midfield,left,,2001-01-07,Michael Tonge,183,13544,['England'],800000,Sheffield United U18,24,1983-07-04,Retired,,,False,
Central Midfield,left,,2005-01-07,Stephen Quinn,168,43266,['Ireland'],500000,St. Patrick's Athletic Academy,21,1986-01-04,Without Club,,,False,
Central Midfield,right,,,Ian Ross,178,13540,['England'],50000,,21,1986-01-13,Retired,,,False,
Right Midfield,right,,2005-05-08,Keith Gillespie,177,3827,['Northern Ireland'],2250000,: Ablöse free transfer,32,1975-02-18,Retired,,,False,
Attacking Midfield,right,,2006-01-07,Nicky Law,178,43265,['England'],100000,Sheffield United U18,19,1988-03-29,Retired,,,False,
Left Winger,left,,2007-01-01,Luton Shelton,183,38768,['Jamaica'],2700000,Helsingborgs IF,21,1985-11-11,---,,,False,
Centre-Forward,right,,2006-01-07,Rob Hulse,185,9980,['England'],3750000,Leeds United,27,1979-10-25,Retired,,,False,
Centre-Forward,right,,2007-11-01,Jon Stead,191,16107,['England'],2300000,Sunderland AFC,24,1983-07-04,Retired,,,False,
Centre-Forward,right,,2005-01-07,Danny Webber,178,3551,['England'],1450000,Watford FC,25,1981-12-28,Retired,,,False,
Centre-Forward,right,,2005-01-07,Geoff Horsfield,183,3792,['England'],1250000,: Ablöse €1.80m,33,1973-01-11,Retired,,,False,
Centre-Forward,right,,2006-08-31,Colin Kazım-Richards,187,36802,"['Türkiye', 'England']",750000,: Ablöse €1.50m,20,1986-08-26,Retired,,,False,
Centre-Forward,right,,2006-01-07,Christian Nadé,186,33926,"['France', ""Cote d'Ivoire""]",700000,: Ablöse free transfer,22,1984-09-18,Petershill FC,,,False,
Centre-Forward,,,2013-01-31,Jonathan Forte,183,39505,"['Barbados', 'England']",75000,Southampton FC,20,1986-07-25,Shirebrook Town FC,,,False,
