position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-10-27,Chris Kirkland,198,3219,['England'],3000000,: Ablöse €3.73m,26,1981-02-05,Retired,,,False,
Goalkeeper,right,,2005-01-07,Mike Pollitt,193,32217,['England'],600000,: Ablöse €300k,35,1972-02-29,Retired,,,False,
Goalkeeper,,,2001-01-07,John Filan,188,13516,['Australia'],575000,Blackburn Rovers,37,1970-08-02,Retired,,,False,
Goalkeeper,right,,2007-01-02,Carlo Nash,197,3804,['England'],500000,: Ablöse €450k,33,1973-09-13,Retired,,,False,
Centre-Back,right,,2006-01-07,Fitz Hall,193,6580,['England'],4500000,: Ablöse €4.50m,26,1980-12-20,Retired,,,False,
Centre-Back,right,,2005-01-07,Arjan de Zeeuw,192,5909,['Netherlands'],1600000,: Ablöse free transfer,37,1970-04-16,Retired,,,False,
Centre-Back,right,,2007-01-07,Andreas Granqvist,192,29213,['Sweden'],900000,Helsingborgs IF,22,1985-04-16,Retired,,,False,
Centre-Back,right,,2001-01-07,Lee McCulloch,185,11360,['Scotland'],900000,Motherwell FC,29,1978-05-14,Retired,,,False,
Centre-Back,right,,2001-01-10,Matt Jackson,185,13519,['England'],400000,: Ablöse free transfer,35,1971-10-19,Retired,,,False,
Left-Back,left,,2002-01-07,Leighton Baines,170,13507,['England'],4000000,Wigan Athletic U18,22,1984-11-12,Retired,,,False,
Left-Back,left,,2007-01-01,David Unsworth,187,3272,['England'],2500000,Sheffield United,33,1973-10-16,Retired,,,False,
Left-Back,left,,2001-02-03,Steve McMillan,178,13530,['Scotland'],650000,Motherwell FC,31,1976-01-19,Retired,,,False,
Right-Back,right,,2008-01-18,Antonio Valencia,180,33544,['Ecuador'],2250000,: Ablöse €2.00m,21,1985-04-08,Retired,,,False,
Right-Back,right,,2006-01-08,Emmerson Boyce,180,19641,"['Barbados', 'England']",1600000,: Ablöse €1.50m,27,1979-09-24,Retired,,,False,
Right-Back,right,,2005-01-07,Ryan Taylor,179,33785,['England'],850000,: Ablöse €100k,22,1984-08-19,Retired,,,False,
Defensive Midfield,N/A,,2013-01-31,Paul Scharner,,2953,['Austria'],3500000,: Ablöse €100k,27,1980-11-03,Retired,,,False,
Defensive Midfield,both,,2006-01-07,Tomasz Cywka,180,38558,['Poland'],200000,Gwarek Zabrze,19,1988-06-27,Sparta Oborniki,,,False,
Midfielder,right,,,David Owens,,105043,['England'],,,18,1988-10-10,Retired,,,False,
Central Midfield,right,,2006-01-07,Denny Landzaat,178,4570,['Netherlands'],4500000,AZ Alkmaar,31,1976-06-05,Retired,,,False,
Central Midfield,right,,2005-08-17,Josip Skoko,175,7266,"['Australia', 'Croatia']",2600000,Genclerbirligi Ankara,31,1975-10-12,Retired,,,False,
Central Midfield,left,,2005-01-01,Andreas Johansson,181,15209,['Sweden'],850000,Djurgårdens IF,28,1978-05-07,Retired,,,False,
Central Midfield,right,,2007-01-07,Lewis Montrose,183,57493,"['England', 'Barbados']",,Wigan Athletic U18,18,1988-11-17,Retired,,,False,
Left Midfield,left,,2006-08-31,Kevin Kilbane,183,4135,"['Ireland', 'England']",4500000,: Ablöse €2.50m,30,1977-01-02,Retired,,,False,
Right Winger,right,,2006-01-08,David Cotterill,175,40207,['Wales'],3200000,: Ablöse €3.20m,19,1987-04-12,Retired,,,False,
Right Winger,right,,2006-01-07,Tomasz Kupisz,180,45185,['Poland'],50000,MKS Piaseczno,17,1990-02-01,Hutnik Warszawa,,,False,
Centre-Forward,both,,2005-06-08,Henri Camara,178,3900,"['Senegal', 'France']",6300000,Wolverhampton Wanderers,30,1977-10-05,Retired,,,False,
Centre-Forward,right,,2006-09-07,Emile Heskey,188,3142,"['England', 'Antigua and Barbuda']",6000000,: Ablöse €7.50m,29,1978-11-01,Retired,,,False,
Centre-Forward,right,,2007-01-01,Julius Aghahowa,179,14925,['Nigeria'],2000000,: Ablöse free transfer,25,1982-12-02,Retired,,,False,
Centre-Forward,right,,2007-01-01,Caleb Folan,188,46816,"['Ireland', 'England']",,: Ablöse €750k,24,1982-10-26,Retired,,,False,
