position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2004-01-14,David James,193,3646,"['England', 'Jamaica']",3600000,: Ablöse €2.80m,35,1970-01-08,Retired,,,False,
Goalkeeper,right,,2004-01-07,Geert De Vlieger,186,3959,['Belgium'],1000000,: Ablöse free transfer,34,1971-10-16,Retired,,,False,
Goalkeeper,right,,1997-01-07,Nicky Weaver,191,3310,['England'],700000,Mansfield Town,27,1979-02-03,Retired,,,False,
Goalkeeper,right,Shoulder injury - Return expected on 28/02/2027,2007-01-07,Kasper Schmeichel,189,16911,['Denmark'],250000,: Ablöse -,19,1986-05-11,Retired,,,False,
Centre-Back,left,,2002-05-19,Sylvain Distin,192,3356,"['France', 'Guadeloupe']",8000000,: Ablöse €6.00m,28,1977-12-16,Retired,,,False,
Centre-Back,right,,2000-10-18,Richard Dunne,188,3807,['Ireland'],5000000,: Ablöse €4.50m,26,1979-09-21,Retired,,,False,
Centre-Back,right,,2002-01-07,David Sommeil,179,3803,"['Guadeloupe', 'France']",2500000,: Ablöse €4.50m,31,1974-10-08,Retired,,,False,
Centre-Back,right,,2004-01-07,Nedum Onuoha,183,28810,"['England', 'Nigeria']",2000000,: Ablöse -,19,1986-12-11,Retired,,,False,
Centre-Back,right,,2002-05-14,Mikkel Bischoff,193,3302,"['Denmark', 'Kenya']",1100000,Akademisk Boldklub,24,1982-03-02,Retired,,,False,
Centre-Back,left,,2003-01-07,Stephen Jordan,183,4082,['England'],900000,: Ablöse -,24,1982-06-03,Retired,,,False,
Centre-Back,right,,2006-01-31,Matt Mills,191,25384,['England'],400000,Southampton FC,19,1986-07-14,Retired,,,False,
Left-Back,left,,2004-01-07,Ben Thatcher,178,3304,"['Wales', 'England']",4250000,: Ablöse €1.50m,30,1975-11-30,Retired,,,False,
Right-Back,right,,2004-01-07,Danny Mills,180,3743,['England'],5700000,Leeds United,29,1977-05-18,Retired,,,False,
Right-Back,right,,2002-01-01,Jihai Sun,183,3806,['China'],4500000,Dalian Shide,28,1977-09-30,Retired,,,False,
Right-Back,right,,2006-01-01,Micah Richards,180,32617,"['England', 'St. Kitts & Nevis']",1300000,: Ablöse -,18,1988-06-24,Retired,,,False,
Defensive Midfield,right,,2006-01-01,Tuomas Haapala,178,17335,['Finland'],400000,Myllykosken Pallo -47,27,1979-04-20,Retired,,,False,
Central Midfield,right,,2003-01-01,Joey Barton,180,3292,['England'],6000000,: Ablöse -,23,1982-02-09,Retired,,,False,
Central Midfield,right,,2003-08-29,Claudio Reyna,175,3475,"['United States', 'Portugal']",3600000,Sunderland AFC,32,1973-07-20,Retired,,,False,
Central Midfield,right,,2003-01-07,Willo Flood,168,28809,['Ireland'],125000,: Ablöse -,21,1985-10-04,Retired,,,False,
Right Midfield,right,,2004-01-07,Lee Croft,177,27510,['England'],500000,: Ablöse -,21,1985-06-21,Retired,,,False,
Left Midfield,left,,2006-05-01,Albert Riera,188,7373,"['Spain', 'Russia']",5000000,RCD Espanyol Barcelona,24,1982-04-15,Retired,,,False,
Attacking Midfield,right,,2005-01-07,Stephen Ireland,173,34838,['Ireland'],2400000,: Ablöse -,19,1986-08-22,Wythenshawe Town FC,,,False,
Attacking Midfield,right,,2003-04-08,Antoine Sibierski,187,5489,"['France', 'Poland']",2200000,: Ablöse €1.10m,31,1974-05-08,Retired,,,False,
Left Winger,right,,2006-01-30,Georgios Samaras,193,6855,"['Greece', 'Australia']",8000000,: Ablöse €8.50m,21,1985-02-21,Retired,,,False,
Left Winger,right,,2003-01-07,Trevor Sinclair,178,3253,"['England', 'Jamaica']",4500000,: Ablöse €3.75m,33,1973-02-03,Retired,,,False,
Left Winger,left,,2005-01-25,Kiki Musampa,178,7787,"['Netherlands', 'DR Congo']",3500000,: Ablöse free transfer,28,1977-07-20,Retired,,,False,
Centre-Forward,right,,2005-07-27,Darius Vassell,171,3236,"['England', 'Jamaica']",4700000,: Ablöse €3.60m,26,1980-06-13,Retired,,,False,
Centre-Forward,left,,2003-01-16,Robbie Fowler,175,3225,['England'],4500000,Leeds United,31,1975-09-04,Retired,,,False,
Centre-Forward,right,,2005-07-02,Andy Cole,175,3238,"['England', 'Jamaica']",4000000,Fulham FC,34,1971-10-15,Retired,,,False,
Centre-Forward,right,,2005-01-01,Bradley Wright-Phillips,173,28813,"['England', 'Grenada']",1100000,: Ablöse -,21,1985-12-03,Retired,,,False,
Centre-Forward,left,,2006-01-07,Ishmael Miller,192,38776,['England'],50000,: Ablöse -,19,1987-05-03,Retired,,,False,
