position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,2001-01-07,John Filan,188,13516,['Australia'],700000,Blackburn Rovers,36,1970-08-02,Retired,,,False,
Goalkeeper,right,,2005-01-07,Mike Pollitt,193,32217,['England'],650000,: Ablöse €300k,34,1972-02-29,Retired,,,False,
Goalkeeper,,,2003-01-07,Gary Walsh,191,13547,['England'],,: Ablöse free transfer,38,1968-03-21,Retired,,,False,
Defender,,,,Joey Waterhouse,,775965,['England'],,,18,1987-05-09,Retired,,,False,
Centre-Back,N/A,,2005-07-27,Stéphane Henchoz,,3210,"['Switzerland', 'Germany']",3400000,: Ablöse free transfer,31,1974-07-09,Retired,,,False,
Centre-Back,right,,2005-01-07,Arjan de Zeeuw,192,5909,['Netherlands'],1600000,: Ablöse free transfer,36,1970-04-16,Retired,,,False,
Centre-Back,left,,2006-01-23,Reto Ziegler,183,9915,['Switzerland'],1450000,: Ablöse ?,20,1986-01-16,Retired,,,False,
Centre-Back,both,,2004-05-08,Émerson Thome,188,3643,"['Brazil', 'Portugal']",750000,: Ablöse free transfer,34,1972-03-30,Retired,,,False,
Centre-Back,right,,2001-01-07,Lee McCulloch,185,11360,['Scotland'],550000,Motherwell FC,28,1978-05-14,Retired,,,False,
Centre-Back,right,,2001-01-10,Matt Jackson,185,13519,['England'],400000,: Ablöse free transfer,34,1971-10-19,Retired,,,False,
Left-Back,left,,2002-01-07,Leighton Baines,170,13507,['England'],2000000,Wigan Athletic U18,21,1984-11-12,Retired,,,False,
Left-Back,left,,2001-02-03,Steve McMillan,178,13530,['Scotland'],670000,Motherwell FC,30,1976-01-19,Retired,,,False,
Right-Back,right,,2005-08-07,Pascal Chimbonda,182,18875,"['Guadeloupe', 'France']",4000000,: Ablöse free transfer,27,1979-02-21,Retired,,,False,
Right-Back,right,,2005-01-07,Ryan Taylor,179,33785,['England'],850000,: Ablöse €100k,21,1984-08-19,Retired,,,False,
Defensive Midfield,N/A,,2013-01-31,Paul Scharner,,2953,['Austria'],3500000,: Ablöse €100k,26,1980-11-03,Retired,,,False,
Defensive Midfield,right,,2004-01-07,David Wright,180,14165,['England'],600000,Crewe Alexandra,26,1980-01-05,Retired,,,False,
Defensive Midfield,right,,2003-01-07,Luke Joyce,175,33786,['England'],50000,Wigan Athletic U18,18,1987-09-07,Retired,,,False,
Central Midfield,right,,2003-01-01,Jimmy Bullard,178,13510,"['England', 'Germany']",4500000,: Ablöse €400k,27,1978-10-23,Retired,,,False,
Central Midfield,right,,2005-08-17,Josip Skoko,175,7266,"['Australia', 'Croatia']",2600000,Genclerbirligi Ankara,30,1975-10-12,Retired,,,False,
Central Midfield,right,,2005-01-07,Damien Francis,183,11671,"['Jamaica', 'England']",2250000,: Ablöse €2.25m,27,1979-02-27,Retired,,,False,
Central Midfield,right,,2005-01-03,Graham Kavanagh,178,12712,['Ireland'],1750000,: Ablöse free transfer,32,1973-02-12,Retired,,,False,
Central Midfield,left,,2005-01-01,Andreas Johansson,181,15209,['Sweden'],850000,Djurgårdens IF,27,1978-05-07,Retired,,,False,
Right Midfield,right,,2006-01-19,David Thompson,170,4127,['England'],2750000,Blackburn Rovers,28,1977-12-09,Retired,,,False,
Left Midfield,left,,2004-01-02,Alan Mahon,170,3483,['Ireland'],1850000,Blackburn Rovers,28,1978-04-04,Retired,,,False,
Right Winger,right,,2001-01-12,Gary Teale,183,13543,['Scotland'],500000,: Ablöse €300k,27,1978-07-21,Retired,,,False,
Centre-Forward,both,,2005-06-08,Henri Camara,178,3900,"['Senegal', 'France']",6300000,Wolverhampton Wanderers,29,1977-10-05,Retired,,,False,
Centre-Forward,right,,2004-01-13,Jason Roberts,185,3666,"['Grenada', 'England']",3850000,: Ablöse €2.10m,28,1978-01-25,Retired,,,False,
Centre-Forward,right,,2005-01-08,David Connolly,175,9051,"['Ireland', 'England']",2000000,: Ablöse €3.00m,29,1977-06-06,Retired,,,False,
Centre-Forward,right,,2006-01-01,Neil Mellor,184,3605,['England'],1500000,: Ablöse free transfer,23,1982-04-11,Retired,,,False,
