position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-12-08,David James,193,3646,"['England', 'Jamaica']",3000000,: Ablöse €1.70m,39,1970-01-08,Retired,,,False,
Goalkeeper,right,,2005-01-07,Asmir Begovic,199,33873,"['Bosnia-Herzegovina', 'Canada']",1500000,: Ablöse -,23,1987-06-20,Leicester City,,,False,
Goalkeeper,right,,2009-07-08,Antti Niemi,186,3101,['Finland'],500000,,38,1972-05-31,Retired,,,False,
Goalkeeper,left,,2004-01-07,Jamie Ashdown,190,13397,['England'],500000,Reading FC,29,1980-11-30,Retired,,,False,
Goalkeeper,right,,2016-09-08,Liam O'Brien,188,129015,['England'],,: Ablöse free transfer,18,1991-11-30,Retired,,,False,
Centre-Back,left,,2007-01-07,Sylvain Distin,192,3356,"['France', 'Guadeloupe']",7500000,: Ablöse free transfer,32,1977-12-16,Retired,,,False,
Centre-Back,right,,2008-01-07,Younès Kaboul,192,27114,"['France', 'Morocco']",5500000,: Ablöse €6.25m,24,1986-04-01,Retired,,,False,
Centre-Back,right,,2009-01-09,Tal Ben Haim,183,20714,['Israel'],3500000,: Ablöse free transfer,28,1982-03-31,Retired,,,False,
Centre-Back,N/A,,2009-01-07,Aaron Mokoena,,4756,['South Africa'],2000000,Blackburn Rovers,29,1980-11-25,Retired,,,False,
Centre-Back,right,,2009-01-09,Mike Williamson,194,10642,['England'],1500000,Watford FC,26,1983-08-11,Retired,,,False,
Centre-Back,both,,2005-01-07,Marc Wilson,188,30456,"['Ireland', 'Northern Ireland']",1500000,: Ablöse -,22,1987-08-17,Retired,,,False,
Centre-Back,right,,2012-11-19,Ricardo Rocha,183,13211,['Portugal'],1000000,Without Club,31,1978-03-10,Retired,,,False,
Centre-Back,N/A,,2010-12-02,Dusko Tosic,,17184,['Serbia'],750000,SV Werder Bremen,25,1985-01-19,Retired,,,False,
Centre-Back,,Red card suspension – Welsh Cup,,Joel Edwards,,122842,['England'],25000,,18,1991-08-18,Cardiff Metropolitan University,,,False,
Centre-Back,right,,2009-01-07,Luke Wilkinson,188,129013,['England'],25000,: Ablöse -,19,1990-09-29,Wells City FC,,,False,
Centre-Back,right,,2000-01-07,Linvoy Primus,180,4266,['England'],,Reading FC,36,1973-09-14,Retired,,,False,
Centre-Back,right,,,James Hurst,183,110863,['England'],,,18,1992-01-31,Career break,,,False,
Left-Back,left,,2009-01-01,Nadir Belhadj,175,23892,"['Algeria', 'France']",5500000,: Ablöse €4.50m,28,1982-06-18,Retired,,,False,
Left-Back,left,,2007-01-07,Hermann Hreidarsson,185,3860,['Iceland'],2000000,Charlton Athletic,35,1974-11-07,Retired,,,False,
Left-Back,left,,,Lennard Sowah,184,74124,"['Germany', 'Ghana']",,,17,1992-08-23,Concordia Hamburg,,,False,
Right-Back,right,,2009-01-07,Steve Finnan,183,4038,['Ireland'],2500000,RCD Espanyol Barcelona,34,1976-04-24,Retired,,,False,
Right-Back,right,,2009-08-13,Anthony Vanden Borre,182,15844,"['Belgium', 'DR Congo']",2500000,: Ablöse ?,22,1987-10-24,Retired,,,False,
Right-Back,right,,2008-01-07,Joel Ward,186,92572,['England'],50000,: Ablöse -,20,1989-10-29,Without Club,,,False,
Defensive Midfield,right,,2009-01-01,Hayden Mullins,182,14052,['England'],3000000,: Ablöse €2.30m,31,1979-03-27,Retired,,,False,
Defensive Midfield,right,,2007-08-31,Papa Bouba Diop,194,5485,['Senegal'],3000000,Fulham FC,32,1978-01-28,---,,,False,
Defensive Midfield,left,,2002-01-07,Richard Hughes,175,9207,['Scotland'],1500000,: Ablöse €80k,31,1979-06-25,Retired,,,False,
Defensive Midfield,both,,2009-02-02,Angelos Basinas,180,9821,['Greece'],1000000,: Ablöse free transfer,34,1976-03-01,Retired,,,False,
Defensive Midfield,right,,,Gauthier Mahoto,185,125168,"['France', 'DR Congo']",200000,,18,1992-02-02,Retired,,,False,
Central Midfield,right,,2009-01-09,Hassan Yebda,187,12351,"['Algeria', 'France']",4500000,SL Benfica,26,1984-05-14,Retired,,,False,
Central Midfield,left,,2009-08-28,Jamie O'Hara,180,38090,['England'],4000000,: Ablöse free transfer,23,1986-09-25,Retired,,,False,
Central Midfield,right,,2009-01-08,Michael Brown,175,13509,['England'],2500000,Wigan Athletic,33,1977-01-25,Retired,,,False,
Central Midfield,right,Team captain,2022-01-07,Marlon Pack,188,118779,['England'],50000,Cardiff City,19,1991-03-25,Portsmouth FC,,,False,
Right Midfield,left,,2024-06-08,Matt Ritchie,173,92469,"['Scotland', 'England']",50000,Newcastle United,20,1989-10-09,Retired,,,False,
Attacking Midfield,both,,2006-08-31,Niko Kranjcar,186,16746,['Croatia'],12000000,HNK Hajduk Split,25,1984-08-13,Retired,,,False,
Attacking Midfield,right,,2009-08-28,Kevin-Prince Boateng,186,16922,"['Ghana', 'Germany']",4000000,: Ablöse €4.50m,23,1987-06-03,Retired,,,False,
Left Winger,right,,2007-11-07,John Utaka,182,5495,['Nigeria'],3500000,Stade Rennais FC,28,1982-08-01,Retired,,,False,
Left Winger,right,,2010-01-30,Quincy Owusu-Abeyie,182,14551,"['Ghana', 'Netherlands']",1000000,: Ablöse €280k,24,1986-04-15,FC Amsterdam,,,False,
Left Winger,right,,,Gaël N'Lundulu,183,177913,"['France', 'Congo']",,,18,1992-04-29,Paris Saint-Germain B,,,False,
Second Striker,right,,2009-01-08,Aruna Dindane,174,9597,"[""Cote d'Ivoire""]",3000000,: Ablöse €500k,29,1980-11-26,Retired,,,False,
Centre-Forward,right,,2009-05-08,Frédéric Piquionne,188,5683,"['Martinique', 'France']",4500000,: Ablöse €500k,31,1978-08-12,Retired,,,False,
Centre-Forward,right,,2007-11-07,David Nugent,180,33963,"['England', 'Ireland']",2500000,: Ablöse €9.00m,25,1985-02-05,Anstey Nomads,,,False,
Centre-Forward,right,,2009-08-27,Tommy Smith,178,12401,['England'],2000000,Watford FC,30,1980-05-22,Retired,,,False,
