position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2009-02-02,Shay Given,185,3146,['Ireland'],8500000,Newcastle United,33,1976-04-20,Retired,,,False,
Goalkeeper,right,,2006-01-07,Joe Hart,196,40204,['England'],6500000,: Ablöse €900k,22,1987-04-19,Retired,,,False,
Goalkeeper,right,Shoulder injury - Return expected on 28/02/2027,2007-01-07,Kasper Schmeichel,189,16911,['Denmark'],1000000,: Ablöse -,22,1986-05-11,Retired,,,False,
Centre-Back,right,,2008-08-22,Vincent Kompany,190,9594,"['Belgium', 'DR Congo']",10000000,: Ablöse €8.50m,23,1986-10-04,Retired,,,False,
Centre-Back,right,,2000-10-18,Richard Dunne,188,3807,['Ireland'],9500000,: Ablöse €4.50m,29,1979-09-21,Retired,,,False,
Centre-Back,right,,2004-01-07,Nedum Onuoha,183,28810,"['England', 'Nigeria']",5000000,: Ablöse -,22,1986-12-11,Retired,,,False,
Centre-Back,N/A,,2008-08-31,Gláuber,,37537,"['Brazil', 'Italy']",800000,: Ablöse free transfer,25,1983-05-08,Retired,,,False,
Left-Back,left,,2009-02-01,Wayne Bridge,178,3682,['England'],7500000,: Ablöse €13.00m,28,1980-05-08,Retired,,,False,
Left-Back,left,,2007-01-07,Javier Garrido,179,23218,['Spain'],3000000,Real Sociedad,24,1985-03-15,Retired,,,False,
Left-Back,left,,2007-01-31,Michael Ball,178,9423,['England'],2200000,: Ablöse free transfer,29,1979-02-10,Retired,,,False,
Right-Back,right,,2006-01-01,Micah Richards,180,32617,"['England', 'St. Kitts & Nevis']",12000000,: Ablöse -,21,1988-06-24,Retired,,,False,
Right-Back,right,,2008-08-31,Pablo Zabaleta,176,20007,"['Argentina', 'Spain']",8199999,RCD Espanyol Barcelona,24,1985-01-16,Retired,,,False,
Right-Back,right,,2004-01-07,Danny Mills,180,3743,['England'],500000,Leeds United,32,1977-05-18,Retired,,,False,
Right-Back,right,,2007-01-07,Shay Logan,173,58579,['England'],300000,: Ablöse -,21,1988-01-29,Without Club,,,False,
Defensive Midfield,right,,2009-01-21,Nigel de Jong,174,4672,"['Netherlands', 'Suriname']",12500000,: Ablöse €18.00m,24,1984-11-30,Retired,,,False,
Defensive Midfield,right,,2006-01-07,Michael Johnson,183,45274,['England'],6000000,: Ablöse -,21,1988-02-24,Retired,,,False,
Defensive Midfield,N/A,,2007-07-14,Gelson Fernandes,,20081,"['Switzerland', 'Cape Verde']",5500000,: Ablöse €5.50m,22,1986-02-09,Retired,,,False,
Defensive Midfield,N/A,,2006-12-07,Dietmar Hamann,,919,['Germany'],1200000,: Ablöse €600k,35,1973-08-27,Retired,,,False,
Defensive Midfield,right,,2007-01-07,Kelvin Etuhu,179,45792,"['Nigeria', 'England']",750000,: Ablöse -,21,1988-05-30,Retired,,,False,
Central Midfield,right,,,Adam Clayton,175,73067,['England'],400000,,20,1989-01-14,Without Club,,,False,
Attacking Midfield,right,,2005-01-07,Stephen Ireland,173,34838,['Ireland'],15000000,: Ablöse -,22,1986-08-22,Wythenshawe Town FC,,,False,
Attacking Midfield,right,,2007-01-07,Elano,174,20053,"['Brazil', 'Italy']",12500000,Shakhtar Donetsk,28,1981-06-14,Retired,,,False,
Left Winger,right,,2008-01-09,Robinho,172,15511,"['Brazil', 'Spain']",35000000,Real Madrid,25,1984-01-25,Retired,,,False,
Left Winger,N/A,,2007-01-07,Martin Petrov,,670,['Bulgaria'],10000000,: Ablöse €7.00m,30,1979-01-15,Retired,,,False,
Left Winger,right,,2009-01-19,Craig Bellamy,173,3297,['Wales'],9000000,: Ablöse €15.50m,29,1979-07-13,Retired,,,False,
Right Winger,right,,2008-01-08,Shaun Wright-Phillips,166,3467,"['England', 'Grenada']",13000000,: Ablöse €11.25m,27,1981-10-25,Retired,,,False,
Centre-Forward,right,,2008-01-01,Benjani,188,12063,['Zimbabwe'],7000000,: Ablöse €5.20m,30,1978-08-13,Retired,,,False,
Centre-Forward,left,,2007-01-08,Valeri Bozhinov,185,4176,"['Bulgaria', 'Italy']",6000000,: Ablöse €8.00m,23,1986-02-15,Retired,,,False,
Centre-Forward,left,,2008-01-31,Felipe Caicedo,183,37834,"['Ecuador', 'Spain']",4200000,: Ablöse €7.00m,20,1988-05-09,Retired,,,False,
Centre-Forward,left,,2006-01-09,Daniel Sturridge,183,47082,"['England', 'Jamaica']",3000000,: Ablöse -,19,1989-01-09,Retired,,,False,
Centre-Forward,right,,2005-07-27,Darius Vassell,171,3236,"['England', 'Jamaica']",2500000,: Ablöse €3.60m,29,1980-06-13,Retired,,,False,
Centre-Forward,right,Knee injury - Return unknown,2007-01-07,Ched Evans,183,61622,['Wales'],1200000,: Ablöse -,20,1988-12-28,Fleetwood Town,,,False,
