position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2008-01-07,Paul Robinson,193,3630,['England'],4600000,: Ablöse €4.40m,29,1979-10-15,Retired,,,False,
Goalkeeper,,,2006-01-07,Jason Brown,180,15916,['Wales'],600000,Gillingham FC,27,1982-05-18,Retired,,,False,
Goalkeeper,right,,2008-01-08,Mark Bunn,183,49319,"['England', 'Ireland']",150000,: Ablöse €150k,24,1984-11-16,Retired,,,False,
Centre-Back,N/A,,2007-01-25,Christopher Samba,,29016,"['Congo', 'France']",5500000,: Ablöse €500k,25,1984-03-28,Retired,,,False,
Centre-Back,right,,2005-06-01,Ryan Nelsen,185,28878,['New Zealand'],3300000,: Ablöse free transfer,31,1977-10-18,Retired,,,False,
Centre-Back,left,,2009-01-07,Gaël Givet,181,5286,['France'],2700000,: Ablöse €4.00m,27,1981-09-10,Retired,,,False,
Centre-Back,right,,2006-08-26,André Ooijer,187,4345,['Netherlands'],2300000,: Ablöse €3.00m,34,1974-11-07,Retired,,,False,
Centre-Back,N/A,,2005-01-01,Aaron Mokoena,,4756,['South Africa'],1800000,: Ablöse €900k,28,1980-11-25,Retired,,,False,
Centre-Back,right,,2006-01-07,Zurab Khizanishvili,186,9621,['Georgia'],1300000,: Ablöse €750k,27,1981-06-10,Retired,,,False,
Left-Back,left,,2007-01-22,Stephen Warnock,178,3308,['England'],5100000,: Ablöse €2.25m,27,1981-12-12,Retired,,,False,
Left-Back,left,,2007-01-07,Martin Olsson,178,38073,['Sweden'],800000,Blackburn Rovers U18,21,1988-05-17,Without Club,,,False,
Right-Back,right,,2003-01-07,Steven Reid,185,7330,"['Ireland', 'England']",3500000,: Ablöse €3.60m,28,1981-10-03,Retired,,,False,
Right-Back,right,,2008-04-08,Danny Simpson,176,37442,"['England', 'Jamaica']",1100000,Manchester United,22,1987-04-01,Arabian Falcons FC,,,False,
Defensive Midfield,right,,2001-01-07,Tugay Kerimoğlu,176,3703,['Türkiye'],800000,: Ablöse €1.95m,38,1970-08-24,Retired,,,False,
Central Midfield,left,,2004-08-27,Morten Gamst Pedersen,183,22741,['Norway'],8700000,Tromsø IL,27,1981-08-09,Retired,,,False,
Central Midfield,both,,2008-08-26,Vincenzo Grella,183,6021,"['Australia', 'Italy']",3300000,Torino FC,29,1979-05-10,Retired,,,False,
Central Midfield,right,,2008-08-28,Keith Andrews,183,8035,"['Ireland', 'England']",2300000,: Ablöse €930k,28,1980-09-13,Retired,,,False,
Central Midfield,left,,2006-01-07,Bryan Hodge,178,48106,['Scotland'],50000,Blackburn Rovers U18,21,1987-09-23,Retired,,,False,
Right Midfield,right,,2003-10-07,Brett Emerton,185,4367,['Australia'],4400000,: Ablöse €3.00m,30,1979-02-22,Retired,,,False,
Left Midfield,left,,2007-01-07,Keith Treacy,183,57064,['Ireland'],700000,Blackburn Rovers U18,20,1988-09-13,Retired,,,False,
Attacking Midfield,right,,2007-01-17,David Dunn,178,4243,['England'],4000000,: Ablöse €3.20m,29,1979-12-27,Retired,,,False,
Attacking Midfield,left,,2008-01-07,Carlos Villanueva,173,53164,['Chile'],1900000,: Ablöse ?,23,1986-05-02,Retired,,,False,
Centre-Forward,right,,2011-01-14,Roque Santa Cruz,193,215,"['Paraguay', 'Spain']",10000000,: Ablöse free transfer,27,1981-08-16,Club Nacional Asunción,,,False,
Centre-Forward,right,,2006-01-07,Benni McCarthy,184,3091,['South Africa'],8000000,FC Porto,31,1977-12-11,Retired,,,False,
Centre-Forward,right,,2009-01-30,El-Hadji Diouf,180,3604,"['Senegal', 'France']",4099999,Sunderland AFC,28,1981-01-15,Retired,,,False,
Centre-Forward,right,,2006-03-07,Jason Roberts,185,3666,"['Grenada', 'England']",2800000,Wigan Athletic,31,1978-01-25,Retired,,,False,
