position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,Back injury - Return unknown,2014-01-07,Lukasz Fabianski,190,29692,['Poland'],5000000,Arsenal FC,33,1985-04-18,Without Club,,,False,
Goalkeeper,right,,2017-01-07,Erwin Mulder,193,56631,['Netherlands'],2000000,: Ablöse free transfer,29,1989-03-03,Retired,,,False,
Goalkeeper,right,,2015-01-07,Kristoffer Nordfeldt,190,75890,['Sweden'],1500000,: Ablöse €850k,29,1989-06-23,AIK,,,False,
Centre-Back,right,,2016-08-30,Alfie Mawson,189,287431,['England'],15000000,Barnsley FC,24,1994-01-19,Retired,,,False,
Centre-Back,right,,2014-08-20,Federico Fernández,189,85475,"['Argentina', 'Italy']",8000000,: Ablöse €10.00m,29,1989-02-21,Retired,,,False,
Centre-Back,right,,2012-08-17,Kyle Bartley,194,67421,"['England', 'Jamaica']",3500000,Arsenal FC U21,27,1991-05-22,Retired,,,False,
Centre-Back,right,Red card suspension – UEFA Conference League Qualifying – until 31/07/2026,2016-06-07,Mike van der Hoorn,190,187105,['Netherlands'],2500000,: Ablöse €2.50m,25,1992-10-15,AEK Larnaca,,,False,
Centre-Back,right,,2018-01-07,Joe Rodon,193,297212,['Wales'],,: Ablöse -,20,1997-10-22,Leeds United,,,False,
Left-Back,left,,2017-01-17,Martin Olsson,178,38073,['Sweden'],5000000,: Ablöse €4.60m,30,1988-05-17,Without Club,,,False,
Right-Back,right,,2015-01-22,Kyle Naughton,181,66219,"['England', 'Ireland']",5000000,: Ablöse €6.60m,29,1988-11-17,Without Club,,,False,
Right-Back,right,,2007-01-07,Ángel Rangel,188,66550,['Spain'],1000000,Terrassa FC,35,1982-11-28,Retired,,,False,
Right-Back,right,,2017-01-07,Connor Roberts,175,214666,['Wales'],1000000,: Ablöse -,22,1995-09-23,Burnley FC,,,False,
Defensive Midfield,right,,2016-05-07,Leroy Fer,188,63342,"['Netherlands', 'Curacao']",8000000,Queens Park Rangers,28,1990-05-01,Gulf United FC,,,False,
Defensive Midfield,right,,2012-08-24,Sung-yueng Ki,188,81796,"['Korea, South']",7000000,: Ablöse €7.00m,29,1989-01-24,Pohang Steelers,,,False,
Defensive Midfield,left,,2015-03-01,Matt Grimes,178,265471,['England'],1000000,: Ablöse €2.24m,22,1995-07-15,Coventry City,,,False,
Defensive Midfield,,,,Adnan Maric,181,256652,"['Sweden', 'Bosnia-Herzegovina']",40000,,21,1997-02-17,Angered BK,,,False,
Central Midfield,right,,2017-08-31,Renato Sanches,176,258027,"['Portugal', 'Sao Tome and Principe']",20000000,: Ablöse €8.50m,20,1997-08-18,Paris Saint-Germain,,,False,
Central Midfield,left,,2017-08-23,Sam Clucas,178,122223,['England'],8000000,: Ablöse €16.30m,27,1990-09-25,Shrewsbury Town,,,False,
Central Midfield,right,,2017-06-07,Roque Mesa,172,202984,['Spain'],7000000,UD Las Palmas,29,1989-07-06,Ratchaburi FC,,,False,
Central Midfield,left,,2017-01-17,Tom Carroll,177,121279,['England'],7000000,: Ablöse €5.20m,26,1992-05-28,Without Club,,,False,
Central Midfield,right,,2018-01-31,Andy King,184,56872,"['Wales', 'England']",3000000,Leicester City,29,1988-10-29,Retired,,,False,
Central Midfield,right,,2011-01-19,Leon Britton,167,40043,['England'],1000000,Sheffield United,35,1982-09-16,Retired,,,False,
Central Midfield,right,,2014-01-31,Jay Fulton,185,171260,"['Scotland', 'England']",500000,Falkirk FC,24,1994-01-04,Swansea City,,,False,
Central Midfield,right,,2014-01-28,Adam King,180,169566,['Scotland'],150000,Heart of Midlothian FC,22,1995-11-10,Without Club,,,False,
Central Midfield,right,,2018-01-07,George Byers,180,240083,"['Scotland', 'England']",50000,: Ablöse -,22,1996-05-29,Port Vale FC,,,False,
Left Winger,right,,2011-04-08,Wayne Routledge,170,14066,"['England', 'Jamaica']",1500000,Newcastle United,33,1985-07-01,Retired,,,False,
Left Winger,right,,2013-01-07,Kenji Gorré,174,374889,"['Curacao', 'Netherlands']",250000,Without Club,23,1994-09-29,Maccabi Haifa,,,False,
Right Winger,right,,2017-12-01,Luciano Narsingh,175,72462,"['Netherlands', 'Suriname']",5000000,: Ablöse €4.60m,27,1990-09-13,Enosis Neon Paralimni,,,False,
Right Winger,right,,2009-01-01,Nathan Dyer,165,37011,"['England', 'Jamaica']",2500000,Southampton FC,30,1987-11-29,Retired,,,False,
Right Winger,right,,2018-01-07,Daniel James,171,319301,"['Wales', 'England']",,: Ablöse -,20,1997-10-11,Leeds United,,,False,
Centre-Forward,left,,2018-01-31,André Ayew,175,45403,"['Ghana', 'France']",15000000,West Ham United,28,1989-12-17,Without Club,,,False,
Centre-Forward,right,,2017-04-07,Tammy Abraham,194,331726,"['England', 'Nigeria']",10000000,: Ablöse ?,20,1997-02-10,Aston Villa,,,False,
Centre-Forward,right,,2017-08-31,Wilfried Bony,183,81808,"[""Cote d'Ivoire"", 'England']",10000000,Manchester City,29,1988-10-12,Retired,,,False,
Centre-Forward,right,,2017-01-31,Jordan Ayew,182,108354,"['Ghana', 'France']",8000000,: Ablöse €5.80m,26,1991-11-09,Without Club,,,False,
Centre-Forward,right,,2015-07-13,Oli McBurnie,188,298477,"['Scotland', 'England']",1000000,Bradford City,22,1996-04-06,Hull City,,,False,
Centre-Forward,right,,2017-08-14,Courtney Baker-Richardson,185,298231,['England'],,Leamington FC,22,1995-05-12,Without Club,,,False,
