position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2017-01-07,Neil Etheridge,188,61694,"['Philippines', 'England']",8000000,Walsall FC,29,1990-07-02,Buriram United,,,False,
Goalkeeper,right,,2018-01-07,Alex Smithies,189,33754,['England'],3500000,Queens Park Rangers,29,1990-05-03,Retired,,,False,
Goalkeeper,right,,2016-02-09,Brian Murphy,185,4190,['Ireland'],250000,Without Club,36,1983-07-05,Retired,,,False,
Centre-Back,right,,2014-08-15,Sean Morrison,194,79723,"['England', 'Ireland']",5000000,Reading FC,28,1991-08-01,Retired,,,False,
Centre-Back,right,,2014-01-09,Bruno Ecuele Manga,186,60990,"['Gabon', 'France']",3000000,FC Lorient,30,1988-07-16,Paris 13 Atletico,,,False,
Centre-Back,left,,2018-01-07,Greg Cunningham,183,114093,['Ireland'],3000000,Preston North End,28,1991-01-31,Retired,,,False,
Centre-Back,right,,2016-11-10,Sol Bamba,190,28984,"[""Cote d'Ivoire"", 'France']",1000000,Without Club,34,1985-01-13,---,,,False,
Centre-Back,right,,2012-08-22,Matthew Connolly,188,34559,['England'],750000,: Ablöse €635k,31,1987-09-24,Retired,,,False,
Centre-Back,left,,2018-01-01,Ciaron Brown,185,611845,"['Northern Ireland', 'England']",,Wealdstone FC,21,1998-01-14,Oxford United,,,False,
Left-Back,left,,2016-08-27,Joe Bennett,178,90964,['England'],3000000,: Ablöse free transfer,29,1990-03-28,Walton & Hersham FC,,,False,
Right-Back,right,,2015-01-24,Lee Peltier,178,38094,"['England', 'Antigua and Barbuda']",1500000,: Ablöse ?,32,1986-11-12,Retired,,,False,
Right-Back,right,,2016-07-19,Jazz Richards,174,120241,['Wales'],750000,Fulham FC,28,1991-12-04,Retired,,,False,
Right-Back,right,,,Cameron Coxe,185,344004,['Wales'],,,20,1998-12-18,Morecambe FC,,,False,
Defensive Midfield,right,,2011-01-07,Aron Gunnarsson,177,63821,['Iceland'],2500000,Coventry City,30,1989-04-22,Thór Akureyri,,,False,
Central Midfield,right,,2018-09-08,Víctor Camarasa,183,263856,['Spain'],10000000,Real Betis Balompié,25,1994-05-28,Without Club,,,False,
Central Midfield,left,,2018-09-08,Harry Arter,177,55742,"['Ireland', 'England']",7000000,AFC Bournemouth,29,1989-12-28,Precision FC,,,False,
Central Midfield,left,,2011-01-07,Joe Ralls,178,195680,['England'],5000000,Cardiff City U18,25,1993-12-10,Plymouth Argyle,,,False,
Central Midfield,right,,2019-01-31,Leandro Bacuna,180,126014,"['Curacao', 'Netherlands']",3000000,Reading FC,27,1991-08-21,Igdir FK,,,False,
Central Midfield,right,,2017-06-07,Loïc Damour,181,81190,"['France', 'Réunion']",750000,Football Bourg-en-Bresse Péronnas 01,28,1991-08-01,Retired,,,False,
Central Midfield,right,,2015-01-28,Stuart O'Keefe,173,93626,['England'],500000,Crystal Palace,28,1991-04-03,Retired,,,False,
Central Midfield,right,,,Lloyd Humphries,176,407487,['Wales'],,,21,1997-03-10,Without Club,,,False,
Left Midfield,right,,2012-01-30,Kadeem Harris,174,136501,['England'],750000,Wycombe Wanderers,26,1993-08-06,Gillingham FC,,,False,
Attacking Midfield,right,,2018-01-07,Bobby De Cordova-Reid,170,186186,"['Jamaica', 'England']",10000000,: Ablöse €11.35m,26,1993-02-02,Leicester City,,,False,
Left Winger,right,,2018-01-07,Josh Murphy,173,199528,"['England', 'Ireland']",10000000,: Ablöse €11.40m,24,1995-02-24,Portsmouth FC,,,False,
Left Winger,right,,2016-10-10,Junior Hoilett,174,58993,"['Canada', 'Jamaica']",4500000,Without Club,29,1990-05-06,Without Club,,,False,
Right Winger,right,,2017-01-07,Nathaniel Méndez-Laing,178,125409,"['Guatemala', 'England']",3000000,Rochdale AFC,27,1992-04-15,Milton Keynes Dons,,,False,
Second Striker,right,,2017-07-13,Lee Tomlin,180,104586,['England'],2000000,: Ablöse €3.30m,30,1989-12-01,Retired,,,False,
Centre-Forward,left,Knock - Return unknown,2016-06-07,Kenneth Zohore,189,135213,"['Denmark', ""Cote d'Ivoire""]",7000000,KV Kortrijk,25,1994-01-31,BK Fremad Amager,,,False,
Centre-Forward,right,,2019-01-18,Oumar Niasse,182,209781,['Senegal'],6000000,Everton FC,29,1990-04-18,Retired,,,False,
Centre-Forward,right,,2017-01-07,Callum Paterson,183,169555,"['Scotland', 'England']",5000000,Heart of Midlothian FC,24,1994-10-13,Milton Keynes Dons,,,False,
Centre-Forward,right,,2018-01-31,Gary Madine,191,66994,['England'],4000000,Bolton Wanderers,28,1990-08-24,Retired,,,False,
Centre-Forward,left,Cruciate ligament tear - Return unknown,2017-01-07,Danny Ward,180,124172,['England'],1500000,: Ablöse €1.80m,28,1990-09-12,Without Club,,,False,
Centre-Forward,left,,2017-08-17,Omar Bogle,187,134657,"['England', 'Ghana']",500000,Wigan Athletic,25,1993-07-26,Without Club,,,False,
Centre-Forward,right,Knee injury - Return unknown,2013-01-24,Rhys Healey,180,238185,['England'],250000,: Ablöse ?,24,1994-06-12,Without Club,,,False,
Centre-Forward,right,,2018-01-22,Jack McKay,190,347439,"['Scotland', 'England']",,Leeds United,22,1996-11-19,Retford United FC,,,False,
