position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1999-01-07,Sander Westerveld,193,3427,['Netherlands'],,Vitesse Arnhem,27,1974-10-23,Retired,,,False,
Goalkeeper,left,,2001-08-31,Jerzy Dudek,188,3209,['Poland'],,: Ablöse €7.40m,29,1973-03-23,Retired,,,False,
Goalkeeper,,,2000-01-07,Pegguy Arphexad,190,3282,"['France', 'Guadeloupe']",,: Ablöse free transfer,29,1973-05-18,Retired,,,False,
Goalkeeper,right,,2001-01-09,Chris Kirkland,198,3219,['England'],,Coventry City,21,1981-02-05,Retired,,,False,
Centre-Back,left,,1999-06-01,Frode Kippe,194,8511,['Norway'],,Lillestrøm SK,24,1978-01-17,Retired,,,False,
Centre-Back,N/A,,1999-01-07,Stéphane Henchoz,,3210,"['Switzerland', 'Germany']",,Blackburn Rovers,27,1974-07-09,Retired,,,False,
Centre-Back,N/A,,1999-01-07,Sami Hyypiä,,3470,['Finland'],,: Ablöse €3.90m,28,1973-07-10,Retired,,,False,
Centre-Back,N/A,,2000-01-07,Markus Babbel,,192,['Germany'],,: Ablöse free transfer,29,1972-08-09,Retired,,,False,
Centre-Back,right,,1996-09-10,Jamie Carragher,185,3597,"['England', 'Malta']",,: Ablöse -,24,1978-01-28,Retired,,,False,
Left-Back,left,,2001-01-07,John Arne Riise,185,3220,['Norway'],,: Ablöse €6.36m,21,1980-09-24,Retired,,,False,
Left-Back,N/A,,2000-01-09,Grégory Vignal,,4755,['France'],,: Ablöse €750k,20,1981-07-19,Retired,,,False,
Right-Back,N/A,,2002-01-29,Abel Xavier,,3211,"['Portugal', 'Mozambique']",,: Ablöse €1.20m,29,1972-11-30,Retired,,,False,
Right-Back,right,,1998-01-07,Vegard Heggem,179,3596,['Norway'],,: Ablöse €5.20m,26,1975-07-13,Retired,,,False,
Right-Back,right,,2000-01-07,Stephen Wright,183,4126,['England'],,: Ablöse -,22,1980-08-02,Retired,,,False,
Defensive Midfield,left,,2001-01-01,Daniel Sjölund,178,3957,['Finland'],,: Ablöse €1.50m,19,1983-04-22,Retired,,,False,
Defensive Midfield,N/A,,1999-07-17,Dietmar Hamann,,919,['Germany'],,Newcastle United,28,1973-08-27,Retired,,,False,
Defensive Midfield,right,,2000-08-12,Igor Biscan,191,3601,['Croatia'],,GNK Dinamo Zagreb,24,1978-04-05,Retired,,,False,
Central Midfield,right,,1991-01-15,Jamie Redknapp,183,3424,['England'],,: Ablöse €750k,29,1973-06-25,Retired,,,False,
Central Midfield,right,,1997-01-07,Danny Murphy,177,3221,['England'],,Crewe Alexandra,25,1977-03-18,Retired,,,False,
Central Midfield,right,,1997-05-11,Steven Gerrard,183,3109,['England'],,: Ablöse -,22,1980-05-30,Retired,,,False,
Central Midfield,both,,2000-01-07,Gary McAllister,186,10032,['Scotland'],,Coventry City,37,1964-12-25,Retired,,,False,
Right Midfield,both,,2001-01-07,Richie Partridge,173,3606,['Ireland'],,: Ablöse -,21,1980-12-09,Retired,,,False,
Left Midfield,left,,2000-01-07,Nick Barmby,170,3222,['England'],,: Ablöse €9.00m,28,1974-11-02,Retired,,,False,
Attacking Midfield,right,,1999-01-07,Vladimir Smicer,180,3217,['Czech Republic'],,: Ablöse €6.80m,29,1973-05-24,Retired,,,False,
Attacking Midfield,N/A,,1996-01-07,Patrik Berger,,3218,['Czech Republic'],,Borussia Dortmund,28,1973-10-11,Retired,,,False,
Attacking Midfield,both,,2001-04-01,Jari Litmanen,182,4675,['Finland'],,: Ablöse free transfer,31,1971-02-20,Kalev Tallinn III,,,False,
Centre-Forward,right,,2000-10-03,Emile Heskey,188,3142,"['England', 'Antigua and Barbuda']",,: Ablöse €16.50m,24,1978-11-01,Retired,,,False,
Centre-Forward,left,,2006-01-27,Robbie Fowler,175,3225,['England'],,: Ablöse free transfer,27,1975-09-04,Retired,,,False,
Centre-Forward,right,,2001-12-21,Nicolas Anelka,186,3226,"['France', 'Martinique']",,: Ablöse €1.40m,23,1979-03-14,Retired,,,False,
Centre-Forward,both,,1997-01-07,Michael Owen,173,1397,['England'],,: Ablöse -,22,1979-12-14,Retired,,,False,
