position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1999-07-30,Tim Flowers,188,4249,['England'],,Blackburn Rovers,35,1967-03-02,Retired,,,False,
Goalkeeper,right,,2000-01-07,Simon Royce,188,5162,['England'],,Charlton Athletic,30,1971-09-09,Retired,,,False,
Goalkeeper,right,,2001-01-07,Ian Walker,185,4137,['England'],,: Ablöse €3.75m,30,1971-10-31,Retired,,,False,
Goalkeeper,,,2001-01-08,Michael Price,,277347,['England'],,Leicester City U18,19,1983-04-03,Retired,,,False,
Goalkeeper,,,1997-01-07,Ian Andrews,188,195510,['England'],,: Ablöse free transfer,37,1964-01-12,Retired,,,False,
Centre-Back,right,,1998-01-07,Gerry Taggart,188,4264,['Northern Ireland'],,: Ablöse free transfer,31,1970-10-18,Retired,,,False,
Centre-Back,left,,1998-08-13,Frank Sinclair,178,8056,"['Jamaica', 'England']",,: Ablöse €3.00m,30,1971-03-12,Retired,,,False,
Centre-Back,left,,2000-01-11,Damien Delaney,190,36861,['Ireland'],,Cork City FC,20,1981-07-20,Retired,,,False,
Centre-Back,right,,1997-01-01,Matt Elliott,190,107793,"['Scotland', 'England']",,: Ablöse €2.40m,33,1968-01-11,Retired,,,False,
Centre-Back,right,,2002-11-01,Jacob Laursen,183,4253,['Denmark'],,: Ablöse €600k,30,1971-06-10,Retired,,,False,
Centre-Back,right,,2000-01-07,Matt Heath,193,9214,['England'],,Leicester City U18,20,1981-01-11,Retired,,,False,
Centre-Back,left,,2000-01-07,Jon Ashton,188,4261,['England'],,Leicester City U18,19,1982-04-10,Retired,,,False,
Left-Back,left,,2001-11-16,Alan Rogers,178,4263,['England'],,: Ablöse €450k,25,1977-03-01,Retired,,,False,
Left-Back,left,,2000-01-07,Callum Davidson,178,4251,['Scotland'],,Blackburn Rovers,26,1976-06-25,Retired,,,False,
Left-Back,left,,2000-01-01,Jordan Stewart,183,9217,['England'],,Leicester City U18,20,1982-03-03,Retired,,,False,
Right-Back,right,,2000-01-07,Gary Rowett,185,4102,['England'],,: Ablöse €4.50m,28,1974-06-03,Retired,,,False,
Right-Back,right,,1999-01-01,Andy Impey,173,4250,['England'],,: Ablöse €3.10m,30,1971-09-30,Retired,,,False,
Defensive Midfield,right,,2001-01-07,Dennis Wise,168,4006,['England'],,: Ablöse €2.40m,35,1966-12-16,Retired,,,False,
Midfielder,,,2001-01-07,Martin Reeves,183,10425,['England'],,Leicester City U18,20,1981-07-09,Retired,,,False,
Central Midfield,right,,2001-01-07,Matt Jones,180,4252,['Wales'],,: Ablöse €4.50m,21,1980-01-09,Retired,,,False,
Central Midfield,both,,1997-01-08,Robbie Savage,183,3797,['Wales'],,Crewe Alexandra,27,1974-10-18,Retired,,,False,
Central Midfield,right,,1998-01-07,Stefan Oakes,180,10418,['England'],,Leicester City U18,23,1978-06-09,Retired,,,False,
Central Midfield,,,2001-03-21,Lee Marshall,183,3671,['England'],,: Ablöse €700k,23,1979-01-21,Retired,,,False,
Central Midfield,right,,,Tommy Williamson,175,9219,['England'],,,17,1984-12-24,Unknown,,,False,
Right Midfield,right,,1996-01-07,Muzzy Izzet,178,3123,"['Türkiye', 'England']",,: Ablöse €760k,27,1974-10-31,Retired,,,False,
Right Midfield,right,,2000-01-07,Matt Piper,185,4134,['England'],,Leicester City U18,20,1981-09-29,Retired,,,False,
Left Midfield,left,,2001-01-01,Junior Lewis,188,9215,['England'],,Gillingham FC,28,1973-09-10,Retired,,,False,
Left Winger,left,,2000-01-01,Darren Eadie,174,4256,['England'],,: Ablöse €4.50m,27,1975-10-06,Retired,,,False,
Left Winger,left,,2000-01-07,Trevor Benjamin,188,9206,"['Jamaica', 'England']",,: Ablöse €2.25m,23,1979-08-02,Retired,,,False,
Right Winger,right,,2001-07-30,James Scowcroft,185,4265,['England'],,Ipswich Town,26,1975-11-15,Retired,,,False,
Right Winger,right,,1999-01-01,Arnar Gunnlaugsson,178,17955,['Iceland'],,: Ablöse €2.80m,29,1973-06-03,Retired,,,False,
Centre-Forward,right,,2001-01-19,Dean Sturridge,173,4230,"['England', 'Jamaica']",,: Ablöse €530k,28,1973-07-26,Retired,,,False,
Centre-Forward,right,,2000-07-27,Ade Akinbiyi,185,4037,"['Nigeria', 'England']",,: Ablöse ?,27,1974-10-10,Retired,,,False,
Centre-Forward,right,,2008-08-08,Paul Dickov,168,9221,['Scotland'],,: Ablöse free transfer,29,1972-01-11,Retired,,,False,
Centre-Forward,right,,2001-11-29,Brian Deane,190,8058,"['England', 'St. Kitts & Nevis']",,: Ablöse €250k,34,1968-07-02,Retired,,,False,
Centre-Forward,right,,2002-01-01,Jon Stevenson,168,10435,['England'],,Leicester City Reserves,19,1982-10-13,Unknown,,,False,
Centre-Forward,right,,2001-01-07,Tommy Wright,183,8057,['England'],,Leicester City U18,17,1984-09-28,Retired,,,False,
