position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1993-04-11,Tim Flowers,188,4249,['England'],,Southampton FC,28,1967-03-02,Retired,,,False,
Goalkeeper,,,1990-12-22,Bobby Mimms,191,177128,['England'],,: Ablöse €290k,31,1963-12-10,Retired,,,False,
Goalkeeper,right,,1992-08-28,Frank Talia,185,50375,['Australia'],,Caroline Springs George Cross FC,22,1972-07-20,Retired,,,False,
Goalkeeper,right,,1994-08-08,Shay Given,185,3146,['Ireland'],,: Ablöse free transfer,19,1976-04-20,Retired,,,False,
Centre-Back,,,1994-11-08,Tony Gale,185,223299,['England'],,: Ablöse free transfer,35,1959-11-19,Retired,,,False,
Centre-Back,right,,1991-08-11,Colin Hendry,185,103642,['Scotland'],,: Ablöse €1.10m,29,1965-07-12,Retired,,,False,
Centre-Back,,,1992-09-23,Nicky Marker,183,173498,['England'],,Plymouth Argyle,30,1965-03-05,Retired,,,False,
Centre-Back,right,,1993-05-08,Andy Morrison,183,175898,['Scotland'],,Plymouth Argyle,24,1970-07-30,Retired,,,False,
Centre-Back,right,,1993-04-10,Ian Pearce,191,3879,['England'],,: Ablöse €450k,21,1974-07-05,Retired,,,False,
Left-Back,left,,1991-10-25,Alan Wright,163,3331,['England'],,Blackpool FC,23,1971-09-28,Retired,,,False,
Left-Back,left,,1993-03-25,Graeme Le Saux,178,3157,"['England', 'Jersey']",,: Ablöse €810k,26,1968-10-17,Retired,,,False,
Right-Back,right,,1995-03-15,Jeff Kenna,180,3933,['Ireland'],,Southampton FC,24,1970-08-27,Retired,,,False,
Right-Back,,,1990-09-26,Richard Brown,178,237375,['England'],,Kettering Town,28,1967-01-13,Retired,,,False,
Right-Back,right,,2000-12-15,Henning Berg,183,3823,"['Norway', 'Cyprus']",,Manchester United,25,1969-01-09,Retired,,,False,
Defensive Midfield,,,1988-01-07,Mark Atkins,183,173495,['England'],,: Ablöse €50k,26,1968-08-14,Retired,,,False,
Defensive Midfield,right,,1993-10-26,David Batty,173,3295,['England'],,: Ablöse €4.20m,26,1968-02-12,Retired,,,False,
Central Midfield,right,,1992-12-02,Tim Sherwood,183,4005,['England'],,: Ablöse €750k,26,1969-06-02,Retired,,,False,
Central Midfield,right,,1992-07-20,Lee Makel,180,13331,['England'],,Newcastle United,22,1973-11-01,Retired,,,False,
Central Midfield,left,,1995-01-03,Richard Witschge,182,4325,['Netherlands'],,: Ablöse ?,25,1969-09-20,Retired,,,False,
Central Midfield,,,1994-01-07,Robbie Slater,180,133804,"['Australia', 'England']",,: Ablöse €450k,30,1964-11-22,Retired,,,False,
Central Midfield,right,,1993-08-17,Paul Warhurst,185,3307,['England'],,: Ablöse €4.00m,25,1969-09-26,Retired,,,False,
Right Midfield,both,,1992-07-20,Stuart Ripley,180,107223,['England'],,: Ablöse €2.00m,27,1967-11-20,Retired,,,False,
Left Midfield,left,,1989-01-07,Jason Wilcox,180,3320,['England'],,Blackburn Rovers U18,23,1971-07-15,Retired,,,False,
Right Winger,right,,1993-03-22,Kevin Gallacher,173,101134,['Scotland'],,Coventry City,28,1966-11-23,Retired,,,False,
Centre-Forward,right,,1992-07-24,Alan Shearer,183,3110,['England'],,Southampton FC,24,1970-08-13,Retired,,,False,
Centre-Forward,,,1991-11-15,Mike Newell,185,170398,['England'],,: Ablöse €1.60m,30,1965-01-27,Retired,,,False,
Centre-Forward,right,,1994-07-13,Chris Sutton,190,7453,['England'],,: Ablöse €7.50m,22,1973-10-03,Retired,,,False,
Centre-Forward,right,,1991-01-07,Peter Thorne,183,12724,['England'],,Blackburn Rovers U18,22,1973-06-21,Retired,,,False,
