position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1993-01-07,Gavin Ward,191,10045,['England'],,: Ablöse €250k,25,1970-06-30,Retired,,,False,
Goalkeeper,,,1991-01-07,Russell Hoult,193,3653,['England'],,Leicester City U18,22,1972-11-22,Retired,,,False,
Goalkeeper,,,1991-07-30,Kevin Poole,178,16832,['England'],,: Ablöse €55k,31,1963-07-21,Retired,,,False,
Centre-Back,right,,1995-03-02,Mike Galloway,183,228011,"['Scotland', 'England']",,: Ablöse -,30,1965-05-30,---,,,False,
Centre-Back,,,1991-01-12,Jimmy Willis,183,228043,['England'],,Darlington FC (- 2012),26,1968-12-07,Retired,,,False,
Centre-Back,,,1986-01-07,Steve Walsh,191,107799,['England'],,Wigan Athletic,30,1964-03-11,Retired,,,False,
Centre-Back,right,,1989-01-01,Richard Smith,183,108512,['England'],,Leicester City U18,24,1970-03-10,Retired,,,False,
Centre-Back,,,,Nicky Mohan,188,228025,['England'],,,24,1970-06-10,Retired,,,False,
Centre-Back,,,1993-07-16,Brian Carey,,176022,['Ireland'],,: Ablöse €293k,27,1968-05-31,Retired,,,False,
Centre-Back,,,1992-01-01,Colin Hill,181,188488,"['Northern Ireland', 'England']",,Sheffield United,31,1963-12-11,Retired,,,False,
Centre-Back,,,1993-01-07,Scott Eustace,,1017251,['England'],,Leicester City U18,20,1975-06-13,Retired,,,False,
Left-Back,,,,Mike Whitlow,183,3318,['England'],,,27,1968-01-13,Retired,,,False,
Left-Back,,,1992-07-09,Neil Lewis,,223422,['England'],,Leicester City U18,21,1974-06-28,Retired,,,False,
Right-Back,right,,1992-03-13,Simon Grayson,183,106812,['England'],,: Ablöse €50k,25,1969-12-16,Retired,,,False,
Central Midfield,,,1993-09-02,Steve Agnew,178,223219,['England'],,Blackburn Rovers,29,1965-09-11,Retired,,,False,
Central Midfield,,,1994-03-24,Mark Blake,18,222489,['England'],,: Ablöse €540k,24,1970-12-16,Retired,,,False,
Central Midfield,right,,1994-07-22,Mark Draper,177,3681,['England'],,: Ablöse €1.90m,24,1970-11-11,Retired,,,False,
Central Midfield,,,1991-10-22,Steve Thompson,180,228037,['England'],,: Ablöse ?,30,1964-02-11,Retired,,,False,
Central Midfield,,,1995-10-02,Garry Parker,180,107796,['England'],,: Ablöse €450k,29,1965-07-09,Retired,,,False,
Central Midfield,left,,1990-01-01,David Oldfield,183,13675,"['England', 'Australia']",,: Ablöse €150k,27,1968-05-30,Retired,,,False,
Central Midfield,right,,1996-01-01,Jamie Lawrence,176,14039,"['Jamaica', 'England']",,Doncaster Rovers,25,1970-08-03,Retired,,,False,
Central Midfield,right,,1989-02-03,Gary Mills,175,228082,['England'],,: Ablöse €60k,33,1961-11-11,Retired,,,False,
Central Midfield,right,,1994-01-07,Sam McMahon,175,223990,['England'],,Leicester City U18,19,1976-10-02,Retired,,,False,
Left Midfield,,,1992-11-24,Lee Philpott,,228030,['England'],,: Ablöse €441k,25,1970-02-21,Retired,,,False,
Right Winger,,,1994-11-10,Franz Carr,170,222286,['England'],,Sheffield United,28,1966-09-24,Retired,,,False,
Right Winger,right,,1992-01-07,David Lowe,178,228023,['England'],,: Ablöse €300k,29,1965-08-30,Retired,,,False,
Centre-Forward,right,,1995-01-16,Mark Robins,173,13644,['England'],,: Ablöse €1.25m,25,1969-12-22,Retired,,,False,
Centre-Forward,right,,1993-11-25,Iwan Roberts,191,11747,['Wales'],,: Ablöse €114k,27,1968-06-26,Retired,,,False,
Centre-Forward,right,,1992-09-15,Julian Joachim,168,10027,"['England', 'St. Vincent & Grenadinen']",,Leicester City U18,20,1974-09-20,Retired,,,False,
Centre-Forward,,,1992-11-03,Ian Ormondroyd,196,222644,['England'],,: Ablöse ?,30,1964-09-22,Retired,,,False,
Centre-Forward,right,,1995-01-07,Emile Heskey,188,3142,"['England', 'Antigua and Barbuda']",,Leicester City U18,17,1978-11-01,Retired,,,False,
Centre-Forward,,,1992-01-03,Phil Gee,175,228012,['England'],,: Ablöse ?,30,1964-12-19,Retired,,,False,
Centre-Forward,,,1994-01-08,Lee Ellison,,1123972,['England'],,Darlington FC (- 2012),22,1973-01-13,Retired,,,False,
