position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2023-07-20,André Onana,190,234509,['Cameroon'],35000000,Inter Milan,28,1996-02-04,Trabzonspor,,,False,
Goalkeeper,right,,2020-01-08,Dean Henderson,188,258919,['England'],12000000,Manchester United U23,27,1997-12-03,Crystal Palace,,,False,
Goalkeeper,right,,2023-01-09,Altay Bayındır,198,336077,['Türkiye'],10000000,Fenerbahce,26,1998-04-14,Manchester United,,,False,
Goalkeeper,right,,2026-01-07,Radek Vítek,198,622236,['Czech Republic'],300000,Manchester United U21,20,2003-10-24,Manchester United,,,False,
Goalkeeper,right,,2021-02-07,Tom Heaton,188,34130,['England'],250000,: Ablöse free transfer,38,1986-04-15,Manchester United,,,False,
Goalkeeper,right,,2026-01-07,Dermot Mee,183,620362,"['Northern Ireland', 'England']",,Manchester United U21,21,2002-11-20,Manchester United,,,False,
Centre-Back,left,Hamstring injury - Return unknown,2022-07-27,Lisandro Martínez,175,480762,['Argentina'],45000000,: Ablöse €57.37m,26,1998-01-18,Manchester United,,,False,
Centre-Back,right,,2021-08-14,Raphaël Varane,191,164770,"['France', 'Martinique']",20000000,Real Madrid,31,1993-04-25,Retired,,,False,
Centre-Back,right,,2019-05-08,Harry Maguire,194,177907,['England'],18000000,Leicester City,31,1993-05-03,Manchester United,,,False,
Centre-Back,right,,2017-01-07,Victor Lindelöf,187,184573,['Sweden'],15000000,SL Benfica,29,1994-07-17,Aston Villa,,,False,
Centre-Back,right,,2024-01-01,Willy Kambwala,192,780630,"['France', 'DR Congo']",5000000,Manchester United U21,19,2004-08-25,Villarreal CF,,,False,
Centre-Back,both,,2023-07-18,Jonny Evans,188,42412,['Northern Ireland'],2000000,Leicester City,36,1988-03-01,Retired,,,False,
Centre-Back,right,,,Rhys Bennett,187,794816,['England'],,,20,2003-10-30,Fleetwood Town,,,False,
Centre-Back,right,,,Louis Jackson,191,858191,"['Scotland', 'England']",,,18,2005-09-18,Manchester United U21,,,False,
Left-Back,left,,2014-01-07,Luke Shaw,178,183288,['England'],32000000,Southampton FC,28,1995-12-07,Manchester United,,,False,
Left-Back,left,,2022-05-07,Tyrell Malacia,169,339340,"['Netherlands', 'Curacao']",18000000,: Ablöse €15.00m,24,1999-08-17,Without Club,,,False,
Left-Back,left,,2023-01-09,Sergio Reguilón,178,282429,['Spain'],12000000,: Ablöse ?,27,1996-12-16,Inter Miami CF,,,False,
Left-Back,left,,2022-01-07,Álvaro Carreras,186,811778,['Spain'],7000000,Manchester United U21,21,2003-03-23,Real Madrid,,,False,
Left-Back,right,,2019-01-07,Brandon Williams,180,507700,['England'],2500000,Manchester United U18,23,2000-03-09,Without Club,,,False,
Left-Back,left,,2025-01-01,Harry Amass,181,1011738,['England'],,Manchester United U18,17,2007-03-16,Manchester United,,,False,
Right-Back,right,,2018-01-07,Diogo Dalot,184,357147,['Portugal'],35000000,FC Porto,25,1999-03-18,Manchester United,,,False,
Right-Back,right,,2019-01-07,Aaron Wan-Bissaka,183,477758,"['DR Congo', 'England']",20000000,Crystal Palace,26,1997-11-26,West Ham United,,,False,
Right-Back,right,,,Habeeb Ogunneye,175,864788,"['England', 'Nigeria']",,,18,2005-12-11,Manchester United U21,,,False,
Defensive Midfield,right,No eligibility – UEFA Champions League Qualifying – until 30/07/2026,2023-01-09,Sofyan Amrabat,185,287579,"['Morocco', 'Netherlands']",22000000,ACF Fiorentina,27,1996-08-21,Fenerbahce,,,False,
Defensive Midfield,right,,2022-08-22,Casemiro,185,16306,"['Brazil', 'Spain']",20000000,Real Madrid,32,1992-02-23,Inter Miami CF,,,False,
Defensive Midfield,right,,2024-01-07,Toby Collyer,180,654253,['England'],200000,Manchester United U21,20,2004-03-01,Manchester United,,,False,
Central Midfield,right,,2023-01-01,Kobbie Mainoo,184,820374,"['England', 'Ghana']",50000000,Manchester United U21,19,2005-04-19,Manchester United,,,False,
Central Midfield,right,,2017-01-07,Scott McTominay,193,315969,"['Scotland', 'England']",32000000,Manchester United U23,27,1996-08-12,SSC Napoli,,,False,
Central Midfield,right,,2020-02-09,Donny van de Beek,184,288255,['Netherlands'],5000000,: Ablöse €39.00m,27,1997-04-18,Girona FC,,,False,
Central Midfield,right,,2023-01-07,Dan Gore,170,747153,['England'],900000,Manchester United U18,19,2004-09-26,Manchester United,,,False,
Attacking Midfield,right,Team captain,2020-01-29,Bruno Fernandes,183,240306,['Portugal'],70000000,: Ablöse €65.00m,29,1994-08-09,Manchester United,,,False,
Attacking Midfield,right,,2023-05-07,Mason Mount,181,346483,['England'],35000000,: Ablöse €67.70m,25,1999-10-01,Manchester United,,,False,
Attacking Midfield,right,,2022-01-07,Hannibal,177,607224,"['Tunisia', 'France']",9000000,Manchester United U21,21,2003-01-21,Burnley FC,,,False,
Attacking Midfield,right,heart problems - Return unknown,2022-07-15,Christian Eriksen,182,69633,['Denmark'],8000000,Brentford FC,32,1992-02-14,VfL Wolfsburg,,,False,
Left Winger,right,,2016-01-01,Marcus Rashford,185,258923,"['England', 'St. Kitts & Nevis']",60000000,Manchester United U18,26,1997-10-31,Manchester United,,,False,
Left Winger,right,,2022-01-07,Alejandro Garnacho,180,811779,"['Argentina', 'Spain']",45000000,Manchester United U21,19,2004-01-07,Aston Villa,,,False,
Left Winger,right,,2021-07-23,Jadon Sancho,180,401173,"['England', 'Jamaica']",30000000,Borussia Dortmund,24,2000-03-25,Without Club,,,False,
Left Winger,both,Knee injury - Return unknown,,Shola Shoretire,179,640026,"['England', 'Nigeria']",4000000,,20,2004-02-02,PAOK Thessaloniki,,,False,
Right Winger,left,,2022-08-30,Antony,172,602105,['Brazil'],25000000,: Ablöse €95.00m,24,2000-02-24,Real Betis Balompié,,,False,
