position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2003-01-07,David Seaman,193,3141,['England'],,: Ablöse free transfer,40,1963-09-19,Retired,,,False,
Goalkeeper,right,,2004-01-14,David James,193,3646,"['England', 'Jamaica']",,: Ablöse €2.80m,33,1970-01-08,Retired,,,False,
Goalkeeper,right,,1997-01-07,Nicky Weaver,191,3310,['England'],,Mansfield Town,25,1979-02-03,Retired,,,False,
Goalkeeper,right,,2004-01-01,Árni Arason,187,3502,['Iceland'],,: Ablöse free transfer,29,1975-07-05,Retired,,,False,
Goalkeeper,N/A,,2002-01-01,Kevin Stuhr-Ellegaard,,3466,['Denmark'],,Farum Boldklub,21,1983-05-23,Retired,,,False,
Goalkeeper,right,Shoulder injury - Return expected on 28/02/2027,2007-01-07,Kasper Schmeichel,189,16911,['Denmark'],,: Ablöse -,17,1986-05-11,Retired,,,False,
Centre-Back,right,,2002-01-07,David Sommeil,179,3803,"['Guadeloupe', 'France']",,: Ablöse €4.50m,29,1974-10-08,Retired,,,False,
Centre-Back,right,,2004-01-02,Daniel Van Buyten,197,4740,['Belgium'],,: Ablöse €1.00m,26,1978-07-02,Retired,,,False,
Centre-Back,right,,1997-01-07,Gerard Wiekens,181,3319,['Netherlands'],,: Ablöse €454k,31,1973-02-25,Retired,,,False,
Centre-Back,left,,2002-05-19,Sylvain Distin,192,3356,"['France', 'Guadeloupe']",,: Ablöse €6.00m,26,1977-12-16,Retired,,,False,
Centre-Back,right,,2000-10-18,Richard Dunne,188,3807,['Ireland'],,: Ablöse €4.50m,24,1979-09-21,Retired,,,False,
Centre-Back,right,,2002-05-14,Mikkel Bischoff,193,3302,"['Denmark', 'Kenya']",,Akademisk Boldklub,22,1982-03-02,Retired,,,False,
Centre-Back,left,,2003-01-07,Stephen Jordan,183,4082,['England'],,: Ablöse -,22,1982-06-03,Retired,,,False,
Left-Back,N/A,,2003-01-07,Michael Tarnat,,222,['Germany'],,: Ablöse free transfer,34,1969-10-27,Retired,,,False,
Left-Back,left,,1998-01-07,Danny Tiatto,173,3227,"['Australia', 'Italy']",,FC Baden 1897,31,1973-05-22,Retired,,,False,
Right-Back,right,,2002-01-01,Jihai Sun,183,3806,['China'],,Dalian Shide,26,1977-09-30,Retired,,,False,
Defensive Midfield,right,,2003-07-25,Paul Bosvelt,183,4376,['Netherlands'],,: Ablöse €1.50m,34,1970-03-26,Retired,,,False,
Defensive Midfield,right,,2001-11-13,Christian Negouai,194,3811,"['Martinique', 'France']",,: Ablöse €2.25m,26,1978-01-20,Retired,,,False,
Defensive Midfield,right,,,Glenn Whelan,180,12124,['Ireland'],,,20,1984-01-13,Retired,,,False,
Central Midfield,right,,2003-08-29,Claudio Reyna,175,3475,"['United States', 'Portugal']",,Sunderland AFC,30,1973-07-20,Retired,,,False,
Central Midfield,right,,2003-01-01,Joey Barton,180,3292,['England'],,: Ablöse -,21,1982-02-09,Retired,,,False,
Central Midfield,right,,2003-01-07,Willo Flood,168,28809,['Ireland'],,: Ablöse -,19,1985-10-04,Retired,,,False,
Right Midfield,right,,2003-08-30,Steve McManaman,185,3980,['England'],,Real Madrid,32,1972-11-02,Retired,,,False,
Attacking Midfield,right,,2003-04-08,Antoine Sibierski,187,5489,"['France', 'Poland']",,: Ablöse €1.10m,29,1974-05-08,Retired,,,False,
Attacking Midfield,right,,2001-01-07,Eyal Berkovic,170,3231,['Israel'],,: Ablöse €2.30m,32,1972-02-04,Retired,,,False,
Left Winger,right,,2003-01-07,Trevor Sinclair,178,3253,"['England', 'Jamaica']",,: Ablöse €3.75m,31,1973-02-03,Retired,,,False,
Right Winger,right,,2008-01-08,Shaun Wright-Phillips,166,3467,"['England', 'Grenada']",,: Ablöse €11.25m,22,1981-10-25,Retired,,,False,
Centre-Forward,right,,2001-01-26,Darren Huckerby,178,3136,['England'],,: Ablöse €4.00m,28,1976-04-23,Retired,,,False,
Centre-Forward,left,,2003-01-16,Robbie Fowler,175,3225,['England'],,Leeds United,29,1975-09-04,Retired,,,False,
Centre-Forward,right,,2000-09-08,Paulo Wanchope,193,3230,"['Costa Rica', 'England']",,: Ablöse €5.60m,27,1976-07-31,Retired,,,False,
Centre-Forward,right,,2002-05-02,Jon Macken,178,4080,"['Ireland', 'England']",,: Ablöse €7.50m,26,1977-07-09,Retired,,,False,
Centre-Forward,right,,2002-07-06,Nicolas Anelka,186,3226,"['France', 'Martinique']",,: Ablöse €15.00m,25,1979-03-14,Retired,,,False,
Centre-Forward,right,,,Stephen Elliott,176,17890,['Ireland'],,,20,1984-06-01,Retired,,,False,
