position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2005-04-07,Pepe Reina,188,7825,['Spain'],16000000,: Ablöse €9.80m,29,1982-08-31,Retired,,,False,
Goalkeeper,left,,2010-01-07,Brad Jones,194,4042,"['Australia', 'England']",1500000,: Ablöse €2.80m,30,1982-03-19,Retired,,,False,
Goalkeeper,right,,2011-07-15,Doni,194,20392,"['Brazil', 'Italy']",500000,: Ablöse free transfer,32,1979-10-22,Retired,,,False,
Centre-Back,right,,2008-11-01,Martin Skrtel,191,24180,['Slovakia'],18000000,: Ablöse €10.00m,27,1984-12-15,TJ SPP Velke Bierovce-Opatovce,,,False,
Centre-Back,left,,2006-01-01,Daniel Agger,191,22832,['Denmark'],15000000,Bröndby IF,27,1984-12-12,Retired,,,False,
Centre-Back,right,Muscle tear - Return unknown,2011-08-31,Sebastián Coates,196,102427,"['Uruguay', 'Spain']",5000000,Club Nacional,21,1990-07-10,Club Nacional,,,False,
Centre-Back,right,,1996-09-10,Jamie Carragher,185,3597,"['England', 'Malta']",2000000,: Ablöse -,34,1978-01-28,Retired,,,False,
Centre-Back,left,,2010-01-07,Danny Wilson,187,103819,['Scotland'],1500000,: Ablöse €2.75m,20,1991-12-27,Without Club,,,False,
Centre-Back,left,,2011-01-07,Jack Robinson,180,128909,['England'],,: Ablöse -,18,1993-01-09,Birmingham City,,,False,
Left-Back,left,,2011-11-08,José Enrique,184,35571,['Spain'],13000000,Newcastle United,26,1986-01-23,Retired,,,False,
Left-Back,left,,2006-05-07,Fábio Aurélio,178,7570,"['Brazil', 'Italy']",900000,: Ablöse free transfer,32,1979-09-24,Retired,,,False,
Right-Back,both,,2009-01-07,Glen Johnson,182,3881,['England'],12000000,: Ablöse €20.50m,27,1984-08-23,Retired,,,False,
Right-Back,right,,2008-01-07,Martin Kelly,191,78959,['England'],5000000,: Ablöse -,22,1990-04-27,Retired,,,False,
Right-Back,right,,2011-01-01,Jon Flanagan,181,145922,"['England', 'Ireland']",1500000,: Ablöse -,19,1993-01-01,Retired,,,False,
Defensive Midfield,right,,2011-01-07,Jordan Henderson,182,61651,['England'],15000000,Sunderland AFC,22,1990-06-17,Brentford FC,,,False,
Defensive Midfield,right,,2007-01-07,Lucas Leiva,179,41414,"['Brazil', 'Italy']",15000000,Grêmio Foot-Ball Porto Alegrense,25,1987-09-01,Retired,,,False,
Defensive Midfield,right,,2009-01-07,Jay Spearing,168,52111,['England'],3000000,: Ablöse -,23,1988-11-25,Liverpool FC U21,,,False,
Central Midfield,right,,1997-05-11,Steven Gerrard,183,3109,['England'],15500000,: Ablöse -,32,1980-05-30,Retired,,,False,
Central Midfield,both,,2010-08-29,Raúl Meireles,179,13168,['Portugal'],15000000,FC Porto,29,1983-03-17,Retired,,,False,
Central Midfield,left,,2011-01-07,Charlie Adam,185,28990,['Scotland'],8000000,Blackpool FC,26,1985-10-12,Retired,,,False,
Central Midfield,right,,2010-01-07,Jonjo Shelvey,184,71292,"['England', 'Ireland']",3000000,Charlton Athletic,20,1992-02-27,Retired,,,False,
Left Midfield,left,,2011-07-15,Stewart Downing,180,4063,['England'],12000000,: Ablöse €22.80m,27,1984-07-22,Retired,,,False,
Left Winger,right,,2010-01-13,Maxi Rodríguez,173,7895,"['Argentina', 'Spain']",3500000,: Ablöse free transfer,31,1981-02-01,Retired,,,False,
Left Winger,right,,2011-08-31,Craig Bellamy,173,3297,['Wales'],3000000,: Ablöse free transfer,32,1979-07-13,Retired,,,False,
Right Winger,right,,2006-08-18,Dirk Kuyt,184,4010,['Netherlands'],4500000,: Ablöse €18.00m,31,1980-07-22,Retired,,,False,
Right Winger,right,,2012-01-07,Raheem Sterling,172,134425,"['England', 'Jamaica']",,: Ablöse -,17,1994-08-12,Without Club,,,False,
Centre-Forward,right,,2011-01-31,Luis Suárez,182,44352,['Uruguay'],29000000,: Ablöse €26.50m,25,1987-01-24,Inter Miami CF,,,False,
Centre-Forward,left,,2011-01-31,Andy Carroll,194,48066,['England'],15500000,Newcastle United,23,1989-06-01,Dagenham & Redbridge FC,,,False,
