position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2010-01-07,John Ruddy,192,29712,['England'],4500000,: Ablöse €600k,25,1986-10-24,Without Club,,,False,
Goalkeeper,right,,2009-01-07,Declan Rudd,191,74088,['England'],500000,Norwich City U18,21,1991-01-16,Retired,,,False,
Goalkeeper,left,,2010-01-07,Jed Steer,183,110867,"['England', 'Scotland']",250000,Norwich City U18,19,1992-09-23,Retired,,,False,
Centre-Back,right,,2012-01-01,Ryan Bennett,188,67252,['England'],3500000,: Ablöse €3.85m,22,1990-06-03,Retired,,,False,
Centre-Back,right,,2010-04-01,Russell Martin,183,67303,"['Scotland', 'England']",3000000,: Ablöse free transfer,26,1986-04-01,Retired,,,False,
Centre-Back,right,,2011-01-01,Leon Barnett,185,33484,"['England', 'Jamaica']",2500000,West Bromwich Albion,26,1985-11-30,Retired,,,False,
Centre-Back,right,,2010-01-07,Elliott Ward,185,15838,['England'],2000000,Coventry City,27,1985-01-19,Retired,,,False,
Centre-Back,left,,2010-08-01,Zak Whitbread,188,22230,"['United States', 'England']",1500000,: Ablöse €100k,28,1984-10-01,Retired,,,False,
Centre-Back,right,,2011-08-13,Daniel Ayala,190,78966,['Spain'],500000,: Ablöse €900k,21,1990-07-11,Retired,,,False,
Left-Back,left,,2011-01-01,Marc Tierney,183,67346,"['England', 'Ireland']",1000000,Colchester United,26,1985-08-23,Retired,,,False,
Left-Back,left,,2001-01-03,Adam Drury,180,11663,['England'],500000,: Ablöse free transfer,33,1978-08-29,Retired,,,False,
Right-Back,right,,2011-01-08,Kyle Naughton,181,66219,"['England', 'Ireland']",4000000,: Ablöse free transfer,23,1988-11-17,Without Club,,,False,
Right-Back,right,,2011-01-07,Ritchie De Laet,184,55687,['Belgium'],1250000,Manchester United,23,1988-11-28,Retired,,,False,
Central Midfield,right,,2012-01-24,Jonathan Howson,180,45395,['England'],3000000,Leeds United,24,1988-05-21,Leeds United U21,,,False,
Central Midfield,left,,2010-01-07,Andrew Surman,178,29975,"['England', 'South Africa']",2500000,Wolverhampton Wanderers,25,1986-08-20,Retired,,,False,
Central Midfield,left,,2011-01-07,Bradley Johnson,183,49327,['England'],2000000,Leeds United,25,1987-04-28,Retired,,,False,
Central Midfield,right,,2010-01-07,Andrew Crofts,175,14003,"['Wales', 'England']",2000000,: Ablöse €360k,28,1984-05-29,Retired,,,False,
Central Midfield,right,,2010-01-07,David Fox,175,4219,['England'],2000000,Colchester United,28,1983-12-13,Retired,,,False,
Central Midfield,right,,2009-01-07,Korey Smith,183,80435,"['England', 'Jamaica']",1000000,Norwich City U18,21,1991-01-31,Without Club,,,False,
Central Midfield,left,,2007-01-31,Simon Lappin,180,14792,['Scotland'],750000,St. Mirren FC,29,1983-01-25,Retired,,,False,
Right Midfield,right,,2011-01-07,Elliott Bennett,179,43193,"['Jamaica', 'England']",3000000,Brighton & Hove Albion,23,1988-12-18,Retired,,,False,
Attacking Midfield,left,,2008-01-07,Wes Hoolahan,168,24589,['Ireland'],3000000,Blackpool FC,30,1982-05-20,Doncaster City,,,False,
Left Winger,both,,2011-06-07,Anthony Pilkington,181,67322,"['Ireland', 'England']",3500000,: Ablöse €2.25m,24,1988-06-06,Retired,,,False,
Centre-Forward,right,,2009-07-24,Grant Holt,183,13412,['England'],4000000,: Ablöse €475k,31,1981-12-04,Retired,,,False,
Centre-Forward,right,,2011-01-07,Steve Morison,188,104725,"['Wales', 'England']",3000000,: Ablöse €3.15m,28,1983-08-29,Retired,,,False,
Centre-Forward,right,,2011-01-07,James Vaughan,181,30471,"['England', 'Jamaica']",1500000,: Ablöse €2.30m,23,1988-07-14,Retired,,,False,
Centre-Forward,N/A,,2010-07-17,Simeon Jackson,,44913,"['Canada', 'Jamaica']",1500000,Gillingham FC,25,1987-03-28,Retired,,,False,
Centre-Forward,right,,2006-01-07,Chris Martin,184,46154,"['Scotland', 'England']",500000,Norwich City U18,23,1988-04-11,Retired,,,False,
Centre-Forward,right,,2011-01-01,Aaron Wilbraham,191,67202,['England'],500000,: Ablöse €180k,32,1979-10-21,Retired,,,False,
