position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2012-01-07,Ben Foster,193,13572,['England'],5000000,: Ablöse €5.00m,29,1983-03-04,Retired,,,False,
Goalkeeper,right,,2011-06-08,Márton Fülöp,198,17879,['Hungary'],1000000,Ipswich Town,29,1983-03-05,---,,,False,
Goalkeeper,right,,2006-01-07,Luke Daniels,195,45921,['England'],250000,West Bromwich Albion U18,24,1988-05-01,Retired,,,False,
Centre-Back,left,,2008-01-08,Jonas Olsson,193,25248,['Sweden'],3500000,NEC Nijmegen,29,1983-10-03,Retired,,,False,
Centre-Back,both,,2012-01-31,Liam Ridgewell,188,4070,['England'],2500000,: Ablöse €2.40m,27,1984-07-21,Retired,,,False,
Centre-Back,right,,2010-01-08,Gabriel Tamaș,188,6893,['Romania'],2000000,AJ Auxerre,28,1983-09-11,Retired,,,False,
Centre-Back,right,,2009-08-25,Gonzalo Jara,178,40429,['Chile'],1750000,CSD Colo-Colo,26,1985-08-29,Retired,,,False,
Centre-Back,right,,2011-01-07,Gareth McAuley,191,40567,['Northern Ireland'],1500000,Ipswich Town,32,1979-05-12,Retired,,,False,
Centre-Back,right,,2010-08-31,Craig Dawson,188,121477,['England'],1500000,Rochdale AFC,22,1990-06-05,Without Club,,,False,
Centre-Back,right,,,James Hurst,183,110863,['England'],50000,,20,1992-01-31,Career break,,,False,
Centre-Back,right,,,Paul Downing,185,113034,['England'],,,20,1991-10-26,Retired,,,False,
Left-Back,left,,2008-01-07,Marek Cech,183,21354,['Slovakia'],3000000,FC Porto,29,1983-01-26,Retired,,,False,
Left-Back,left,,2010-01-08,Nicky Shorey,175,13426,['England'],2000000,: Ablöse €1.80m,31,1981-02-19,Retired,,,False,
Left-Back,left,,2009-01-08,Joe Mattock,181,49611,['England'],500000,: Ablöse €1.20m,22,1990-05-15,Without Club,,,False,
Right-Back,right,,2010-01-07,Steven Reid,185,7330,"['Ireland', 'England']",1500000,Blackburn Rovers,31,1981-10-03,Retired,,,False,
Right-Back,right,,2011-01-07,Billy Jones,182,36866,['England'],1500000,: Ablöse free transfer,25,1987-03-24,Retired,,,False,
Defensive Midfield,right,,2009-10-07,Youssouf Mulumbu,177,45272,"['DR Congo', 'France']",3500000,: Ablöse €200k,25,1987-01-25,Retired,,,False,
Defensive Midfield,N/A,,2010-08-29,Paul Scharner,,2953,['Austria'],2000000,Wigan Athletic,32,1980-11-03,Retired,,,False,
Central Midfield,left,,2007-08-15,Chris Brunt,187,36814,['Northern Ireland'],6500000,: Ablöse €3.75m,27,1984-12-14,Retired,,,False,
Central Midfield,right,,2007-07-08,James Morrison,183,27614,"['Scotland', 'England']",4500000,: Ablöse €2.25m,26,1986-05-25,Retired,,,False,
Central Midfield,right,,2008-01-07,Graham Dorrans,177,36608,['Scotland'],2500000,Livingston FC,25,1987-05-05,Without Club,,,False,
Central Midfield,right,,2012-01-31,Keith Andrews,183,8035,"['Ireland', 'England']",1000000,Blackburn Rovers,31,1980-09-13,Retired,,,False,
Central Midfield,right,,2011-01-07,George Thorne,188,128910,['England'],,West Bromwich Albion Reserves,19,1993-04-01,St. Neots Town,,,False,
Central Midfield,left,,,Sam Mantom,175,141347,['England'],,,20,1992-02-20,Retired,,,False,
Attacking Midfield,both,,2010-08-20,Somen Tchoyi,190,37058,['Cameroon'],2500000,: Ablöse €3.00m,29,1983-03-29,Sportfreunde Owingen/Billafingen,,,False,
Attacking Midfield,right,,2011-02-08,Zoltán Gera,183,18324,['Hungary'],1000000,Fulham FC,33,1979-04-22,Retired,,,False,
Attacking Midfield,right,,2012-09-01,Scott Allan,175,60904,['Scotland'],500000,: Ablöse €480k,20,1991-11-28,Retired,,,False,
Left Winger,right,,2009-08-13,Jerome Thomas,177,3560,"['England', 'Guyana']",3000000,: Ablöse free transfer,29,1983-03-23,Retired,,,False,
Centre-Forward,right,,2010-08-20,Peter Odemwingie,181,12516,"['Nigeria', 'Russia']",5500000,: Ablöse €3.00m,30,1981-07-15,Retired,,,False,
Centre-Forward,both,,2011-01-08,Shane Long,180,37304,['Ireland'],4500000,Reading FC,25,1987-01-22,Retired,,,False,
Centre-Forward,left,,2009-08-07,Simon Cox,180,37150,"['Ireland', 'England']",2000000,Swindon Town,25,1987-04-28,Retired,,,False,
Centre-Forward,right,,2010-08-27,Marc-Antoine Fortuné,183,5652,"['French Guiana', 'France']",1500000,: Ablöse €3.00m,30,1981-02-07,Retired,,,False,
Centre-Forward,right,,2009-01-07,Chris Wood,191,108725,['New Zealand'],1000000,West Bromwich Albion U18,20,1991-07-12,Nottingham Forest,,,False,
Centre-Forward,right,,2007-01-07,Roman Bednar,188,26898,['Czech Republic'],500000,Heart of Midlothian FC,29,1983-03-26,SKK Hovorcovice,,,False,
Centre-Forward,right,,2013-01-07,Saido Berahino,180,128897,"['Burundi', 'England']",,West Bromwich Albion U21,18,1993-04-08,Without Club,,,False,
Centre-Forward,right,,,Kemar Roofe,178,141350,"['Jamaica', 'England']",,,19,1993-06-01,Without Club,,,False,
