position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,Ligament injury - Return unknown,2020-09-24,Edouard Mendy,194,442531,"['Senegal', 'Guinea-Bissau']",25000000,Stade Rennais FC,29,1992-01-03,Al-Ahli SFC,,,False,
Goalkeeper,right,,2018-08-08,Kepa Arrizabalaga,188,192279,['Spain'],13000000,Athletic Bilbao,26,1994-03-10,Arsenal FC,,,False,
Goalkeeper,right,,2014-01-07,Jamal Blackman,199,128898,"['England', 'Barbados']",600000,Chelsea FC U21,27,1993-10-27,Without Club,,,False,
Goalkeeper,right,,,Nathan Baxter,193,342050,['England'],300000,,22,1998-08-11,Leyton Orient,,,False,
Goalkeeper,right,,2017-01-07,Willy Caballero,186,19948,"['Argentina', 'Spain']",250000,Manchester City,39,1981-09-28,Retired,,,False,
Goalkeeper,right,,,Karlo Ziger,187,526258,['Croatia'],150000,,20,2001-11-05,Without Club,,,False,
Centre-Back,right,,2014-01-31,Kurt Zouma,190,157509,"['France', 'Central African Republic']",32000000,: Ablöse €14.60m,26,1994-10-27,FC Palm City,,,False,
Centre-Back,right,,2015-01-07,Andreas Christensen,189,196948,['Denmark'],30000000,Chelsea FC U21,25,1996-10-04,FC Barcelona,,,False,
Centre-Back,right,,2017-09-07,Antonio Rüdiger,190,86202,"['Germany', 'Sierra Leone']",28000000,AS Roma,28,1993-03-03,Real Madrid,,,False,
Centre-Back,right,,2017-01-07,Fikayo Tomori,185,303254,"['England', 'Canada']",28000000,Chelsea FC U23,23,1997-12-19,AC Milan,,,False,
Centre-Back,right,,2012-08-24,César Azpilicueta,178,57500,['Spain'],13000000,: Ablöse €8.80m,31,1989-08-28,Retired,,,False,
Centre-Back,left,,2016-08-31,Marcos Alonso,188,112515,['Spain'],12000000,: Ablöse €23.00m,30,1990-12-28,Celta de Vigo,,,False,
Centre-Back,right,,2020-08-28,Thiago Silva,181,29241,"['Brazil', 'France']",3000000,: Ablöse free transfer,36,1984-09-22,Fluminense Football Club,,,False,
Centre-Back,left,,2018-01-07,Jake Clarke-Salter,188,316551,"['England', 'Ireland']",2000000,Chelsea FC U23,23,1997-09-22,Queens Park Rangers,,,False,
Left-Back,left,,2020-08-26,Ben Chilwell,180,316125,"['England', 'New Zealand']",45000000,Leicester City,24,1996-12-21,RC Strasbourg Alsace,,,False,
Left-Back,left,,2018-01-30,Emerson,176,181778,"['Italy', 'Brazil']",12000000,AS Roma,26,1994-03-08,Olympique Marseille,,,False,
Right-Back,right,Team captain,2019-01-07,Reece James,180,472423,"['England', 'Grenada']",40000000,Chelsea FC U23,21,1999-08-12,Chelsea FC,,,False,
Right-Back,right,Knee injury - Return unknown,,Tino Livramento,182,503981,"['England', 'Scotland']",,,18,2002-12-11,Newcastle United,,,False,
Defensive Midfield,right,No eligibility – UEFA Champions League Qualifying – until 30/07/2026,2016-07-16,N'Golo Kanté,168,225083,"['France', 'Mali']",55000000,Leicester City,30,1991-03-29,Fenerbahce,,,False,
Defensive Midfield,right,,2018-07-14,Jorginho,180,102017,"['Italy', 'Brazil']",40000000,: Ablöse €57.00m,29,1991-12-20,CR Flamengo,,,False,
Defensive Midfield,right,,2017-01-07,Ethan Ampadu,182,392771,"['Wales', 'England']",15000000,Exeter City,20,2000-09-14,Leeds United,,,False,
