position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-12-08,David James,193,3646,"['England', 'Jamaica']",4750000,: Ablöse €1.70m,37,1970-01-08,Retired,,,False,
Goalkeeper,left,,2004-01-07,Jamie Ashdown,190,13397,['England'],850000,Reading FC,27,1980-11-30,Retired,,,False,
Goalkeeper,right,,2005-01-07,Asmir Begovic,199,33873,"['Bosnia-Herzegovina', 'Canada']",200000,: Ablöse -,21,1987-06-20,Leicester City,,,False,
Centre-Back,left,,2007-01-07,Sylvain Distin,192,3356,"['France', 'Guadeloupe']",8750000,: Ablöse free transfer,30,1977-12-16,Retired,,,False,
Centre-Back,right,,2006-08-08,Sol Campbell,188,3198,"['England', 'Jamaica']",7250000,: Ablöse free transfer,33,1974-09-18,Retired,,,False,
Centre-Back,right,,2006-01-01,Noé Pamarot,180,5531,['France'],3500000,: Ablöse ?,29,1979-04-14,Retired,,,False,
Centre-Back,left,,2007-11-01,Djimi Traoré,191,3598,"['Mali', 'France']",3000000,Charlton Athletic,28,1980-01-03,Retired,,,False,
Centre-Back,left,,2008-01-18,Lucien Aubey,180,6976,"['Congo', 'France']",2750000,: Ablöse ?,24,1984-05-24,Retired,,,False,
Centre-Back,right,,2000-01-07,Linvoy Primus,180,4266,['England'],800000,Reading FC,34,1973-09-14,Retired,,,False,
Centre-Back,right,,2007-01-07,Martin Cranie,183,27659,"['England', 'Scotland']",600000,Southampton FC,21,1986-09-26,Retired,,,False,
Centre-Back,right,,2004-01-26,Richard Duffy,181,16082,['Wales'],300000,Swansea City,22,1985-08-30,Congleton Town,,,False,
Centre-Back,both,,2005-01-07,Marc Wilson,188,30456,"['Ireland', 'Northern Ireland']",100000,: Ablöse -,20,1987-08-17,Retired,,,False,
Left-Back,left,,2007-01-07,Hermann Hreidarsson,185,3860,['Iceland'],3500000,Charlton Athletic,33,1974-11-07,Retired,,,False,
Right-Back,both,,2007-01-18,Laurén,182,3189,"['Cameroon', 'Equatorial Guinea']",4500000,: Ablöse €550k,31,1977-01-19,Retired,,,False,
Right-Back,both,,2007-08-31,Glen Johnson,182,3881,['England'],4500000,: Ablöse €5.50m,23,1984-08-23,Retired,,,False,
Defensive Midfield,right,,2008-01-17,Lassana Diarra,173,23914,"['France', 'Mali']",7000000,: Ablöse €7.00m,23,1985-10-03,Retired,,,False,
Defensive Midfield,right,,2007-08-31,Papa Bouba Diop,194,5485,['Senegal'],5500000,Fulham FC,30,1978-01-28,---,,,False,
Defensive Midfield,right,,2006-12-01,Sean Davis,178,4036,['England'],4500000,: Ablöse €2.80m,28,1979-09-20,Retired,,,False,
Defensive Midfield,left,,2002-01-07,Richard Hughes,175,9207,['Scotland'],1500000,: Ablöse €80k,29,1979-06-25,Retired,,,False,
Defensive Midfield,right,,2007-05-07,Arnold Mvuemba,172,20622,"['DR Congo', 'France']",1000000,Stade Rennais FC,23,1985-01-28,Retired,,,False,
Defensive Midfield,right,,2007-01-07,Jean-François Christophe,185,55251,['France'],100000,RC Lens B,21,1987-06-27,Retired,,,False,
Central Midfield,left,,2007-01-07,Sulley Muntari,179,17129,['Ghana'],11250000,: Ablöse €10.51m,23,1984-08-27,Retired,,,False,
Central Midfield,right,,2000-01-07,Gary O'Neil,174,3995,['England'],6000000,: Ablöse -,25,1983-05-18,Retired,,,False,
Central Midfield,both,,2006-01-01,Pedro Mendes,177,9811,['Portugal'],3500000,: Ablöse ?,29,1979-02-26,Retired,,,False,
Left Midfield,left,,2002-01-07,Matthew Taylor,177,9218,['England'],4500000,: Ablöse €600k,26,1981-11-27,Retired,,,False,
Attacking Midfield,both,,2006-08-31,Niko Kranjcar,186,16746,['Croatia'],7500000,HNK Hajduk Split,23,1984-08-13,Retired,,,False,
Left Winger,right,,2007-11-07,John Utaka,182,5495,['Nigeria'],8750000,Stade Rennais FC,26,1982-08-01,Retired,,,False,
Right Winger,right,,2005-08-31,Franck Songo'o,178,34839,"['Cameroon', 'France']",600000,FC Barcelona U19,21,1987-05-14,Retired,,,False,
Centre-Forward,right,,2011-01-08,Benjani,188,12063,['Zimbabwe'],9750000,Blackburn Rovers,29,1978-08-13,Retired,,,False,
Centre-Forward,right,,2008-01-31,Jermain Defoe,171,3875,"['England', 'St. Lucia']",9000000,: Ablöse €9.30m,25,1982-07-10,Retired,,,False,
Centre-Forward,right,,2008-01-27,Milan Baros,183,3216,['Czech Republic'],5500000,: Ablöse ?,26,1981-10-28,Retired,,,False,
Centre-Forward,right,,2007-11-07,David Nugent,180,33963,"['England', 'Ireland']",5000000,: Ablöse €9.00m,23,1985-02-05,Anstey Nomads,,,False,
Centre-Forward,right,,2006-01-07,Nwankwo Kanu,197,3133,['Nigeria'],5000000,West Bromwich Albion,31,1976-01-08,Retired,,,False,
