position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,Back injury - Return unknown,2014-01-07,Lukasz Fabianski,190,29692,['Poland'],7000000,Arsenal FC,31,1985-04-18,Without Club,,,False,
Goalkeeper,right,,2015-01-07,Kristoffer Nordfeldt,190,75890,['Sweden'],2500000,: Ablöse €850k,27,1989-06-23,AIK,,,False,
Goalkeeper,N/A,,2011-01-08,Gerhard Tremmel,,488,['Germany'],500000,: Ablöse free transfer,37,1978-11-16,Retired,,,False,
Goalkeeper,,,,Josh Vickers,193,242681,['England'],,,20,1995-01-12,Derby County,,,False,
Centre-Back,right,,2014-08-20,Federico Fernández,189,85475,"['Argentina', 'Italy']",9000000,: Ablöse €10.00m,27,1989-02-21,Retired,,,False,
Centre-Back,right,,2008-01-07,Ashley Williams,183,67355,"['Wales', 'England']",6500000,: Ablöse €500k,31,1984-08-23,Retired,,,False,
Centre-Back,right,,2013-01-07,Jordi Amat,185,85289,"['Indonesia', 'Spain']",3000000,RCD Espanyol Barcelona,24,1992-03-21,Persija Jakarta,,,False,
Centre-Back,right,,2012-08-17,Kyle Bartley,194,67421,"['England', 'Jamaica']",1000000,Arsenal FC U21,25,1991-05-22,Retired,,,False,
Centre-Back,right,,2018-01-07,Joe Rodon,193,297212,['Wales'],,: Ablöse -,18,1997-10-22,Leeds United,,,False,
Left-Back,left,,2010-01-07,Neil Taylor,176,67416,"['Wales', 'India']",5000000,Wrexham AFC,27,1989-07-02,Retired,,,False,
Left-Back,left,,2015-01-07,Franck Tabanou,178,66413,['France'],4500000,: Ablöse €4.90m,27,1989-01-30,Retired,,,False,
Left-Back,left,,2014-01-07,Stephen Kingsley,178,184398,['Scotland'],500000,Falkirk FC,21,1994-07-23,Heart of Midlothian FC,,,False,
Right-Back,right,,2015-01-22,Kyle Naughton,181,66219,"['England', 'Ireland']",5500000,: Ablöse €6.60m,27,1988-11-17,Without Club,,,False,
Right-Back,right,,2007-01-07,Ángel Rangel,188,66550,['Spain'],1500000,Terrassa FC,33,1982-11-28,Retired,,,False,
Right-Back,right,,2010-01-07,Daniel Alfei,180,130216,['Wales'],,: Ablöse -,24,1992-02-23,Pontardawe Town,,,False,
Right-Back,right,,2017-01-07,Connor Roberts,175,214666,['Wales'],,: Ablöse -,20,1995-09-23,Burnley FC,,,False,
Right-Back,right,,2014-01-07,Liam Shephard,178,197910,['Wales'],,Swansea City U21,21,1994-11-22,Penybont FC,,,False,
Defensive Midfield,right,,2016-05-07,Leroy Fer,188,63342,"['Netherlands', 'Curacao']",8500000,Queens Park Rangers,26,1990-05-01,Gulf United FC,,,False,
Defensive Midfield,right,,2012-08-24,Sung-yueng Ki,188,81796,"['Korea, South']",8000000,: Ablöse €7.00m,27,1989-01-24,Pohang Steelers,,,False,
Defensive Midfield,right,,2015-01-30,Jack Cork,185,40613,['England'],4000000,Southampton FC,27,1989-06-25,Burnley FC U21,,,False,
Defensive Midfield,left,,2015-03-01,Matt Grimes,178,265471,['England'],2000000,: Ablöse €2.24m,20,1995-07-15,Coventry City,,,False,
Central Midfield,right,,2013-03-07,Jonjo Shelvey,184,71292,"['England', 'Ireland']",12000000,: Ablöse €5.80m,24,1992-02-27,Retired,,,False,
Central Midfield,right,,2011-01-19,Leon Britton,167,40043,['England'],1500000,Sheffield United,33,1982-09-16,Retired,,,False,
Central Midfield,right,,2014-01-31,Jay Fulton,185,171260,"['Scotland', 'England']",200000,Falkirk FC,22,1994-01-04,Swansea City,,,False,
Attacking Midfield,right,,2014-07-23,Gylfi Sigurdsson,186,90466,['Iceland'],13000000,: Ablöse €10.10m,26,1989-08-09,Víkingur Reykjavík,,,False,
Left Winger,right,,2014-07-24,Jefferson Montero,170,77932,['Ecuador'],5500000,: Ablöse €5.00m,26,1989-01-09,FC St Helens,,,False,
Left Winger,right,,2011-04-08,Wayne Routledge,170,14066,"['England', 'Jamaica']",3000000,Newcastle United,31,1985-07-01,Retired,,,False,
Left Winger,left,,2014-01-09,Modou Barrow,176,189070,"['The Gambia', 'Sweden']",2500000,Östersunds FK,23,1992-10-13,Magusa Türk Gücü,,,False,
Left Winger,right,,2013-01-07,Kenji Gorré,174,374889,"['Curacao', 'Netherlands']",100000,Without Club,21,1994-09-29,Maccabi Haifa,,,False,
Right Winger,right,,2009-01-01,Nathan Dyer,165,37011,"['England', 'Jamaica']",4000000,Southampton FC,28,1987-11-29,Retired,,,False,
Right Winger,right,,2018-01-07,Daniel James,171,319301,"['Wales', 'England']",,: Ablöse -,18,1997-10-11,Leeds United,,,False,
Centre-Forward,left,,2018-01-31,André Ayew,175,45403,"['Ghana', 'France']",15000000,West Ham United,26,1989-12-17,Without Club,,,False,
Centre-Forward,right,,2014-01-07,Bafétimbi Gomis,184,22388,"['France', 'Senegal']",8000000,: Ablöse free transfer,30,1985-06-08,Retired,,,False,
Centre-Forward,right,,2016-01-29,Alberto Paloschi,183,68306,['Italy'],6000000,Chievo Verona,26,1990-04-01,Chievo Verona,,,False,
Centre-Forward,both,,2015-01-07,Éder,190,84481,"['Portugal', 'Guinea-Bissau']",5000000,SC Braga,28,1987-12-22,Retired,,,False,
Centre-Forward,both,,2014-02-07,Marvin Emnes,180,37787,"['Netherlands', 'Suriname']",1000000,: Ablöse €1.70m,28,1988-05-27,FCF Weesp,,,False,
