position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-01-31,Jack Butland,196,128899,['England'],9000000,: Ablöse €3.80m,23,1993-10-03,Hull City,,,False,
Goalkeeper,right,,2015-01-07,Jakob Haugaard,199,138335,['Denmark'],750000,: Ablöse €600k,24,1992-01-05,Tromsø IL,,,False,
Goalkeeper,right,,2015-10-07,Shay Given,185,3146,['Ireland'],500000,: Ablöse free transfer,40,1976-04-20,Retired,,,False,
Goalkeeper,right,unknown injury - Return unknown,,Daniel Bachmann,191,120186,['Austria'],,,21,1994-09-07,Watford FC,,,False,
Centre-Back,right,,2008-01-18,Ryan Shawcross,191,45861,"['England', 'Wales']",11000000,Manchester United Reserves,28,1987-04-10,Retired,,,False,
Centre-Back,N/A,,2015-01-07,Philipp Wollscheid,,53173,['Germany'],6500000,Bayer 04 Leverkusen,27,1989-06-03,Retired,,,False,
Centre-Back,left,,2013-02-07,Marc Muniesa,180,74228,['Spain'],3000000,FC Barcelona B,24,1992-03-27,Without Club,,,False,
Centre-Back,both,,2010-08-31,Marc Wilson,188,30456,"['Ireland', 'Northern Ireland']",3000000,: Ablöse €3.60m,28,1987-08-17,Retired,,,False,
Centre-Back,right,,2012-08-08,Geoff Cameron,190,31642,['United States'],3000000,: Ablöse €2.15m,30,1985-11-07,Retired,,,False,
Centre-Back,left,,2014-01-07,Dionatan Teixeira,193,107617,"['Slovakia', 'Brazil']",500000,Dukla Banska Bystrica,23,1992-07-24,---,,,False,
Left-Back,left,,2013-01-07,Erik Pieters,183,43763,['Netherlands'],5000000,: Ablöse €3.60m,27,1988-07-08,Retired,,,False,
Right-Back,both,,2015-12-07,Glen Johnson,182,3881,['England'],7000000,: Ablöse free transfer,31,1984-08-23,Retired,,,False,
Right-Back,right,,2014-01-07,Phil Bardsley,180,15773,"['Scotland', 'England']",1500000,Sunderland AFC,31,1985-06-28,Retired,,,False,
Defensive Midfield,left,,2016-01-02,Giannelli Imbula,186,130756,"['DR Congo', 'France']",18000000,FC Porto,23,1992-12-09,Without Club,,,False,
Defensive Midfield,right,,2008-01-30,Glenn Whelan,180,12124,['Ireland'],3000000,: Ablöse €670k,32,1984-01-13,Retired,,,False,
Central Midfield,right,,2015-10-07,Marco van Ginkel,186,147034,['Netherlands'],7000000,: Ablöse free transfer,23,1992-01-12,Retired,,,False,
Central Midfield,left,,2012-08-31,Charlie Adam,185,28990,['Scotland'],4500000,: Ablöse €6.20m,30,1985-10-12,Retired,,,False,
Central Midfield,right,,2014-01-07,Steve Sidwell,183,13427,['England'],1000000,Fulham FC,33,1982-12-14,Retired,,,False,
Central Midfield,left,,,Oliver Shenton,175,335541,['England'],,,18,1997-06-11,Leek Town FC,,,False,
Attacking Midfield,left,,2015-11-08,Xherdan Shaqiri,169,86792,"['Switzerland', 'Kosovo']",15000000,: Ablöse €17.00m,24,1991-10-10,FC Basel 1893,,,False,
Attacking Midfield,N/A,,2015-07-27,Ibrahim Afellay,,15760,"['Netherlands', 'Morocco']",5000000,FC Barcelona,30,1986-02-04,Retired,,,False,
Attacking Midfield,right,,2014-01-14,Stephen Ireland,173,34838,['Ireland'],1500000,: Ablöse free transfer,29,1986-08-22,Wythenshawe Town FC,,,False,
Left Winger,left,,,Mohamed El Ouriachi,180,242280,"['Morocco', 'Spain']",250000,,20,1996-01-13,Without Club,,,False,
Right Winger,right,,2010-08-18,Jonathan Walters,183,3306,"['Ireland', 'England']",3500000,Ipswich Town,32,1983-09-20,Retired,,,False,
Second Striker,right,,2014-07-22,Bojan Krkic,170,44675,"['Spain', 'Serbia']",10000000,FC Barcelona,25,1990-08-28,Retired,,,False,
Centre-Forward,both,,2013-02-09,Marko Arnautovic,192,41384,"['Austria', 'Serbia']",10000000,SV Werder Bremen,27,1989-04-19,Red Star Belgrade,,,False,
Centre-Forward,right,,2014-01-07,Mame Diouf,185,62049,['Senegal'],8000000,: Ablöse free transfer,28,1987-12-16,Ankara Keciörengücü,,,False,
Centre-Forward,right,,2015-01-07,Joselu,191,81999,"['Spain', 'Germany']",6000000,: Ablöse €8.00m,26,1990-03-27,Without Club,,,False,
Centre-Forward,right,,2011-08-31,Peter Crouch,201,4072,"['England', 'Ireland']",2000000,: Ablöse €11.30m,35,1981-01-30,Retired,,,False,
Centre-Forward,right,,2014-01-28,Peter Odemwingie,181,12516,"['Nigeria', 'Russia']",1500000,: Ablöse free transfer,34,1981-07-15,Retired,,,False,
Centre-Forward,right,,2013-01-07,George Waring,196,242417,['England'],,: Ablöse free transfer,21,1994-02-12,Warrington Rylands,,,False,
