position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2015-01-07,Petr Cech,196,5658,['Czech Republic'],12000000,: Ablöse €14.00m,34,1982-05-20,Retired,,,False,
Goalkeeper,right,,2014-07-27,David Ospina,183,73396,"['Colombia', 'France']",8000000,OGC Nice,27,1988-08-31,CF Atlante,,,False,
Goalkeeper,right,,2012-01-07,Emiliano Martínez,195,111873,"['Argentina', 'Spain']",1500000,Arsenal FC U21,23,1992-02-09,Aston Villa,,,False,
Goalkeeper,right,,2015-01-07,Matt Macey,201,220491,['England'],500000,Arsenal FC U21,21,1994-09-09,Wycombe Wanderers,,,False,
Centre-Back,right,,2010-07-07,Laurent Koscielny,186,76277,"['France', 'Poland']",22000000,FC Lorient,30,1985-10-09,Retired,,,False,
Centre-Back,N/A,,2011-08-31,Per Mertesacker,,6710,['Germany'],13000000,SV Werder Bremen,31,1984-09-29,Retired,,,False,
Centre-Back,right,,2015-01-28,Gabriel Paulista,185,149498,"['Brazil', 'Spain']",12000000,Villarreal CF,25,1990-11-26,Sport Club Corinthians Paulista,,,False,
Centre-Back,right,,2014-07-28,Calum Chambers,182,215118,['England'],12000000,Southampton FC,21,1995-01-20,Cardiff City,,,False,
Centre-Back,right,,2015-01-21,Krystian Bielik,189,287247,['Poland'],1500000,Legia Warszawa,18,1998-04-01,West Bromwich Albion,,,False,
Left-Back,left,,2013-01-31,Nacho Monreal,179,43003,['Spain'],15000000,Málaga CF,30,1986-02-26,Retired,,,False,
Left-Back,left,,2007-01-07,Kieran Gibbs,181,44792,['England'],13000000,Arsenal FC U18,26,1989-09-26,Retired,,,False,
Right-Back,right,,2014-01-07,Héctor Bellerín,178,191217,['Spain'],18000000,Arsenal FC U21,21,1995-03-19,Real Betis Balompié,,,False,
Right-Back,right,,2011-08-07,Carl Jenkinson,185,126321,"['England', 'Finland']",9000000,Charlton Athletic,24,1992-08-02,Without Club,,,False,
Right-Back,right,,2014-07-17,Mathieu Debuchy,177,27306,['France'],7500000,Newcastle United,30,1985-07-28,Retired,,,False,
Defensive Midfield,right,,2011-01-07,Francis Coquelin,177,74869,"['France', 'Réunion']",12000000,Arsenal FC Reserves,25,1991-05-13,Stade Lavallois,,,False,
Defensive Midfield,right,,2016-01-14,Mohamed Elneny,180,160438,['Egypt'],6000000,: Ablöse €12.50m,23,1992-11-07,Without Club,,,False,
Defensive Midfield,right,,2013-08-29,Mathieu Flamini,178,17396,['France'],4000000,AC Milan,32,1984-07-03,Retired,,,False,
Defensive Midfield,right,,,Isaac Hayden,187,206225,"['Jamaica', 'England']",500000,,21,1995-03-22,Leyton Orient,,,False,
Defensive Midfield,left,,,Ismaël Bennacer,175,351816,"['Algeria', 'France']",100000,,18,1997-01-12,AC Milan,,,False,
Defensive Midfield,right,,,Ben Sheaf,185,314384,['England'],,,18,1998-05-02,Wrexham AFC,,,False,
Central Midfield,right,,2008-01-07,Aaron Ramsey,178,50057,['Wales'],30000000,: Ablöse €6.40m,25,1990-12-26,Retired,,,False,
Central Midfield,both,,2012-07-08,Santi Cazorla,168,15799,['Spain'],24000000,Málaga CF,31,1984-12-13,Retired,,,False,
Central Midfield,left,,2008-01-07,Jack Wilshere,172,74223,['England'],23000000,Arsenal FC U18,24,1992-01-01,Retired,,,False,
Central Midfield,right,,2011-08-08,Alex Oxlade-Chamberlain,180,143424,['England'],20000000,Southampton FC,22,1993-08-15,Celtic FC,,,False,
Central Midfield,right,,2011-08-31,Mikel Arteta,177,7451,['Spain'],2000000,: Ablöse €12.00m,34,1982-03-26,Retired,,,False,
Central Midfield,right,,,Glen Kamara,178,242632,"['Finland', 'Sierra Leone']",,,20,1995-10-28,Stade Rennais FC,,,False,
Attacking Midfield,left,,2013-02-09,Mesut Özil,180,35664,['Germany'],50000000,Real Madrid,27,1988-10-15,Retired,,,False,
Attacking Midfield,right,,,Jeff Reine-Adélaïde,184,326300,"['France', 'Martinique']",1000000,,18,1998-01-17,Heracles Almelo,,,False,
Attacking Midfield,both,,2006-01-07,Tomas Rosicky,179,132,['Czech Republic'],1000000,Borussia Dortmund,35,1980-04-10,Retired,,,False,
Attacking Midfield,left,,,Jon Toral,184,193593,"['Spain', 'England']",750000,,21,1995-05-02,Persik Kediri,,,False,
Left Winger,right,,2015-01-07,Alex Iwobi,183,242631,"['Nigeria', 'England']",1000000,Arsenal FC U21,20,1996-03-05,Fulham FC,,,False,
Left Winger,right,,,Chris Willock,178,314341,"['England', 'Montserrat']",,,18,1998-01-31,Cardiff City,,,False,
Right Winger,both,,2006-01-20,Theo Walcott,175,33713,['England'],25000000,Southampton FC,27,1989-03-16,Retired,,,False,
Right Winger,right,,2011-07-01,Wellington Silva,170,121990,"['Brazil', 'Spain']",2000000,Fluminense Football Club,23,1993-06-01,Chengdu Rongcheng,,,False,
Second Striker,right,,2014-10-07,Alexis Sánchez,169,40433,['Chile'],55000000,FC Barcelona,27,1988-12-19,Without Club,,,False,
Second Striker,left,,2011-12-08,Joel Campbell,178,131248,['Costa Rica'],8000000,Deportivo Saprissa,24,1992-06-26,Inter de San Carlos,,,False,
Second Striker,right,,2013-01-07,Serge Gnabry,176,159471,"['Germany', ""Cote d'Ivoire""]",3000000,Arsenal FC U18,20,1995-07-14,Bayern Munich,,,False,
Centre-Forward,left,,2012-01-07,Olivier Giroud,192,82442,['France'],25000000,: Ablöse €12.00m,29,1986-09-30,LOSC Lille,,,False,
Centre-Forward,right,,2014-01-09,Danny Welbeck,185,67063,"['England', 'Ghana']",17000000,Manchester United,25,1990-11-26,Brighton & Hove Albion,,,False,
Centre-Forward,right,,2013-01-07,Yaya Sanogo,194,127194,"['France', ""Cote d'Ivoire""]",1500000,AJ Auxerre,23,1993-01-27,Without Club,,,False,
