position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2023-07-18,Mads Hermansen,187,400536,['Denmark'],15000000,Bröndby IF,24,2000-11-07,West Ham United,,,False,
Goalkeeper,right,,2020-01-07,Daniel Iversen,193,260841,['Denmark'],2500000,Leicester City U23,27,1997-07-19,Preston North End,,,False,
Goalkeeper,right,,2018-07-20,Danny Ward,191,203026,['Wales'],1200000,: Ablöse €14.00m,32,1993-06-22,Wrexham AFC,,,False,
Goalkeeper,right,,2023-01-07,Jakub Stolarczyk,194,486144,['Poland'],1000000,Leicester City U21,24,2000-12-19,Leicester City,,,False,
Centre-Back,right,,2022-01-09,Wout Faes,187,292808,['Belgium'],15000000,Stade Reims,27,1998-03-04,Leicester City,,,False,
Centre-Back,right,,2024-09-07,Caleb Okoli,191,461833,"['Italy', 'Nigeria']",10000000,: Ablöse €14.00m,23,2001-07-13,Leicester City,,,False,
Centre-Back,right,,2023-01-31,Harry Souttar,198,298091,"['Australia', 'Scotland']",6000000,: Ablöse €17.00m,26,1998-10-22,Leicester City,,,False,
Centre-Back,right,,2023-01-07,Conor Coady,185,128901,['England'],2200000,Wolverhampton Wanderers,32,1993-02-25,Wrexham AFC,,,False,
Centre-Back,both,,2021-08-13,Jannik Vestergaard,199,99331,"['Denmark', 'Germany']",2000000,Southampton FC,32,1992-03-08,Without Club,,,False,
Centre-Back,right,,2023-01-07,Ben Nelson,191,714458,"['England', 'Scotland']",500000,Leicester City U21,21,2004-03-18,Leicester City,,,False,
Left-Back,left,,2023-01-20,Victor Kristiansen,181,564529,['Denmark'],15000000,: Ablöse €14.00m,22,2002-12-16,Panathinaikos,,,False,
Left-Back,left,,2020-01-07,Luke Thomas,181,505194,['England'],6000000,Leicester City U23,24,2001-10-06,Leicester City,,,False,
Right-Back,both,,2019-01-07,James Justin,183,413220,"['England', 'St. Lucia']",13000000,Luton Town,27,1998-02-23,Leeds United,,,False,
Right-Back,right,,2018-01-07,Ricardo Pereira,175,215876,"['Portugal', 'Cape Verde']",4500000,FC Porto,31,1993-06-10,Without Club,,,False,
Right-Back,both,,2025-01-15,Woyo Coulibaly,182,592975,"['Mali', 'France']",2000000,Parma Calcio 1913,26,1999-05-26,Leicester City,,,False,
Right-Back,right,,2025-01-07,Olabade Aluko,182,1135364,"['England', 'Nigeria']",,Leicester City U18,18,2006-11-30,Leicester City,,,False,
Defensive Midfield,right,Ligament injury - Return expected on 31/07/2026,2017-03-01,Wilfred Ndidi,183,274839,"['Nigeria', 'England']",15000000,KRC Genk,28,1996-12-16,Besiktas JK,,,False,
Defensive Midfield,right,,2021-02-07,Boubakary Soumaré,188,344605,"['France', 'Senegal']",12000000,LOSC Lille,26,1999-02-27,Al-Duhail SC,,,False,
Defensive Midfield,right,,2024-08-19,Oliver Skipp,175,406638,['England'],10000000,Tottenham Hotspur,24,2000-09-16,Leicester City,,,False,
Defensive Midfield,right,,2023-01-07,Harry Winks,178,249126,['England'],9000000,: Ablöse €11.60m,29,1996-02-02,Cagliari Calcio,,,False,
Defensive Midfield,right,,2018-01-01,Hamza Choudhury,178,341501,"['Bangladesh', 'England']",4500000,Leicester City U23,27,1997-01-10,Leicester City,,,False,
Central Midfield,right,,2024-07-07,Michael Golding,180,936842,"['England', 'Ireland']",2000000,: Ablöse €5.90m,19,2006-05-23,Leicester City,,,False,
Right Midfield,right,unknown injury - Return unknown,2023-01-07,Kasey McAteer,177,621193,"['Ireland', 'England']",2000000,Leicester City U21,23,2001-11-22,Ipswich Town,,,False,
Attacking Midfield,right,,2024-08-29,Bilal El Khannouss,180,654982,"['Morocco', 'Belgium']",28000000,KRC Genk,21,2004-10-05,VfB Stuttgart,,,False,
Attacking Midfield,left,,2024-10-08,Facundo Buonanotte,174,983989,"['Argentina', 'Italy']",20000000,Brighton & Hove Albion,20,2004-12-23,Brighton & Hove Albion,,,False,
Attacking Midfield,right,,2024-06-07,Bobby De Cordova-Reid,170,186186,"['Jamaica', 'England']",2500000,Fulham FC,32,1993-02-02,Leicester City,,,False,
Attacking Midfield,right,,2025-01-07,Will Alves,179,867711,"['England', 'Portugal']",400000,Leicester City U21,20,2005-04-05,Leicester City,,,False,
Left Winger,right,,2023-07-31,Stephy Mavididi,182,340328,"['England', 'DR Congo']",10000000,: Ablöse €7.50m,27,1998-05-31,Leicester City,,,False,
Right Winger,left,,2024-01-07,Abdul Fatawu,177,864121,['Ghana'],11000000,: Ablöse €16.25m,21,2004-08-03,Ipswich Town,,,False,
Centre-Forward,right,,2021-01-07,Patson Daka,183,365172,['Zambia'],9000000,: Ablöse €30.00m,26,1998-09-10,Hamburger SV,,,False,
Centre-Forward,right,,2024-08-30,Odsonne Édouard,187,344152,"['France', 'Haiti']",8000000,Crystal Palace,27,1998-01-16,RC Lens,,,False,
Centre-Forward,right,,2024-08-23,Jordan Ayew,182,108354,"['Ghana', 'France']",2500000,Crystal Palace,33,1991-11-09,Without Club,,,False,
Centre-Forward,right,,2012-01-07,Jamie Vardy,179,197838,['England'],1000000,Fleetwood Town,38,1987-11-01,Without Club,,,False,
