position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2008-01-07,Wojciech Szczesny,195,44058,['Poland'],15000000,Arsenal FC U18,24,1990-04-18,FC Barcelona,,,False,
Goalkeeper,right,Back injury - Return unknown,2007-01-07,Lukasz Fabianski,190,29692,['Poland'],2000000,: Ablöse €4.35m,29,1985-04-18,Without Club,,,False,
Centre-Back,N/A,,2011-08-31,Per Mertesacker,,6710,['Germany'],18000000,SV Werder Bremen,29,1984-09-29,Retired,,,False,
Centre-Back,right,,2010-07-07,Laurent Koscielny,186,76277,"['France', 'Poland']",18000000,FC Lorient,28,1985-10-09,Retired,,,False,
Centre-Back,left,,2009-01-07,Thomas Vermaelen,183,15904,['Belgium'],14000000,: Ablöse €12.00m,28,1985-11-14,Retired,,,False,
Centre-Back,N/A,,2004-01-07,Johan Djourou,,34561,"['Switzerland', ""Cote d'Ivoire""]",3000000,Arsenal FC U18,27,1987-01-18,Retired,,,False,
Left-Back,left,,2007-01-07,Kieran Gibbs,181,44792,['England'],13000000,Arsenal FC U18,24,1989-09-26,Retired,,,False,
Left-Back,left,,2013-01-31,Nacho Monreal,179,43003,['Spain'],11000000,Málaga CF,28,1986-02-26,Retired,,,False,
Right-Back,right,,2007-12-07,Bacary Sagna,176,26764,"['France', 'Senegal']",12000000,AJ Auxerre,31,1983-02-14,Retired,,,False,
Right-Back,right,,2011-08-07,Carl Jenkinson,185,126321,"['England', 'Finland']",6000000,Charlton Athletic,22,1992-08-02,Without Club,,,False,
Right-Back,right,,2014-01-07,Héctor Bellerín,178,191217,['Spain'],500000,Arsenal FC U21,19,1995-03-19,Real Betis Balompié,,,False,
Defensive Midfield,right,,2013-08-29,Mathieu Flamini,178,17396,['France'],9000000,AC Milan,30,1984-07-03,Retired,,,False,
Defensive Midfield,right,,2011-01-07,Francis Coquelin,177,74869,"['France', 'Réunion']",3000000,Arsenal FC Reserves,23,1991-05-13,Stade Lavallois,,,False,
Defensive Midfield,right,,,Isaac Hayden,187,206225,"['Jamaica', 'England']",,,19,1995-03-22,Leyton Orient,,,False,
Defensive Midfield,right,,,Gedion Zelalem,180,228370,"['United States', 'Germany']",,,17,1997-01-26,New Mexico United,,,False,
Central Midfield,left,,2008-01-07,Jack Wilshere,172,74223,['England'],33000000,Arsenal FC U18,22,1992-01-01,Retired,,,False,
Central Midfield,both,,2012-07-08,Santi Cazorla,168,15799,['Spain'],30000000,Málaga CF,29,1984-12-13,Retired,,,False,
Central Midfield,right,,2008-01-07,Aaron Ramsey,178,50057,['Wales'],20000000,: Ablöse €6.40m,23,1990-12-26,Retired,,,False,
Central Midfield,right,,2011-08-08,Alex Oxlade-Chamberlain,180,143424,['England'],17000000,Southampton FC,20,1993-08-15,Celtic FC,,,False,
Central Midfield,right,,2011-08-31,Mikel Arteta,177,7451,['Spain'],8000000,: Ablöse €12.00m,32,1982-03-26,Retired,,,False,
Central Midfield,left,,2014-01-31,Kim Källström,185,3730,['Sweden'],2500000,: Ablöse €750k,31,1982-08-24,Retired,,,False,
Central Midfield,right,,2006-01-13,Abou Diaby,191,26763,"['France', ""Cote d'Ivoire""]",2000000,AJ Auxerre,28,1986-11-05,Retired,,,False,
Central Midfield,right,,2012-01-31,Thomas Eisfeld,177,86643,['Germany'],300000,Borussia Dortmund U19,21,1993-01-18,Retired,,,False,
Central Midfield,right,,2013-01-07,Kristoffer Olsson,180,193592,['Sweden'],,Arsenal FC U18,19,1995-06-30,IK Sleipner,,,False,
Attacking Midfield,left,,2013-02-09,Mesut Özil,180,35664,['Germany'],50000000,Real Madrid,25,1988-10-15,Retired,,,False,
Attacking Midfield,both,,2006-01-07,Tomas Rosicky,179,132,['Czech Republic'],2000000,Borussia Dortmund,33,1980-04-10,Retired,,,False,
Right Winger,both,,2006-01-20,Theo Walcott,175,33713,['England'],28000000,Southampton FC,25,1989-03-16,Retired,,,False,
Right Winger,right,,2011-01-30,Ryo Miyaichi,183,129688,['Japan'],2000000,Chukyo High School,21,1992-12-14,Yokohama F. Marinos,,,False,
Right Winger,right,,2011-07-01,Wellington Silva,170,121990,"['Brazil', 'Spain']",400000,Fluminense Football Club,21,1993-06-01,Chengdu Rongcheng,,,False,
Second Striker,left,,2011-12-08,Joel Campbell,178,131248,['Costa Rica'],5000000,Deportivo Saprissa,22,1992-06-26,Inter de San Carlos,,,False,
Second Striker,right,,2013-01-07,Serge Gnabry,176,159471,"['Germany', ""Cote d'Ivoire""]",4000000,Arsenal FC U18,18,1995-07-14,Bayern Munich,,,False,
Centre-Forward,left,,2012-01-07,Lukas Podolski,183,15185,"['Germany', 'Poland']",23000000,1.FC Köln,29,1985-04-06,Retired,,,False,
Centre-Forward,left,,2012-01-07,Olivier Giroud,192,82442,['France'],20000000,: Ablöse €12.00m,27,1986-09-30,LOSC Lille,,,False,
Centre-Forward,N/A,,2007-01-07,Nicklas Bendtner,,34557,['Denmark'],4000000,Arsenal FC Reserves,26,1988-01-16,Retired,,,False,
Centre-Forward,right,,2013-01-07,Yaya Sanogo,194,127194,"['France', ""Cote d'Ivoire""]",2000000,AJ Auxerre,21,1993-01-27,Without Club,,,False,
Centre-Forward,right,,2011-08-30,Chu-young Park,182,30982,"['Korea, South']",1000000,: Ablöse €6.50m,28,1985-10-07,Retired,,,False,
Centre-Forward,right,,2015-01-07,Chuba Akpom,183,197642,"['England', 'Nigeria']",250000,Arsenal FC U21,18,1995-09-10,Ipswich Town,,,False,
