position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2010-01-02,Asmir Begovic,199,33873,"['Bosnia-Herzegovina', 'Canada']",10000000,: Ablöse €3.75m,27,1987-06-20,Leicester City,,,False,
Goalkeeper,right,,2013-01-31,Jack Butland,196,128899,['England'],5000000,: Ablöse €3.80m,21,1993-10-03,Hull City,,,False,
Goalkeeper,right,,2008-07-30,Thomas Sörensen,196,3473,['Denmark'],1000000,: Ablöse free transfer,38,1976-12-06,Retired,,,False,
Centre-Back,right,,2008-01-18,Ryan Shawcross,191,45861,"['England', 'Wales']",9000000,Manchester United Reserves,26,1987-04-10,Retired,,,False,
Centre-Back,N/A,,2009-08-27,Robert Huth,,2998,['Germany'],7000000,: Ablöse €7.00m,29,1984-08-18,Retired,,,False,
Centre-Back,right,,2012-08-08,Geoff Cameron,190,31642,['United States'],4500000,: Ablöse €2.15m,28,1985-11-07,Retired,,,False,
Centre-Back,both,,2010-08-31,Marc Wilson,188,30456,"['Ireland', 'Northern Ireland']",4000000,: Ablöse €3.60m,26,1987-08-17,Retired,,,False,
Centre-Back,left,,2013-02-07,Marc Muniesa,180,74228,['Spain'],2000000,FC Barcelona B,22,1992-03-27,Without Club,,,False,
Centre-Back,right,,2007-01-07,Ryan Shotton,189,92109,['England'],1500000,: Ablöse -,25,1988-09-30,Without Club,,,False,
Left-Back,left,,2013-01-07,Erik Pieters,183,43763,['Netherlands'],3500000,: Ablöse €3.60m,25,1988-07-08,Retired,,,False,
Right-Back,right,,2003-01-07,Andy Wilkinson,180,13616,['England'],2000000,: Ablöse -,29,1984-06-08,Retired,,,False,
Defensive Midfield,right,,2025-08-08,Steven Nzonzi,196,73734,"['France', 'DR Congo']",6000000,Sepahan FC,25,1988-12-15,Without Club,,,False,
Defensive Midfield,right,,2008-01-30,Glenn Whelan,180,12124,['Ireland'],3500000,: Ablöse €670k,30,1984-01-13,Retired,,,False,
Defensive Midfield,right,,2011-01-07,Wilson Palacios,181,58361,['Honduras'],1500000,: Ablöse €9.00m,29,1984-07-29,Retired,,,False,
Central Midfield,left,,2012-08-31,Charlie Adam,185,28990,['Scotland'],5000000,: Ablöse €6.20m,28,1985-10-12,Retired,,,False,
Central Midfield,right,,,Lucas Dawson,186,145484,['England'],,,20,1993-12-11,Without Club,,,False,
Left Midfield,left,,2013-01-31,Brek Shea,190,71107,"['United States', 'Norway']",1500000,FC Dallas,24,1990-02-28,Retired,,,False,
Left Midfield,left,,2009-01-01,Matthew Etherington,178,3788,['England'],1500000,: Ablöse €3.00m,32,1981-08-14,Retired,,,False,
Attacking Midfield,right,,2014-01-14,Stephen Ireland,173,34838,['Ireland'],3000000,: Ablöse free transfer,27,1986-08-22,Wythenshawe Town FC,,,False,
Left Winger,right,,2013-08-27,Oussama Assaidi,175,57275,"['Morocco', 'Netherlands']",4500000,: Ablöse ?,25,1988-08-15,Retired,,,False,
Right Winger,right,,2010-08-18,Jonathan Walters,183,3306,"['Ireland', 'England']",4000000,Ipswich Town,30,1983-09-20,Retired,,,False,
Right Winger,right,,2011-01-01,Jermaine Pennant,173,3195,"['England', 'Jamaica']",1500000,Real Zaragoza,31,1983-01-15,Retired,,,False,
Centre-Forward,both,,2013-02-09,Marko Arnautovic,192,41384,"['Austria', 'Serbia']",4500000,SV Werder Bremen,25,1989-04-19,Red Star Belgrade,,,False,
Centre-Forward,right,,2014-01-14,John Guidetti,185,98596,['Sweden'],4500000,: Ablöse ?,22,1992-04-15,Rinkeby United FC,,,False,
Centre-Forward,right,,2010-11-08,Kenwyne Jones,187,28245,['Trinidad and Tobago'],3000000,Sunderland AFC,29,1984-05-10,Retired,,,False,
Centre-Forward,right,,2014-01-28,Peter Odemwingie,181,12516,"['Nigeria', 'Russia']",2500000,: Ablöse free transfer,32,1981-07-15,Retired,,,False,
Centre-Forward,right,,2011-08-31,Peter Crouch,201,4072,"['England', 'Ireland']",2500000,: Ablöse €11.30m,33,1981-01-30,Retired,,,False,
Centre-Forward,right,,2011-08-31,Cameron Jerome,185,35855,"['England', 'Grenada']",2000000,: Ablöse €4.50m,27,1986-08-14,FC Newsome,,,False,
Centre-Forward,both,,2014-01-01,Juan Agudelo,185,131171,"['United States', 'Colombia']",1000000,: Ablöse free transfer,21,1992-11-23,Retired,,,False,
