position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2012-01-07,Ben Foster,193,13572,['England'],4000000,: Ablöse €5.00m,31,1983-03-04,Retired,,,False,
Goalkeeper,right,,2010-07-30,Boaz Myhill,191,3838,"['Wales', 'United States']",2000000,: Ablöse €1.80m,31,1982-09-11,Retired,,,False,
Goalkeeper,right,,2006-01-07,Luke Daniels,195,45921,['England'],250000,West Bromwich Albion U18,26,1988-05-01,Retired,,,False,
Centre-Back,left,,2008-01-08,Jonas Olsson,193,25248,['Sweden'],4000000,NEC Nijmegen,31,1983-10-03,Retired,,,False,
Centre-Back,both,,2012-01-31,Liam Ridgewell,188,4070,['England'],3000000,: Ablöse €2.40m,29,1984-07-21,Retired,,,False,
Centre-Back,right,,2010-08-31,Craig Dawson,188,121477,['England'],1500000,Rochdale AFC,24,1990-06-05,Without Club,,,False,
Centre-Back,right,,2013-02-08,Diego Lugano,188,13829,"['Uruguay', 'Italy']",1000000,: Ablöse free transfer,33,1980-02-11,Retired,,,False,
Centre-Back,right,,2011-01-07,Gareth McAuley,191,40567,['Northern Ireland'],1000000,Ipswich Town,34,1979-05-12,Retired,,,False,
Left-Back,left,,2012-08-31,Goran Popov,188,19721,['North Macedonia'],1500000,: Ablöse ?,29,1984-02-10,Retired,,,False,
Right-Back,right,,2011-01-07,Billy Jones,182,36866,['England'],2500000,: Ablöse free transfer,27,1987-03-24,Retired,,,False,
Right-Back,right,,2010-01-07,Steven Reid,185,7330,"['Ireland', 'England']",1000000,Blackburn Rovers,33,1981-10-03,Retired,,,False,
Right-Back,right,,,Cameron Gayle,181,141341,['England'],,,21,1992-11-22,Highgate United,,,False,
Defensive Midfield,right,,2012-07-24,Claudio Yacob,182,45330,"['Argentina', 'Italy']",6000000,: Ablöse free transfer,26,1987-07-18,Retired,,,False,
Defensive Midfield,right,,2009-10-07,Youssouf Mulumbu,177,45272,"['DR Congo', 'France']",5000000,: Ablöse €200k,27,1987-01-25,Retired,,,False,
Defensive Midfield,right,,2011-01-07,Liam O'Neil,181,141349,"['England', 'Wales']",,West Bromwich Albion U18,20,1993-07-31,Retired,,,False,
Central Midfield,right,,2007-07-08,James Morrison,183,27614,"['Scotland', 'England']",6000000,: Ablöse €2.25m,28,1986-05-25,Retired,,,False,
Central Midfield,left,,2007-08-15,Chris Brunt,187,36814,['Northern Ireland'],5000000,: Ablöse €3.75m,29,1984-12-14,Retired,,,False,
Central Midfield,right,,2008-01-07,Graham Dorrans,177,36608,['Scotland'],1500000,Livingston FC,27,1987-05-05,Without Club,,,False,
Central Midfield,right,,2011-01-07,George Thorne,188,128910,['England'],1000000,West Bromwich Albion Reserves,21,1993-04-01,St. Neots Town,,,False,
Right Midfield,right,,2013-02-09,Morgan Amalfitano,178,39883,"['France', 'Italy']",5000000,: Ablöse free transfer,29,1985-03-20,Retired,,,False,
Attacking Midfield,right,,2013-02-09,Stéphane Sessègnon,172,37157,['Benin'],7000000,Sunderland AFC,30,1984-01-06,Retired,,,False,
Attacking Midfield,right,,2011-02-08,Zoltán Gera,183,18324,['Hungary'],1000000,Fulham FC,35,1979-04-22,Retired,,,False,
Left Winger,right,,2013-08-22,Scott Sinclair,177,31552,"['England', 'Jamaica']",6000000,: Ablöse €2.30m,25,1989-03-25,Without Club,,,False,
Left Winger,right,,2014-01-31,Thievy Bifouma,180,181477,"['Congo', 'France']",3000000,RCD Espanyol Barcelona,22,1992-05-13,Persepolis FC,,,False,
Centre-Forward,both,,2011-01-08,Shane Long,180,37304,['Ireland'],7000000,Reading FC,27,1987-01-22,Retired,,,False,
Centre-Forward,right,,2013-08-13,Matej Vydra,180,101500,['Czech Republic'],5000000,Udinese Calcio,22,1992-01-05,FC Viktoria Plzen,,,False,
Centre-Forward,right,,2013-02-09,Victor Anichebe,190,39532,"['Nigeria', 'England']",5000000,: Ablöse €5.90m,26,1988-04-23,Retired,,,False,
Centre-Forward,right,,2013-01-07,Saido Berahino,180,128897,"['Burundi', 'England']",3000000,West Bromwich Albion U21,20,1993-04-08,Without Club,,,False,
Centre-Forward,right,,2013-04-07,Nicolas Anelka,186,3226,"['France', 'Martinique']",1000000,: Ablöse free transfer,35,1979-03-14,Retired,,,False,
Centre-Forward,N/A,,2012-07-08,Markus Rosenberg,,27505,['Sweden'],750000,SV Werder Bremen,31,1982-09-27,Retired,,,False,
