position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2018-07-20,Danny Ward,191,203026,['Wales'],6000000,: Ablöse €14.00m,29,1993-06-22,Wrexham AFC,,,False,
Goalkeeper,right,Shoulder injury - Return expected on 28/02/2027,2011-01-07,Kasper Schmeichel,189,16911,['Denmark'],4000000,Leeds United,35,1986-05-11,Retired,,,False,
Goalkeeper,right,,2017-07-19,Eldin Jakupović,191,2857,"['Switzerland', 'Bosnia-Herzegovina']",250000,: Ablöse €2.30m,37,1984-02-10,Chattanooga FC,,,False,
Goalkeeper,right,,2023-01-07,Jakub Stolarczyk,194,486144,['Poland'],200000,Leicester City U21,21,2000-12-19,Leicester City,,,False,
Goalkeeper,left,,,Chituru Odunze,200,627198,"['United States', 'Canada']",,,19,2002-10-14,Phoenix Rising FC,,,False,
Centre-Back,right,,2020-02-10,Wesley Fofana,188,475411,"['France', ""Cote d'Ivoire""]",40000000,: Ablöse €35.00m,21,2000-12-17,Chelsea FC,,,False,
Centre-Back,both,,2018-09-08,Çağlar Söyüncü,185,320141,['Türkiye'],40000000,SC Freiburg,26,1996-05-23,Fenerbahce,,,False,
Centre-Back,both,,2021-08-13,Jannik Vestergaard,199,99331,"['Denmark', 'Germany']",13000000,Southampton FC,29,1992-03-08,Without Club,,,False,
Centre-Back,right,,2016-01-22,Daniel Amartey,186,214056,['Ghana'],10000000,: Ablöse €6.60m,27,1994-12-21,Without Club,,,False,
Centre-Back,both,,2018-01-07,Jonny Evans,188,42412,['Northern Ireland'],4000000,West Bromwich Albion,34,1988-03-01,Retired,,,False,
Centre-Back,right,,2018-09-08,Filip Benkovic,194,293168,['Croatia'],1800000,GNK Dinamo Zagreb,24,1997-07-13,Shenzhen Peng City Reserves,,,False,
Centre-Back,right,Achilles tendon rupture - Return unknown,2017-01-07,Sam Hughes,187,395797,['England'],300000,Chester FC,25,1997-04-15,Peterborough United,,,False,
Centre-Back,right,,,Lewis Brunt,187,533657,['England'],,,21,2000-06-11,Wrexham AFC,,,False,
Centre-Back,right,,2023-01-07,Ben Nelson,191,714458,"['England', 'Scotland']",,Leicester City U21,18,2004-03-18,Leicester City,,,False,
Left-Back,left,,2020-01-07,Luke Thomas,181,505194,['England'],12000000,Leicester City U23,21,2001-10-06,Leicester City,,,False,
Left-Back,left,,2021-07-15,Ryan Bertrand,179,40611,['England'],3000000,Southampton FC,32,1989-05-08,Retired,,,False,
Right-Back,right,,2020-03-09,Timothy Castagne,185,262226,['Belgium'],28000000,: Ablöse €20.90m,26,1995-05-12,Fulham FC,,,False,
Right-Back,both,,2019-01-07,James Justin,183,413220,"['England', 'St. Lucia']",25000000,Luton Town,24,1998-02-23,Leeds United,,,False,
Right-Back,right,,2018-01-07,Ricardo Pereira,175,215876,"['Portugal', 'Cape Verde']",20000000,FC Porto,28,1993-06-10,Without Club,,,False,
Right-Back,right,,,Vontae Daley-Campbell,183,530732,"['England', 'Jamaica']",200000,,21,2001-02-04,Southend United,,,False,
Defensive Midfield,right,Ligament injury - Return expected on 31/07/2026,2017-03-01,Wilfred Ndidi,183,274839,"['Nigeria', 'England']",60000000,KRC Genk,25,1996-12-16,Besiktas JK,,,False,
Defensive Midfield,right,,2021-02-07,Boubakary Soumaré,188,344605,"['France', 'Senegal']",25000000,LOSC Lille,23,1999-02-27,Al-Duhail SC,,,False,
Defensive Midfield,right,,2018-01-01,Hamza Choudhury,178,341501,"['Bangladesh', 'England']",4000000,Leicester City U23,24,1997-01-10,Leicester City,,,False,
Defensive Midfield,right,,2016-03-07,Nampalys Mendy,168,111051,"['Senegal', 'France']",4000000,OGC Nice,30,1992-06-23,Without Club,,,False,
Defensive Midfield,right,,,Sammy Braybrooke,178,840640,['England'],,,18,2004-12-03,Leicester City U21,,,False,
Central Midfield,right,,2019-08-07,Youri Tielemans,176,249565,"['Belgium', 'DR Congo']",55000000,: Ablöse €45.00m,25,1997-07-05,Manchester United,,,False,
Central Midfield,right,,2019-08-08,Dennis Praet,181,129588,['Belgium'],13000000,UC Sampdoria,28,1994-05-14,KV Mechelen,,,False,
Central Midfield,left,,2021-01-07,Kiernan Dewsbury-Hall,176,475188,"['England', 'Ireland']",8000000,Leicester City U23,23,1998-06-09,Everton FC,,,False,
Central Midfield,right,,,Oliver Ewing,173,583953,"['Wales', 'England']",,,19,2003-03-01,Forest Green Rovers,,,False,
Right Midfield,right,,2014-01-07,Marc Albrighton,175,61560,['England'],2500000,: Ablöse free transfer,32,1989-11-18,Retired,,,False,
Right Midfield,right,unknown injury - Return unknown,2023-01-07,Kasey McAteer,177,621193,"['Ireland', 'England']",300000,Leicester City U21,20,2001-11-22,Ipswich Town,,,False,
Attacking Midfield,right,,2018-01-07,James Maddison,175,294057,"['England', 'Ireland']",50000000,: Ablöse €25.00m,25,1996-11-23,Tottenham Hotspur,,,False,
Attacking Midfield,right,,2025-01-07,Will Alves,179,867711,"['England', 'Portugal']",,Leicester City U21,17,2005-04-05,Leicester City,,,False,
Left Winger,right,,2018-01-07,Harvey Barnes,182,398065,"['England', 'Scotland']",32000000,Leicester City U23,24,1997-09-12,Newcastle United,,,False,
Left Winger,right,,2021-08-31,Ademola Lookman,174,406040,"['Nigeria', 'England']",10000000,RB Leipzig,24,1997-10-20,Atlético de Madrid,,,False,
Right Winger,right,,2023-01-07,Wanya Marçal,181,670988,"['Portugal', 'Angola']",,Leicester City U21,19,2002-10-19,Without Club,,,False,
Centre-Forward,left,,2017-03-08,Kelechi Iheanacho,185,295330,['Nigeria'],20000000,Manchester City,25,1996-03-10,Bursaspor,,,False,
Centre-Forward,right,,2021-01-07,Patson Daka,183,365172,['Zambia'],20000000,: Ablöse €30.00m,23,1998-09-10,Hamburger SV,,,False,
Centre-Forward,right,,2019-04-07,Ayoze Pérez,178,246968,['Spain'],10000000,Newcastle United,28,1993-07-29,Villarreal CF,,,False,
Centre-Forward,right,,2012-01-07,Jamie Vardy,179,197838,['England'],5000000,Fleetwood Town,35,1987-11-01,Without Club,,,False,
