position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1999-07-30,Tim Flowers,188,4249,['England'],,Blackburn Rovers,34,1967-03-02,Retired,,,False,
Goalkeeper,right,,2000-01-07,Simon Royce,188,5162,['England'],,Charlton Athletic,29,1971-09-09,Retired,,,False,
Goalkeeper,,,2001-01-08,Michael Price,,277347,['England'],,Leicester City U18,18,1983-04-03,Retired,,,False,
Goalkeeper,,,1997-01-07,Ian Andrews,188,195510,['England'],,: Ablöse free transfer,36,1964-01-12,Retired,,,False,
Centre-Back,right,,1998-01-07,Gerry Taggart,188,4264,['Northern Ireland'],,: Ablöse free transfer,30,1970-10-18,Retired,,,False,
Centre-Back,left,,2000-01-07,Jon Ashton,188,4261,['England'],,Leicester City U18,18,1982-04-10,Retired,,,False,
Centre-Back,left,,1998-08-13,Frank Sinclair,178,8056,"['Jamaica', 'England']",,: Ablöse €3.00m,29,1971-03-12,Retired,,,False,
Centre-Back,,,1986-01-07,Steve Walsh,191,107799,['England'],,Wigan Athletic,36,1964-03-11,Retired,,,False,
Centre-Back,left,,1999-10-08,Phil Gilchrist,183,3656,['England'],,: Ablöse ?,27,1973-08-25,Retired,,,False,
Centre-Back,right,,1997-01-01,Matt Elliott,190,107793,"['Scotland', 'England']",,: Ablöse €2.40m,32,1968-01-11,Retired,,,False,
Centre-Back,left,,2000-01-11,Damien Delaney,190,36861,['Ireland'],,Cork City FC,19,1981-07-20,Retired,,,False,
Left-Back,left,,,Danny Thomas,169,34614,['England'],,,20,1981-01-05,Retired,,,False,
Left-Back,left,,2000-01-07,Callum Davidson,178,4251,['Scotland'],,Blackburn Rovers,25,1976-06-25,Retired,,,False,
Left-Back,left,,2000-01-01,Jordan Stewart,183,9217,['England'],,Leicester City U18,19,1982-03-03,Retired,,,False,
Right-Back,right,,2000-01-07,Gary Rowett,185,4102,['England'],,: Ablöse €4.50m,27,1974-06-03,Retired,,,False,
Right-Back,right,,1999-01-01,Andy Impey,173,4250,['England'],,: Ablöse €3.10m,29,1971-09-30,Retired,,,False,
Defensive Midfield,,,1996-01-07,Stuart Campbell,178,49699,['Scotland'],,Leicester City U18,23,1977-09-12,Retired,,,False,
Central Midfield,right,,2001-01-07,Matt Jones,180,4252,['Wales'],,: Ablöse €4.50m,20,1980-01-09,Retired,,,False,
Central Midfield,right,,1996-02-23,Neil Lennon,177,9498,['Northern Ireland'],,Crewe Alexandra,30,1971-06-25,Retired,,,False,
Central Midfield,both,,1997-01-08,Robbie Savage,183,3797,['Wales'],,Crewe Alexandra,26,1974-10-18,Retired,,,False,
Central Midfield,right,,1998-01-07,Stefan Oakes,180,10418,['England'],,Leicester City U18,22,1978-06-09,Retired,,,False,
Central Midfield,,,2001-03-21,Lee Marshall,183,3671,['England'],,: Ablöse €700k,22,1979-01-21,Retired,,,False,
Right Midfield,right,,1996-01-07,Muzzy Izzet,178,3123,"['Türkiye', 'England']",,: Ablöse €760k,26,1974-10-31,Retired,,,False,
Right Midfield,right,,2002-09-08,Billy McKinlay,175,9212,['Scotland'],,Clydebank FC,32,1969-04-22,Retired,,,False,
Right Midfield,right,,2000-01-07,Matt Piper,185,4134,['England'],,Leicester City U18,19,1981-09-29,Retired,,,False,
Left Midfield,left,,2004-01-15,Steve Guppy,181,9497,['England'],,: Ablöse free transfer,32,1969-03-29,Retired,,,False,
Left Midfield,left,,2001-01-01,Junior Lewis,188,9215,['England'],,Gillingham FC,27,1973-09-10,Retired,,,False,
Attacking Midfield,right,,1996-01-07,Stuart Wilson,173,107800,['England'],,Leicester City U18,23,1977-09-16,Retired,,,False,
Left Winger,left,,2000-01-01,Darren Eadie,174,4256,['England'],,: Ablöse €4.50m,26,1975-10-06,Retired,,,False,
Left Winger,left,,2000-01-07,Trevor Benjamin,188,9206,"['Jamaica', 'England']",,: Ablöse €2.25m,22,1979-08-02,Retired,,,False,
Left Winger,left,,2001-06-02,Kevin Ellison,185,16881,['England'],,Altrincham FC,22,1979-02-23,Vauxhall Motors FC,,,False,
Right Winger,right,,1999-01-01,Arnar Gunnlaugsson,178,17955,['Iceland'],,: Ablöse €2.80m,28,1973-06-03,Retired,,,False,
Second Striker,right,,2001-01-18,Roberto Mancini,179,68204,['Italy'],,,36,1964-11-27,Retired,,,False,
Centre-Forward,right,,2002-01-01,Jon Stevenson,168,10435,['England'],,Leicester City Reserves,18,1982-10-13,Unknown,,,False,
Centre-Forward,right,,2000-10-02,Stan Collymore,188,106811,['England'],,: Ablöse free transfer,30,1971-01-22,Retired,,,False,
Centre-Forward,right,,2001-01-19,Dean Sturridge,173,4230,"['England', 'Jamaica']",,: Ablöse €530k,27,1973-07-26,Retired,,,False,
Centre-Forward,right,,2000-07-27,Ade Akinbiyi,185,4037,"['Nigeria', 'England']",,: Ablöse ?,26,1974-10-10,Retired,,,False,
Centre-Forward,right,,2000-01-09,Richard Cresswell,183,14002,['England'],,: Ablöse €1.05m,23,1977-09-20,Retired,,,False,
Centre-Forward,,,1997-12-08,Tony Cottee,170,107792,['England'],,: Ablöse €750k,35,1965-11-07,Retired,,,False,
Centre-Forward,right,,2001-01-03,Lawrie Dudfield,185,16204,['England'],,: Ablöse ?,21,1980-07-05,Retired,,,False,
