position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2011-04-07,Ali Al-Habsi,194,26633,['Oman'],5000000,: Ablöse €4.30m,31,1981-12-30,Retired,,,False,
Goalkeeper,right,,2013-01-17,Joel Robles,194,101118,['Spain'],2000000,: Ablöse ?,23,1990-06-17,GD Estoril Praia,,,False,
Goalkeeper,right,,2010-01-07,Lee Nicholls,191,126258,['England'],250000,Wigan Athletic U18,20,1992-05-10,Preston North End,,,False,
Goalkeeper,right,,2005-01-07,Mike Pollitt,193,32217,['England'],250000,: Ablöse €300k,41,1972-02-29,Retired,,,False,
Centre-Back,right,,2012-02-08,Iván Ramis,189,26066,['Spain'],6000000,RCD Mallorca,28,1984-10-25,Retired,,,False,
Centre-Back,right,,2010-01-13,Gary Caldwell,185,3791,['Scotland'],3000000,: Ablöse €1.10m,31,1982-12-04,Retired,,,False,
Centre-Back,right,,2010-01-07,Antolín Alcaraz,187,14259,"['Paraguay', 'Italy']",2500000,: Ablöse free transfer,30,1982-07-30,Retired,,,False,
Centre-Back,right,,2011-01-01,Adrián López,184,44966,['Spain'],500000,Deportivo de La Coruña,26,1987-02-25,Retired,,,False,
Centre-Back,N/A,,2011-01-07,Román Golobart,,90273,['Spain'],250000,Wigan Athletic U21,21,1992-03-21,Retired,,,False,
Left-Back,left,,2012-01-25,Jean Beausejour,178,18871,"['Chile', 'Haiti']",5500000,: Ablöse €4.70m,29,1984-01-06,Retired,,,False,
Left-Back,left,,2014-10-21,Maynor Figueroa,182,62240,['Honduras'],4500000,: Ablöse free transfer,30,1983-02-05,Retired,,,False,
Left-Back,left,,2009-01-07,Jordan Mustoe,179,61715,['England'],,Wigan Athletic U18,22,1991-01-28,Retired,,,False,
Right-Back,right,,2010-01-07,Ronnie Stam,179,24877,['Netherlands'],2000000,FC Twente Enschede,29,1984-06-18,Retired,,,False,
Right-Back,right,,2006-01-08,Emmerson Boyce,180,19641,"['Barbados', 'England']",1000000,: Ablöse €1.50m,33,1979-09-24,Retired,,,False,
Right-Back,right,,,Filip Orsula,183,104962,['Slovakia'],,,20,1993-02-25,SV Wimpassing,,,False,
Right-Back,right,,,Edu Campabadal,178,126722,['Spain'],,,20,1993-01-26,Without Club,,,False,
Defensive Midfield,N/A,,2013-01-31,Paul Scharner,,2953,['Austria'],1500000,: Ablöse €100k,33,1980-11-03,Retired,,,False,
Central Midfield,right,,2009-07-16,James McCarthy,180,45333,"['Ireland', 'Scotland']",6500000,Hamilton Academical FC,22,1990-12-11,Without Club,,,False,
Central Midfield,left,,2016-08-17,Jordi Gómez,178,39010,['Spain'],3500000,Sunderland AFC,28,1985-05-24,Retired,,,False,
Central Midfield,both,,2010-01-07,James McArthur,178,41416,['Scotland'],3000000,Hamilton Academical FC,25,1987-07-10,Retired,,,False,
Central Midfield,right,,2009-01-26,Ben Watson,178,14081,['England'],2000000,: Ablöse €2.10m,27,1985-09-07,Retired,,,False,
Central Midfield,left,,2011-01-07,David Jones,183,24634,"['England', 'Wales']",1500000,Wolverhampton Wanderers,28,1984-04-11,Retired,,,False,
Central Midfield,left,,2013-04-01,Róger Espinoza,178,71096,"['Honduras', 'United States']",1000000,Sporting Kansas City,26,1986-10-25,Retired,,,False,
Central Midfield,right,,2012-07-16,Fraser Fyvie,172,107350,['Scotland'],1000000,Aberdeen FC,20,1993-03-27,Retired,,,False,
Central Midfield,left,,2010-01-07,Daniel Redmond,175,61586,['England'],,Wigan Athletic U21,22,1991-02-03,The New Saints,,,False,
Attacking Midfield,right,,2011-08-31,Shaun Maloney,171,9508,"['Scotland', 'England']",3000000,: Ablöse €1.13m,30,1983-01-24,Retired,,,False,
Left Winger,left,,2011-01-08,Albert Crusat,160,51536,['Spain'],1500000,UD Almería,31,1982-05-13,Retired,,,False,
Right Winger,right,,2010-01-31,Victor Moses,177,59866,"['Nigeria', 'England']",15000000,: Ablöse €3.00m,22,1990-12-12,Kaysar Kyzylorda,,,False,
Right Winger,right,,2012-08-13,Ryo Miyaichi,183,129688,['Japan'],2500000,Arsenal FC,20,1992-12-14,Yokohama F. Marinos,,,False,
Right Winger,right,,2023-01-07,Callum McManaman,174,61711,"['England', 'Ireland']",1500000,Without Club,22,1991-04-25,Wigan Athletic,,,False,
Centre-Forward,N/A,,2012-08-14,Arouna Koné,,8552,"[""Cote d'Ivoire""]",5000000,Levante UD,29,1983-11-11,Retired,,,False,
Centre-Forward,right,,2013-02-01,Ángelo Henríquez,175,189740,['Chile'],4000000,Manchester United,19,1994-04-13,Deportes La Serena,,,False,
Centre-Forward,right,,2010-08-31,Franco Di Santo,193,59783,"['Argentina', 'Italy']",3500000,: Ablöse €2.40m,24,1989-07-04,Retired,,,False,
Centre-Forward,right,,2010-01-07,Mauro Boselli,181,40822,"['Argentina', 'Mexico']",2800000,: Ablöse €3.70m,28,1985-05-22,Retired,,,False,
Centre-Forward,right,,2011-11-08,Nouha Dicko,173,173750,"['Mali', 'France']",,Racing Strasbourg B,21,1992-05-14,US Créteil Football,,,False,
