position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2011-07-08,Michel Vorm,183,26276,"['Netherlands', 'Suriname']",8500000,: Ablöse €1.70m,29,1983-10-20,Retired,,,False,
Goalkeeper,N/A,,2011-01-08,Gerhard Tremmel,,488,['Germany'],750000,: Ablöse free transfer,34,1978-11-16,Retired,,,False,
Centre-Back,right,,2008-01-07,Ashley Williams,183,67355,"['Wales', 'England']",6000000,: Ablöse €500k,28,1984-08-23,Retired,,,False,
Centre-Back,right,,2012-10-07,Chico Flores,187,51681,['Spain'],5000000,: Ablöse €2.50m,26,1987-06-03,Retired,,,False,
Centre-Back,left,,2012-01-07,Ben Davies,181,192765,['Wales'],1500000,Swansea City U21,20,1993-04-24,Tottenham Hotspur,,,False,
Centre-Back,right,,2012-08-17,Kyle Bartley,194,67421,"['England', 'Jamaica']",1000000,Arsenal FC U21,22,1991-05-22,Retired,,,False,
Centre-Back,right,,2004-06-02,Alan Tate,185,7337,['England'],500000,Manchester United,30,1982-02-09,Retired,,,False,
Centre-Back,right,,2004-01-07,Garry Monk,183,4111,['England'],500000,Barnsley FC,34,1979-06-03,Retired,,,False,
Left-Back,left,,2010-01-07,Neil Taylor,176,67416,"['Wales', 'India']",3000000,Wrexham AFC,24,1989-07-02,Retired,,,False,
Right-Back,right,,2007-01-07,Ángel Rangel,188,66550,['Spain'],3000000,Terrassa FC,30,1982-11-28,Retired,,,False,
Right-Back,right,,2012-10-09,Dwight Tiendalli,176,29356,"['Netherlands', 'Suriname']",1000000,Without Club,27,1985-10-21,Retired,,,False,
Right-Back,right,,2009-01-07,Jazz Richards,174,120241,['Wales'],750000,: Ablöse -,22,1991-12-04,Retired,,,False,
Defensive Midfield,right,,2012-08-24,Sung-yueng Ki,188,81796,"['Korea, South']",7000000,: Ablöse €7.00m,24,1989-01-24,Pohang Steelers,,,False,
Central Midfield,right,,2012-10-07,Jonathan de Guzmán,173,31067,"['Netherlands', 'Canada']",8000000,Villarreal CF,25,1987-09-13,Retired,,,False,
Central Midfield,right,,2011-01-19,Leon Britton,167,40043,['England'],4500000,Sheffield United,30,1982-09-16,Retired,,,False,
Central Midfield,right,,2010-09-10,Kemy Agustien,178,24862,"['Curacao', 'Netherlands']",1500000,Without Club,26,1986-08-20,Retired,,,False,
Central Midfield,both,,2008-01-07,Mark Gower,180,39700,['England'],500000,Southend United,34,1978-05-10,Retired,,,False,
Left Winger,right,,2010-09-08,Scott Sinclair,177,31552,"['England', 'Jamaica']",7500000,: Ablöse €600k,24,1989-03-25,Without Club,,,False,
Left Winger,right,,2011-04-08,Wayne Routledge,170,14066,"['England', 'Jamaica']",4500000,Newcastle United,28,1985-07-01,Retired,,,False,
Left Winger,left,,2013-01-15,Roland Lamah,180,35035,"['Belgium', ""Cote d'Ivoire""]",2500000,CA Osasuna,25,1987-12-31,Retired,,,False,
Right Winger,right,,2012-08-31,Pablo Hernández,173,46220,['Spain'],8000000,Valencia CF,28,1985-11-04,Retired,,,False,
Right Winger,right,,2009-01-01,Nathan Dyer,165,37011,"['England', 'Jamaica']",4500000,Southampton FC,25,1987-11-29,Retired,,,False,
Second Striker,left,,2012-07-20,Michu,185,70789,['Spain'],13000000,: Ablöse €2.57m,27,1986-03-21,Retired,,,False,
Centre-Forward,right,,2011-01-07,Danny Graham,183,29152,['England'],4000000,Watford FC,27,1985-12-08,Retired,,,False,
Centre-Forward,both,,2012-08-15,Itay Shechter,178,44760,"['Israel', 'Romania']",1500000,1.FC Kaiserslautern,26,1987-02-22,Retired,,,False,
Centre-Forward,right,,2011-03-08,Leroy Lita,176,20975,"['England', 'DR Congo']",1500000,: Ablöse €2.00m,28,1984-12-28,Retired,,,False,
Centre-Forward,right,,2009-01-07,Stephen Dobbie,178,12693,['Scotland'],1000000,Queen of the South FC,30,1982-05-12,Retired,,,False,
Centre-Forward,,,2011-07-01,Luke Moore,180,4075,"['England', 'Jamaica']",1000000,West Bromwich Albion,27,1986-02-13,Retired,,,False,
Centre-Forward,right,,2012-01-01,Rory Donnelly,188,164389,['Northern Ireland'],,Cliftonville FC,21,1992-02-18,Newington FC,,,False,
