position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2006-01-07,Joe Hart,196,40204,['England'],24000000,: Ablöse €900k,26,1987-04-19,Retired,,,False,
Goalkeeper,right,,2012-01-31,Costel Pantilimon,203,47659,['Romania'],3000000,Politehnica Timisoara (- 2012),26,1987-01-02,Retired,,,False,
Goalkeeper,left,,2012-08-31,Richard Wright,190,3120,['England'],250000,: Ablöse free transfer,35,1977-05-11,Retired,,,False,
Goalkeeper,right,,2011-01-07,Eirik Holmen,201,121387,['Norway'],,: Ablöse -,20,1992-12-07,Without Club,,,False,
Centre-Back,right,,2008-08-22,Vincent Kompany,190,9594,"['Belgium', 'DR Congo']",35000000,: Ablöse €8.50m,27,1986-10-04,Retired,,,False,
Centre-Back,left,Cruciate ligament tear - Return expected on 16/11/2026,2012-08-31,Matija Nastasić,187,143559,['Serbia'],17000000,: Ablöse €15.20m,20,1993-03-28,Al-Ula FC,,,False,
Centre-Back,right,,2012-12-08,Jack Rodwell,188,57079,['England'],15000000,: Ablöse €15.00m,22,1991-11-03,Retired,,,False,
Centre-Back,left,,2009-08-25,Joleon Lescott,191,4241,['England'],11500000,: Ablöse €27.50m,30,1982-08-16,Retired,,,False,
Centre-Back,right,,2011-06-07,Stefan Savic,187,107010,"['Montenegro', 'Serbia']",10000000,FK Partizan Belgrade,22,1991-08-01,Trabzonspor,,,False,
Centre-Back,right,,2009-07-28,Kolo Touré,178,3202,"[""Cote d'Ivoire"", 'England']",6000000,: Ablöse €18.70m,32,1981-03-19,Retired,,,False,
Centre-Back,left,,2012-01-01,Karim Rekik,186,182579,"['Netherlands', 'Tunisia']",2000000,: Ablöse -,18,1994-02-12,Al-Jazira Club,,,False,
Centre-Back,right,,2010-01-07,Dedryck Boyata,188,88262,"['Belgium', 'DR Congo']",1750000,: Ablöse -,22,1990-11-28,Retired,,,False,
Centre-Back,left,,,Courtney Meppen-Walter,184,181548,['England'],,,18,1994-02-08,Without Club,,,False,
Left-Back,left,,2011-04-07,Gaël Clichy,176,7449,"['France', 'Martinique']",15000000,: Ablöse €7.75m,27,1985-07-26,Retired,,,False,
Left-Back,left,,2010-07-24,Aleksandar Kolarov,187,46156,['Serbia'],12500000,: Ablöse €23.86m,27,1985-10-11,Retired,,,False,
