position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2013-01-31,Jack Butland,196,128899,['England'],15000000,: Ablöse €3.80m,24,1993-10-03,Hull City,,,False,
Goalkeeper,right,,2017-04-01,Lee Grant,193,13460,['England'],1000000,Derby County,34,1983-01-27,Retired,,,False,
Goalkeeper,right,,2015-01-07,Jakob Haugaard,199,138335,['Denmark'],750000,: Ablöse €600k,25,1992-01-05,Tromsø IL,,,False,
Goalkeeper,right,,2015-10-07,Shay Given,185,3146,['Ireland'],250000,: Ablöse free transfer,41,1976-04-20,Retired,,,False,
Goalkeeper,right,unknown injury - Return unknown,,Daniel Bachmann,191,120186,['Austria'],250000,,22,1994-09-07,Watford FC,,,False,
Centre-Back,left,,2017-10-08,Bruno Martins Indi,185,112052,"['Netherlands', 'Portugal']",11000000,FC Porto,25,1992-08-02,Sparta Rotterdam,,,False,
Centre-Back,right,,2008-01-18,Ryan Shawcross,191,45861,"['England', 'Wales']",11000000,Manchester United Reserves,29,1987-04-10,Retired,,,False,
Centre-Back,left,,2013-02-07,Marc Muniesa,180,74228,['Spain'],3000000,FC Barcelona B,25,1992-03-27,Without Club,,,False,
Centre-Back,right,,2012-08-08,Geoff Cameron,190,31642,['United States'],3000000,: Ablöse €2.15m,31,1985-11-07,Retired,,,False,
Centre-Back,N/A,,2015-01-07,Philipp Wollscheid,,53173,['Germany'],2500000,Bayer 04 Leverkusen,28,1989-06-03,Retired,,,False,
Centre-Back,left,,2016-05-08,Ryan Sweeney,193,347666,"['Ireland', 'England']",250000,: Ablöse €295k,20,1997-04-15,Mansfield Town,,,False,
Left-Back,left,,2013-01-07,Erik Pieters,183,43763,['Netherlands'],7000000,: Ablöse €3.60m,28,1988-07-08,Retired,,,False,
Left-Back,left,,,Joel Taylor,180,258310,"['England', 'Jamaica']",,,21,1996-03-24,Hednesford Town,,,False,
Right-Back,both,,2015-12-07,Glen Johnson,182,3881,['England'],5000000,: Ablöse free transfer,32,1984-08-23,Retired,,,False,
Right-Back,right,,2014-01-07,Phil Bardsley,180,15773,"['Scotland', 'England']",1500000,Sunderland AFC,32,1985-06-28,Retired,,,False,
Right-Back,right,,2017-01-07,Tom Edwards,176,430788,['England'],,: Ablöse -,18,1999-01-22,Without Club,,,False,
Defensive Midfield,left,,2016-01-02,Giannelli Imbula,186,130756,"['DR Congo', 'France']",12000000,FC Porto,24,1992-12-09,Without Club,,,False,
Defensive Midfield,right,,2008-01-30,Glenn Whelan,180,12124,['Ireland'],2500000,: Ablöse €670k,33,1984-01-13,Retired,,,False,
Central Midfield,right,,2016-07-25,Joe Allen,170,51452,['Wales'],15000000,: Ablöse €15.50m,27,1990-03-14,Retired,,,False,
Central Midfield,left,,2012-08-31,Charlie Adam,185,28990,['Scotland'],3500000,: Ablöse €6.20m,31,1985-10-12,Retired,,,False,
Attacking Midfield,left,,2015-11-08,Xherdan Shaqiri,169,86792,"['Switzerland', 'Kosovo']",15000000,: Ablöse €17.00m,25,1991-10-10,FC Basel 1893,,,False,
Attacking Midfield,right,Doping ban – cross-competition – until 26/11/2029,2016-07-25,Ramadan Sobhi,183,312017,['Egypt'],5000000,: Ablöse €5.00m,20,1997-01-23,Disqualification,,,False,
Attacking Midfield,N/A,,2015-07-27,Ibrahim Afellay,,15760,"['Netherlands', 'Morocco']",3000000,FC Barcelona,31,1986-02-04,Retired,,,False,
Attacking Midfield,right,,2014-01-14,Stephen Ireland,173,34838,['Ireland'],1000000,: Ablöse free transfer,30,1986-08-22,Wythenshawe Town FC,,,False,
Left Winger,right,,2018-01-07,Thibaud Verlinden,174,338673,"['Belgium', 'France']",,: Ablöse -,17,1999-09-07,Oud-Heverlee Leuven,,,False,
Right Winger,right,,2010-08-18,Jonathan Walters,183,3306,"['Ireland', 'England']",2500000,Ipswich Town,33,1983-09-20,Retired,,,False,
Second Striker,right,,2014-07-22,Bojan Krkic,170,44675,"['Spain', 'Serbia']",5000000,FC Barcelona,26,1990-08-28,Retired,,,False,
Centre-Forward,right,,2016-08-31,Wilfried Bony,183,81808,"[""Cote d'Ivoire"", 'England']",18000000,Manchester City,28,1988-10-12,Retired,,,False,
Centre-Forward,right,,2017-01-20,Saido Berahino,180,128897,"['Burundi', 'England']",15000000,West Bromwich Albion,23,1993-04-08,Without Club,,,False,
Centre-Forward,both,,2013-02-09,Marko Arnautovic,192,41384,"['Austria', 'Serbia']",15000000,SV Werder Bremen,28,1989-04-19,Red Star Belgrade,,,False,
Centre-Forward,right,,2014-01-07,Mame Diouf,185,62049,['Senegal'],7000000,: Ablöse free transfer,29,1987-12-16,Ankara Keciörengücü,,,False,
Centre-Forward,right,,2015-01-07,Joselu,191,81999,"['Spain', 'Germany']",3500000,: Ablöse €8.00m,27,1990-03-27,Without Club,,,False,
Centre-Forward,right,,2011-08-31,Peter Crouch,201,4072,"['England', 'Ireland']",1500000,: Ablöse €11.30m,36,1981-01-30,Retired,,,False,
Centre-Forward,right,,,Julien Ngoy,185,286005,"['Belgium', 'DR Congo']",,,19,1997-02-11,Without Club,,,False,
