position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2000-01-07,Fabien Barthez,180,3289,['France'],,: Ablöse €11.70m,32,1971-06-28,Retired,,,False,
Goalkeeper,right,,2001-07-27,Roy Carroll,189,3534,['Northern Ireland'],,Wigan Athletic,25,1977-09-30,Retired,,,False,
Goalkeeper,left,,2002-01-07,Ricardo,187,3535,['Spain'],,: Ablöse €2.23m,31,1971-12-30,Retired,,,False,
Centre-Back,right,,2001-08-30,Laurent Blanc,192,3113,['France'],,: Ablöse free transfer,37,1965-11-19,Retired,,,False,
Centre-Back,right,,2002-07-22,Rio Ferdinand,189,3235,['England'],,Leeds United,24,1978-07-11,Retired,,,False,
Centre-Back,right,,1994-01-07,David May,183,3538,['England'],,Blackburn Rovers,33,1970-06-24,Retired,,,False,
Centre-Back,right,,1999-12-10,John O'Shea,192,3540,['Ireland'],,Manchester United Reserves,22,1981-04-30,Retired,,,False,
Centre-Back,right,,1996-04-11,Wes Brown,185,3405,['England'],,: Ablöse -,23,1979-10-13,Retired,,,False,
Left-Back,left,,2000-01-01,Quinton Fortune,182,3541,"['South Africa', 'England']",,: Ablöse €2.25m,26,1977-05-21,Retired,,,False,
Left-Back,left,,2000-05-07,Danny Pugh,183,3546,['England'],,Manchester United Reserves,20,1982-10-19,Retired,,,False,
Left-Back,N/A,,1999-10-09,Mikaël Silvestre,,3393,"['France', 'Guadeloupe']",,: Ablöse €5.70m,25,1977-09-08,Retired,,,False,
Left-Back,left,,2001-01-07,Kieran Richardson,177,3548,['England'],,: Ablöse free transfer,18,1984-10-21,Retired,,,False,
Right-Back,right,,1992-01-07,Gary Neville,180,3403,['England'],,: Ablöse -,28,1975-02-18,Retired,,,False,
Right-Back,right,,1994-01-07,Phil Neville,180,3404,['England'],,: Ablöse -,26,1977-01-21,Retired,,,False,
Right-Back,right,,1999-05-02,Lee Roche,178,3545,['England'],,Manchester United Reserves,22,1980-10-28,Retired,,,False,
Right-Back,right,,2001-01-07,Mark Lynch,180,3537,['England'],,Manchester United U18,21,1981-02-09,Retired,,,False,
Defensive Midfield,right,,1992-01-07,Nicky Butt,178,3543,['England'],,: Ablöse -,28,1975-01-21,Retired,,,False,
Central Midfield,right,,2001-07-13,Juan Sebastián Verón,182,3143,"['Argentina', 'Italy']",,: Ablöse €42.60m,28,1975-09-03,Retired,,,False,
Central Midfield,right,,1993-07-22,Roy Keane,179,3396,['Ireland'],,: Ablöse €4.40m,31,1971-10-08,Retired,,,False,
Central Midfield,right,,2000-01-01,Michael Stewart,180,3246,['Scotland'],,Manchester United U18,22,1981-02-26,Retired,,,False,
Central Midfield,right,,2012-08-01,Paul Scholes,168,3397,['England'],,,28,1974-11-16,Retired,,,False,
Central Midfield,right,,2001-01-07,Darren Fletcher,184,3547,['Scotland'],,Manchester United U18,19,1984-01-02,Retired,,,False,
Right Midfield,right,,1994-01-07,David Beckham,182,3139,['England'],,: Ablöse -,28,1975-02-05,Retired,,,False,
Left Midfield,left,,1990-11-29,Ryan Giggs,179,3406,['Wales'],,: Ablöse -,29,1973-11-29,Retired,,,False,
Attacking Midfield,right,,1999-01-07,Luke Chadwick,180,3658,['England'],,Manchester United Reserves,22,1980-11-18,Retired,,,False,
Second Striker,right,,2001-12-12,Mads Timm,185,3542,['Denmark'],,Manchester United U18,18,1984-10-31,Retired,,,False,
Centre-Forward,right,,2001-01-07,Ruud van Nistelrooy,189,3407,['Netherlands'],,: Ablöse €28.50m,26,1976-01-07,Retired,,,False,
Centre-Forward,both,,1996-07-29,Ole Gunnar Solskjaer,179,3394,['Norway'],,Molde FK,30,1973-02-26,Retired,,,False,
Centre-Forward,both,,2002-01-20,Diego Forlán,180,3408,"['Uruguay', 'Spain']",,CA Independiente,24,1979-05-19,Retired,,,False,
Centre-Forward,right,,1999-01-07,Danny Webber,178,3551,['England'],,Manchester United U18,21,1981-12-28,Retired,,,False,
Centre-Forward,,,,Daniel Nardiello,180,3536,"['Wales', 'England']",,,20,1982-10-22,Retired,,,False,
