position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1997-01-07,Anthony Williams,188,16084,['Wales'],,Blackburn Rovers U18,20,1977-09-20,Retired,,,False,
Goalkeeper,,,1997-06-08,Michael Watt,185,224100,['Scotland'],,Aberdeen FC,27,1970-11-27,Retired,,,False,
Goalkeeper,,,1993-04-11,Tim Flowers,188,4249,['England'],,Southampton FC,31,1967-03-02,Retired,,,False,
Goalkeeper,,,1997-01-07,John Filan,188,13516,['Australia'],,Coventry City,28,1970-08-02,Retired,,,False,
Goalkeeper,right,,1997-10-09,Alan Fettis,185,4222,['Northern Ireland'],,: Ablöse €360k,27,1971-01-02,Retired,,,False,
Centre-Back,right,,1998-01-07,Martin Taylor,195,3822,['England'],,Blackburn Rovers U18,18,1979-09-11,Retired,,,False,
Centre-Back,right,,1991-08-11,Colin Hendry,185,103642,['Scotland'],,: Ablöse €1.10m,32,1965-07-12,Retired,,,False,
Centre-Back,N/A,,1997-01-07,Tore Pedersen,,99931,['Norway'],,: Ablöse ?,28,1969-09-29,Retired,,,False,
Centre-Back,right,,1993-04-10,Ian Pearce,191,3879,['England'],,: Ablöse €450k,24,1974-07-05,Retired,,,False,
Centre-Back,N/A,,2006-09-09,Stéphane Henchoz,,3210,"['Switzerland', 'Germany']",,Without Club,23,1974-07-09,Retired,,,False,
Centre-Back,left,,1994-11-28,Marlon Broomes,183,13995,['England'],,Blackburn Rovers U18,20,1977-11-28,Retired,,,False,
Left-Back,left,,1997-01-07,Callum Davidson,178,4251,['Scotland'],,: Ablöse €2.50m,22,1976-06-25,Retired,,,False,
Left-Back,right,,1996-03-29,Gary Croft,175,12692,['England'],,Grimsby Town,24,1974-02-17,Retired,,,False,
Right-Back,right,,1995-03-15,Jeff Kenna,180,3933,['Ireland'],,Southampton FC,27,1970-08-27,Retired,,,False,
Right-Back,,,1997-01-07,Patrick Valéry,177,107238,['France'],,: Ablöse free transfer,28,1969-03-07,Retired,,,False,
Defensive Midfield,both,,1997-01-07,Anders Andersson,174,13210,['Sweden'],,Malmö FF,24,1974-03-15,Retired,,,False,
Central Midfield,,,1994-12-07,Wayne Gill,175,107194,['England'],,Blackburn Rovers U18,22,1975-11-28,Retired,,,False,
Central Midfield,right,,1992-12-02,Tim Sherwood,183,4005,['England'],,: Ablöse €750k,29,1969-06-02,Retired,,,False,
Central Midfield,right,,1995-10-14,Lars Bohinen,185,102503,['Norway'],,: Ablöse €770k,28,1969-08-09,Retired,,,False,
Central Midfield,right,,1996-03-26,Garry Flitcroft,183,3706,['England'],,: Ablöse €5.30m,25,1972-06-11,Retired,,,False,
Right Midfield,both,,1992-07-20,Stuart Ripley,180,107223,['England'],,: Ablöse €2.00m,30,1967-11-20,Retired,,,False,
Right Midfield,right,,1995-10-14,Billy McKinlay,175,9212,['Scotland'],,: Ablöse €2.60m,29,1969-04-22,Retired,,,False,
Right Midfield,left,,1996-05-03,Damien Duff,178,3259,['Ireland'],,St. Kevins Boys,19,1979-02-03,Retired,,,False,
Right Midfield,right,,1996-02-02,Damien Johnson,175,3940,['Northern Ireland'],,Portadown FC,19,1978-11-18,Retired,,,False,
Left Midfield,left,,1989-01-07,Jason Wilcox,180,3320,['England'],,Blackburn Rovers U18,26,1971-07-15,Retired,,,False,
Right Winger,right,,1993-03-22,Kevin Gallacher,173,101134,['Scotland'],,Coventry City,31,1966-11-23,Retired,,,False,
Right Winger,right,,1996-05-07,Georgios Donis,184,107188,['Greece'],,: Ablöse free transfer,28,1969-10-22,Retired,,,False,
Centre-Forward,N/A,,1997-01-02,Per Pedersen,,97263,['Denmark'],,: Ablöse €3.80m,29,1969-03-30,Retired,,,False,
Centre-Forward,right,,1994-07-13,Chris Sutton,190,7453,['England'],,: Ablöse €7.50m,25,1973-10-03,Retired,,,False,
Centre-Forward,N/A,,1997-01-07,Martin Dahlin,,21654,"['Sweden', 'Venezuela']",,: Ablöse €3.00m,30,1968-04-16,Retired,,,False,
Centre-Forward,right,,1995-07-03,James Beattie,185,3112,['England'],,Blackburn Rovers U18,20,1978-02-27,Retired,,,False,
