position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1988-03-25,Kevin Hitchcock,185,26168,['England'],,Mansfield Town,35,1962-05-10,Retired,,,False,
Goalkeeper,right,,1997-10-07,Ed de Goey,196,3150,['Netherlands'],,: Ablöse €3.30m,31,1966-12-20,Retired,,,False,
Goalkeeper,right,,1992-12-22,Dmitriy Kharin,188,67109,['Russia'],,: Ablöse €400k,29,1968-08-16,Retired,,,False,
Goalkeeper,right,,1996-01-11,Frode Grodås,188,263,['Norway'],,Lillestrøm SK,33,1964-10-24,Retired,,,False,
Goalkeeper,,,1992-01-10,Nick Colgan,185,12690,['Ireland'],,Drogheda United FC,24,1973-09-19,Retired,,,False,
Centre-Back,right,,1996-01-07,Frank Leboeuf,183,5314,['France'],,: Ablöse €3.45m,30,1968-01-22,Retired,,,False,
Centre-Back,right,,1997-01-07,Bernard Lambourde,183,5580,"['France', 'Guadeloupe']",,: Ablöse ?,27,1971-11-05,Retired,,,False,
Centre-Back,right,,1998-01-03,John Terry,187,3160,['England'],,Chelsea FC Youth,17,1980-07-12,Retired,,,False,
Centre-Back,both,,1993-01-07,Michael Duberry,185,3633,"['England', 'Montserrat']",,: Ablöse -,22,1975-10-14,Retired,,,False,
Centre-Back,right,,1988-01-07,David Lee,191,107092,['England'],,: Ablöse -,28,1969-11-26,Retired,,,False,
Centre-Back,left,,1990-01-07,Frank Sinclair,178,8056,"['Jamaica', 'England']",,: Ablöse -,26,1971-03-12,Retired,,,False,
Left-Back,left,,1991-07-25,Andy Myers,178,15058,['England'],,: Ablöse -,24,1973-03-11,Retired,,,False,
Left-Back,left,,1997-06-20,Celestine Babayaro,175,3153,"['Nigeria', 'England']",,: Ablöse €3.50m,19,1978-08-29,Retired,,,False,
Left-Back,left,,1997-08-08,Graeme Le Saux,178,3157,"['England', 'Jersey']",,Blackburn Rovers,29,1968-10-17,Retired,,,False,
Left-Back,left,,1997-03-21,Danny Granville,180,13789,['England'],,: Ablöse €450k,23,1975-01-19,Retired,,,False,
Left-Back,left,,2000-01-11,Jon Harley,178,4014,['England'],,: Ablöse free transfer,18,1979-09-26,Retired,,,False,
Right-Back,right,,1995-11-18,Dan Petrescu,175,102023,"['Romania', 'England']",,: Ablöse €3.50m,30,1967-12-22,Retired,,,False,
Right-Back,right,,1987-01-19,Steve Clarke,178,107084,['Scotland'],,St. Mirren FC,34,1963-08-29,Retired,,,False,
Right-Back,right,,1998-01-20,Laurent Charvet,187,107083,['France'],,: Ablöse ?,25,1973-08-05,Retired,,,False,
Right-Back,left,,1995-08-10,Neil Clement,183,3789,['England'],,: Ablöse -,19,1978-03-10,Retired,,,False,
Defensive Midfield,right,,1990-03-07,Dennis Wise,168,4006,['England'],,: Ablöse €2.40m,31,1966-12-16,Retired,,,False,
Central Midfield,right,,1996-07-15,Roberto Di Matteo,180,103679,"['Italy', 'Switzerland']",,SS Lazio,28,1970-05-29,Retired,,,False,
Central Midfield,right,,1994-11-07,Paul Hughes,183,33494,['England'],,: Ablöse -,22,1976-04-19,Retired,,,False,
Central Midfield,right,,1990-01-07,Eddie Newton,180,107094,['England'],,: Ablöse -,26,1971-12-13,Retired,,,False,
Central Midfield,right,,1996-08-01,Jody Morris,165,3171,['England'],,: Ablöse -,19,1978-12-22,Retired,,,False,
Right Midfield,,,1998-01-11,Nick Crittenden,173,107085,['England'],,Plymouth Argyle,19,1978-11-11,Retired,,,False,
Attacking Midfield,right,,1997-01-07,Gustavo Poyet,188,3361,"['Uruguay', 'Spain']",,: Ablöse free transfer,30,1967-11-15,Retired,,,False,
Attacking Midfield,right,,1995-01-07,Ruud Gullit,190,101045,"['Netherlands', 'Suriname']",,UC Sampdoria,35,1962-01-09,Retired,,,False,
Second Striker,N/A,,1995-06-07,Mark Hughes,,8022,['Wales'],,: Ablöse €1.90m,34,1963-01-11,Retired,,,False,
Second Striker,right,,1996-11-15,Gianfranco Zola,168,3177,['Italy'],,: Ablöse €6.80m,31,1966-05-07,Retired,,,False,
Centre-Forward,right,,1996-10-07,Gianluca Vialli,180,16036,['Italy'],,: Ablöse free transfer,33,1964-09-07,---,,,False,
Centre-Forward,,,1993-10-28,Mark Stein,168,107104,"['England', 'South Africa']",,: Ablöse €2.30m,32,1966-01-29,Retired,,,False,
Centre-Forward,right,,1997-01-08,Tore André Flo,193,3081,['Norway'],,SK Brann,25,1973-06-15,Retired,,,False,
Centre-Forward,left,,1995-01-07,Mark Nicholls,178,107095,['England'],,: Ablöse -,21,1977-05-30,Retired,,,False,
Centre-Forward,right,,,Steven Hampshire,180,12627,['Scotland'],,,18,1979-10-17,Retired,,,False,
Centre-Forward,,,1997-09-07,Joe Sheerin,185,107103,['England'],,: Ablöse -,20,1977-08-11,Retired,,,False,
