position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1996-07-26,John Lukic,193,28241,['England'],,: Ablöse free transfer,37,1960-11-12,Retired,,,False,
Goalkeeper,right,,1990-01-07,David Seaman,193,3141,['England'],,: Ablöse €1.50m,34,1963-09-19,Retired,,,False,
Goalkeeper,N/A,,1997-03-07,Alexander Manninger,,5278,['Austria'],,: Ablöse €1.09m,21,1977-04-06,---,,,False,
Goalkeeper,,,1994-10-08,Vince Bartram,188,13778,['England'],,: Ablöse €60k,29,1968-07-08,Retired,,,False,
Centre-Back,right,,1984-01-30,Tony Adams,191,28238,['England'],,Arsenal FC U18,31,1966-10-10,Retired,,,False,
Centre-Back,right,,1988-01-07,Steve Bould,193,106893,['England'],,: Ablöse €595k,35,1962-11-16,Retired,,,False,
Centre-Back,right,,1993-04-02,Martin Keown,185,3184,['England'],,: Ablöse €3.00m,31,1966-07-24,Retired,,,False,
Centre-Back,left,,1997-01-07,Matthew Upson,185,3273,['England'],,: Ablöse €2.80m,19,1979-04-18,Retired,,,False,
Centre-Back,,,1991-03-18,Scott Marshall,185,106912,['Scotland'],,Arsenal FC U18,25,1973-01-05,Retired,,,False,
Left-Back,left,,1987-01-07,Nigel Winterburn,172,3648,['England'],,: Ablöse €470k,34,1963-11-12,Retired,,,False,
Left-Back,right,,1994-01-07,Gavin McGowan,172,106913,['England'],,Arsenal FC U18,22,1976-01-16,Retired,,,False,
Right-Back,right,,1988-01-29,Lee Dixon,175,28240,['England'],,: Ablöse €600k,34,1964-03-17,Retired,,,False,
Right-Back,right,,1996-01-07,Jason Crowe,175,6096,['England'],,Arsenal FC U18,19,1978-09-30,Retired,,,False,
Defensive Midfield,right,,1996-08-14,Patrick Vieira,192,3183,"['France', 'Senegal']",,: Ablöse €5.35m,22,1976-06-23,Retired,,,False,
Defensive Midfield,left,,1997-01-07,Emmanuel Petit,185,3166,['France'],,: Ablöse €3.75m,27,1970-09-22,Retired,,,False,
Defensive Midfield,right,,1997-01-07,Gilles Grimandi,180,15297,['France'],,: Ablöse €3.75m,27,1970-11-11,Retired,,,False,
Defensive Midfield,,,1996-08-14,Rémi Garde,175,101115,['France'],,: Ablöse ?,32,1966-03-04,Retired,,,False,
Central Midfield,right,,1991-06-03,Ray Parlour,178,3208,['England'],,Arsenal FC U18,25,1973-07-03,Retired,,,False,
Central Midfield,left,,1995-07-15,Stephen Hughes,183,10400,['England'],,Arsenal FC U18,21,1976-09-18,Retired,,,False,
Central Midfield,right,,1997-01-07,Paolo Vernazza,178,14080,['England'],,Arsenal FC U18,18,1979-01-11,Retired,,,False,
Right Midfield,both,,1997-01-07,Jehad Muntasser,180,21943,['Libya'],,: Ablöse free transfer,19,1978-07-26,Retired,,,False,
Left Midfield,left,,1997-01-07,Luís Boa Morte,178,3422,"['Portugal', 'Sao Tome and Principe']",,: Ablöse €2.40m,20,1977-04-08,Retired,,,False,
Attacking Midfield,right,,1995-07-14,David Platt,178,101318,['England'],,UC Sampdoria,32,1966-10-06,Retired,,,False,
Attacking Midfield,N/A,,1997-01-07,Alberto Méndez,,477,"['Germany', 'Spain']",,: Ablöse €375k,23,1974-10-24,Retired,,,False,
Left Winger,both,,1997-10-07,Marc Overmars,170,3513,['Netherlands'],,: Ablöse €7.50m,25,1973-03-29,Retired,,,False,
Second Striker,right,,1995-03-07,Dennis Bergkamp,183,3187,['Netherlands'],,: Ablöse €11.25m,29,1969-10-05,Retired,,,False,
Centre-Forward,right,,1991-09-24,Ian Wright,175,104637,['England'],,: Ablöse €4.00m,34,1963-03-11,Retired,,,False,
Centre-Forward,right,,1997-02-22,Nicolas Anelka,186,3226,"['France', 'Martinique']",,: Ablöse €760k,19,1979-03-14,Retired,,,False,
Centre-Forward,right,,1997-07-08,Christopher Wreh,173,15712,"['Liberia', 'France']",,: Ablöse ?,23,1975-05-14,Retired,,,False,
Centre-Forward,right,,1995-12-09,Isaiah Rankin,178,16495,['England'],,Arsenal FC U18,20,1978-05-22,Retired,,,False,
