position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2018-07-24,Tim Krul,193,33027,['Netherlands'],4000000,Brighton & Hove Albion,32,1988-03-04,Retired,,,False,
Goalkeeper,right,,2019-05-07,Ralf Fährmann,197,39015,['Germany'],1600000,FC Schalke 04,31,1988-09-27,Retired,,,False,
Goalkeeper,right,,2016-07-19,Michael McGovern,190,29391,['Northern Ireland'],300000,Hamilton Academical FC,35,1984-12-07,Retired,,,False,
Goalkeeper,left,,2024-01-07,Archie Mair,198,447063,['Scotland'],,Norwich City U21,19,2001-10-02,Carlisle United,,,False,
Centre-Back,right,,2016-01-15,Ben Godfrey,184,343475,"['England', 'Jamaica']",11500000,York City,22,1998-01-15,Rangers FC,,,False,
Centre-Back,right,,2017-01-07,Christoph Zimmermann,194,77812,['Germany'],2800000,Borussia Dortmund II,27,1993-12-01,Retired,,,False,
Centre-Back,right,,2017-08-30,Grant Hanley,188,121385,['Scotland'],2000000,Newcastle United,28,1991-11-20,Hibernian FC,,,False,
Centre-Back,right,,2016-01-18,Timm Klose,195,65255,"['Switzerland', 'Germany']",2000000,: Ablöse €11.00m,32,1988-09-05,Retired,,,False,
Centre-Back,right,,2017-08-18,Sean Raggett,196,226219,"['England', 'Ireland']",250000,: Ablöse €270k,26,1994-01-25,Colchester United,,,False,
Centre-Back,left,,2019-01-29,Akin Famewo,188,425713,"['England', 'Nigeria']",25000,Luton Town,21,1998-09-11,Bolton Wanderers,,,False,
Left-Back,left,Knee injury - Return unknown,2018-01-01,Jamal Lewis,178,346018,"['Northern Ireland', 'England']",11000000,Norwich City U23,22,1998-01-25,Without Club,,,False,
Left-Back,right,,2019-07-16,Sam Byram,183,236953,['England'],2800000,West Ham United,26,1993-09-16,Leeds United,,,False,
Left-Back,left,,2019-01-31,Philip Heise,184,112617,['Germany'],550000,SG Dynamo Dresden,29,1991-06-20,VVV-Venlo,,,False,
Left-Back,left,,2020-01-31,Sam McCallum,177,618901,['England'],,Coventry City,19,2000-02-09,Sheffield United,,,False,
Right-Back,right,,2018-01-07,Max Aarons,177,471690,"['England', 'Jamaica']",20000000,Norwich City U23,20,2000-04-01,AFC Bournemouth,,,False,
Right-Back,right,,,Jordan Thomas,179,563306,['England'],,,19,2001-02-01,Torquay United,,,False,
Defensive Midfield,right,,2019-07-08,Ibrahim Amadou,182,205503,"['France', 'Cameroon']",5500000,Sevilla FC,27,1993-06-04,Chongqing Tonglianglong,,,False,
Defensive Midfield,right,,2017-04-08,Tom Trybull,183,93831,['Germany'],3200000,ADO Den Haag,27,1993-09-03,Without Club,,,False,
Defensive Midfield,right,,2012-08-24,Alexander Tettey,181,12384,['Norway'],1600000,Stade Rennais FC,34,1986-04-04,Retired,,,False,
Central Midfield,right,,2020-12-01,Ondrej Duda,180,232418,['Slovakia'],10500000,Hertha BSC,25,1994-05-12,Al-Ettifaq FC,,,False,
Central Midfield,left,Team captain,2018-01-22,Kenny McLean,183,126600,['Scotland'],3500000,Aberdeen FC,28,1992-08-01,Norwich City,,,False,
Central Midfield,N/A,,2018-01-07,Moritz Leitner,,82243,"['Germany', 'Austria']",2400000,FC Augsburg,27,1992-08-12,Retired,,,False,
Central Midfield,left,,2017-01-07,Mario Vrancic,187,39372,"['Bosnia-Herzegovina', 'Germany']",2000000,SV Darmstadt 98,31,1989-05-23,FFM Brancos FC,,,False,
Central Midfield,right,,2014-01-09,Louis Thompson,180,207771,"['Wales', 'England']",250000,Swindon Town,25,1994-12-19,Stevenage FC,,,False,
Central Midfield,right,,2019-01-07,Daniel Adshead,179,532464,['England'],,Rochdale AFC,18,2001-02-09,Without Club,,,False,
Attacking Midfield,right,Foot injury - Return unknown,2018-01-07,Todd Cantwell,180,332341,['England'],20000000,Norwich City U23,22,1998-02-27,Blackburn Rovers,,,False,
Attacking Midfield,left,,2017-06-08,Marco Stiepermann,190,45760,['Germany'],3200000,VfL Bochum,29,1991-09-02,Retired,,,False,
Attacking Midfield,right,,2020-01-13,Lukas Rupp,178,82863,['Germany'],2400000,TSG 1899 Hoffenheim,29,1991-08-01,VfR Mannheim,,,False,
Left Winger,right,,2018-01-07,Emiliano Buendía,172,321247,"['Argentina', 'Spain']",14500000,Getafe CF,23,1996-12-25,Aston Villa,,,False,
Left Winger,right,,2018-01-25,Onel Hernández,172,109751,"['Cuba', 'Germany']",3200000,Eintracht Braunschweig,27,1993-01-02,Port Vale FC,,,False,
Left Winger,right,,2020-01-08,Josh Martin,176,547534,"['England', 'Ireland']",,Norwich City U18,18,2001-09-09,Without Club,,,False,
Right Winger,left,,2019-01-07,Patrick Roberts,167,225452,['England'],2800000,Manchester City,23,1997-05-02,Birmingham City,,,False,
Centre-Forward,right,,2018-01-07,Teemu Pukki,180,46972,['Finland'],8000000,Bröndby IF,30,1990-03-29,HJK Helsinki,,,False,
Centre-Forward,right,,2019-01-07,Josip Drmic,184,140579,"['Switzerland', 'Croatia']",1600000,Borussia Mönchengladbach,27,1992-08-08,Retired,,,False,
Centre-Forward,right,,2019-01-07,Adam Idah,190,434223,"['Ireland', 'Nigeria']",900000,Norwich City U23,19,2001-11-02,Swansea City,,,False,
Centre-Forward,right,,2018-01-25,Dennis Srbeny,190,159239,['Germany'],800000,SC Paderborn 07,26,1994-05-05,SpVgg Greuther Fürth,,,False,
Centre-Forward,right,,2016-01-07,Carlton Morris,185,246963,['England'],150000,Norwich City U23,24,1995-12-16,Derby County,,,False,
Centre-Forward,right,,2018-01-07,Mason Bloomfield,191,339013,"['England', 'Jamaica']",,: Ablöse free transfer,23,1996-06-11,Farnborough FC,,,False,
