position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,2018-08-08,Kepa Arrizabalaga,188,192279,['Spain'],32000000,Athletic Bilbao,25,1994-03-10,Arsenal FC,,,False,
Goalkeeper,right,,2017-01-07,Willy Caballero,186,19948,"['Argentina', 'Spain']",600000,Manchester City,38,1981-09-28,Retired,,,False,
Goalkeeper,right,,,Jamie Cumming,185,396859,['England'],450000,,20,1999-04-09,Oxford United,,,False,
Centre-Back,right,,2017-09-07,Antonio Rüdiger,190,86202,"['Germany', 'Sierra Leone']",40000000,AS Roma,27,1993-03-03,Real Madrid,,,False,
Centre-Back,right,,2014-01-31,Kurt Zouma,190,157509,"['France', 'Central African Republic']",28000000,: Ablöse €14.60m,25,1994-10-27,FC Palm City,,,False,
Centre-Back,right,,2015-01-07,Andreas Christensen,189,196948,['Denmark'],24000000,Chelsea FC U21,24,1996-10-04,FC Barcelona,,,False,
Centre-Back,right,,2012-08-24,César Azpilicueta,178,57500,['Spain'],24000000,: Ablöse €8.80m,30,1989-08-28,Retired,,,False,
Centre-Back,left,,2016-08-31,Marcos Alonso,188,112515,['Spain'],20000000,: Ablöse €23.00m,29,1990-12-28,Celta de Vigo,,,False,
Centre-Back,right,,2017-01-07,Fikayo Tomori,185,303254,"['England', 'Canada']",16000000,Chelsea FC U23,22,1997-12-19,AC Milan,,,False,
Centre-Back,right,,2020-01-01,Marc Guéhi,182,392757,"['England', ""Cote d'Ivoire""]",2700000,Chelsea FC U23,19,2000-07-13,Manchester City,,,False,
Centre-Back,right,,,Dynel Simeu,187,503976,"['England', 'Cameroon']",,,18,2002-03-13,The New Saints,,,False,
Left-Back,left,,2018-01-30,Emerson,176,181778,"['Italy', 'Brazil']",24000000,AS Roma,25,1994-03-08,Olympique Marseille,,,False,
Left-Back,left,,2023-01-07,Ian Maatsen,178,485585,"['Netherlands', 'Suriname']",,: Ablöse -,18,2002-10-03,Aston Villa,,,False,
Right-Back,right,Team captain,2019-01-07,Reece James,180,472423,"['England', 'Grenada']",22500000,Chelsea FC U23,20,1999-08-12,Chelsea FC,,,False,
Right-Back,right,,,Tariq Lamptey,163,504148,"['Ghana', 'England']",3200000,,19,2000-09-30,Queens Park Rangers,,,False,
Right-Back,right,,,Henry Lawrence,175,580765,['England'],,,18,2001-09-21,Standard Liège,,,False,
Defensive Midfield,right,No eligibility – UEFA Champions League Qualifying – until 30/07/2026,2016-07-16,N'Golo Kanté,168,225083,"['France', 'Mali']",80000000,Leicester City,29,1991-03-29,Fenerbahce,,,False,
Defensive Midfield,right,,2018-07-14,Jorginho,180,102017,"['Italy', 'Brazil']",52000000,: Ablöse €57.00m,28,1991-12-20,CR Flamengo,,,False,
Defensive Midfield,right,Knee injury - Return unknown,2020-11-02,Billy Gilmour,170,423744,['Scotland'],5400000,Chelsea FC U23,19,2001-11-06,SSC Napoli,,,False,
Central Midfield,right,,2019-01-07,Mateo Kovacic,178,51471,['Croatia'],36000000,Real Madrid,26,1994-06-05,Manchester City,,,False,
Central Midfield,right,,2015-01-01,Ruben Loftus-Cheek,191,202886,"['England', 'Guyana']",24000000,Chelsea FC U21,24,1996-01-23,AC Milan,,,False,
Central Midfield,right,,2018-05-01,Ross Barkley,189,131978,['England'],21500000,Everton FC,26,1993-05-12,Aston Villa,,,False,
Central Midfield,right,,2013-04-07,Marco van Ginkel,186,147034,['Netherlands'],3200000,Vitesse Arnhem,27,1992-01-12,Retired,,,False,
Central Midfield,right,,2024-01-07,Tino Anjorin,186,433181,"['England', 'Nigeria']",2300000,: Ablöse -,18,2001-11-23,Torino FC,,,False,
Central Midfield,left,,,Lewis Bate,170,587003,['England'],,,17,2002-10-28,Stockport County,,,False,
Right Midfield,right,,2017-08-31,Davide Zappacosta,182,173859,['Italy'],12000000,Torino FC,28,1992-11-06,Atalanta BC,,,False,
Attacking Midfield,right,,2019-01-07,Mason Mount,181,346483,['England'],40500000,Chelsea FC U23,21,1999-10-01,Manchester United,,,False,
Left Winger,right,,2019-01-01,Callum Hudson-Odoi,178,392768,"['England', 'Ghana']",31500000,Chelsea FC U23,19,2000-07-11,Nottingham Forest,,,False,
Left Winger,right,,2013-08-28,Willian,175,52769,['Brazil'],22500000,Anzhi Makhachkala,31,1988-09-08,Grêmio Foot-Ball Porto Alegrense,,,False,
Left Winger,left,,2015-08-22,Kenedy,185,281404,['Brazil'],9500000,Fluminense Football Club,24,1996-08-02,CF Pachuca,,,False,
Right Winger,right,Broken leg - Return expected on 16/08/2026,2019-02-01,Christian Pulisic,177,315779,"['United States', 'Croatia']",54000000,Borussia Dortmund,21,1998-09-18,AC Milan,,,False,
Right Winger,both,,2015-08-20,Pedro,167,65278,['Spain'],9500000,FC Barcelona,32,1987-07-28,Without Club,,,False,
Centre-Forward,right,,2017-01-07,Tammy Abraham,194,331726,"['England', 'Nigeria']",40000000,Chelsea FC U23,22,1997-02-10,Aston Villa,,,False,
Centre-Forward,right,,2016-03-07,Michy Batshuayi,185,179184,"['Belgium', 'DR Congo']",17500000,: Ablöse €39.00m,26,1993-02-10,Eintracht Frankfurt,,,False,
Centre-Forward,left,,2018-01-31,Olivier Giroud,192,82442,['France'],7000000,Arsenal FC,33,1986-09-30,LOSC Lille,,,False,
Centre-Forward,right,,2022-01-07,Armando Broja,191,571743,"['Albania', 'England']",,: Ablöse -,18,2001-10-09,Burnley FC,,,False,
