position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,,,1993-04-11,Tim Flowers,188,4249,['England'],,Southampton FC,32,1967-03-02,Retired,,,False,
Goalkeeper,,,1997-01-07,John Filan,188,13516,['Australia'],,Coventry City,29,1970-08-02,Retired,,,False,
Goalkeeper,right,,1997-10-09,Alan Fettis,185,4222,['Northern Ireland'],,: Ablöse €360k,28,1971-01-02,Retired,,,False,
Goalkeeper,,,1997-01-07,Anthony Williams,188,16084,['Wales'],,Blackburn Rovers U18,21,1977-09-20,Retired,,,False,
Centre-Back,right,,1998-01-07,Darren Peacock,188,107099,['England'],,Newcastle United,31,1968-03-02,Retired,,,False,
Centre-Back,N/A,,2006-09-09,Stéphane Henchoz,,3210,"['Switzerland', 'Germany']",,Without Club,24,1974-07-09,Retired,,,False,
Centre-Back,left,,1994-11-28,Marlon Broomes,183,13995,['England'],,Blackburn Rovers U18,21,1977-11-28,Retired,,,False,
Centre-Back,right,,1998-08-21,Christian Dailly,183,3799,['Scotland'],,: Ablöse €7.95m,25,1973-10-23,Retired,,,False,
Centre-Back,N/A,,1998-01-10,Oumar Kondé,,413,"['Switzerland', 'France']",,: Ablöse €750k,19,1979-08-19,Retired,,,False,
Centre-Back,N/A,,1997-01-07,Tore Pedersen,,99931,['Norway'],,: Ablöse ?,29,1969-09-29,Retired,,,False,
Centre-Back,right,,1998-01-07,Martin Taylor,195,3822,['England'],,Blackburn Rovers U18,19,1979-09-11,Retired,,,False,
Left-Back,left,,1997-01-07,Callum Davidson,178,4251,['Scotland'],,: Ablöse €2.50m,23,1976-06-25,Retired,,,False,
Left-Back,right,,1996-03-29,Gary Croft,175,12692,['England'],,Grimsby Town,25,1974-02-17,Retired,,,False,
Right-Back,right,,1997-01-07,David Worrell,180,20997,['Ireland'],,Blackburn Rovers U18,21,1978-12-01,Retired,,,False,
Right-Back,right,,1995-03-15,Jeff Kenna,180,3933,['Ireland'],,Southampton FC,28,1970-08-27,Retired,,,False,
Right-Back,right,,1998-07-21,Sébastien Pérez,177,5316,['France'],,: Ablöse €3.60m,25,1973-11-24,Retired,,,False,
Defensive Midfield,right,,1999-03-22,Lee Carsley,178,3618,"['Ireland', 'England']",,: Ablöse €5.10m,25,1974-02-28,Retired,,,False,
Defensive Midfield,left,,1999-01-01,Dario Marcolin,182,3510,['Italy'],,SS Lazio,27,1971-10-28,Retired,,,False,
Defensive Midfield,both,,1997-01-07,Anders Andersson,174,13210,['Sweden'],,Malmö FF,25,1974-03-15,Retired,,,False,
Central Midfield,right,,1992-12-02,Tim Sherwood,183,4005,['England'],,: Ablöse €750k,30,1969-06-02,Retired,,,False,
Central Midfield,right,,1996-03-26,Garry Flitcroft,183,3706,['England'],,: Ablöse €5.30m,26,1972-06-11,Retired,,,False,
Central Midfield,,,1994-12-07,Wayne Gill,175,107194,['England'],,Blackburn Rovers U18,23,1975-11-28,Retired,,,False,
Right Midfield,left,,1996-05-03,Damien Duff,178,3259,['Ireland'],,St. Kevins Boys,20,1979-02-03,Retired,,,False,
Right Midfield,right,,1995-10-14,Billy McKinlay,175,9212,['Scotland'],,: Ablöse €2.60m,30,1969-04-22,Retired,,,False,
Right Midfield,right,,1996-02-02,Damien Johnson,175,3940,['Northern Ireland'],,Portadown FC,20,1978-11-18,Retired,,,False,
Right Midfield,right,,1998-12-16,Keith Gillespie,177,3827,['Northern Ireland'],,Newcastle United,24,1975-02-18,Retired,,,False,
Right Midfield,right,,1999-01-27,Jason McAteer,175,3710,"['Ireland', 'England']",,: Ablöse €5.55m,28,1971-06-18,Retired,,,False,
Left Midfield,left,,1989-01-07,Jason Wilcox,180,3320,['England'],,Blackburn Rovers U18,27,1971-07-15,Retired,,,False,
Attacking Midfield,right,,2007-01-17,David Dunn,178,4243,['England'],,: Ablöse €3.20m,19,1979-12-27,Retired,,,False,
Right Winger,right,,1993-03-22,Kevin Gallacher,173,101134,['Scotland'],,Coventry City,32,1966-11-23,Retired,,,False,
Right Winger,right,,1998-05-21,Jim Corbett,175,11002,['England'],,Gillingham FC,18,1980-06-07,Retired,,,False,
Centre-Forward,right,,1999-01-01,Nathan Blake,182,4229,['Wales'],,: Ablöse €5.95m,27,1972-01-27,Retired,,,False,
Centre-Forward,right,,1999-01-01,Ashley Ward,185,13548,['England'],,Barnsley FC,28,1970-11-24,Retired,,,False,
Centre-Forward,right,,1994-07-13,Chris Sutton,190,7453,['England'],,: Ablöse €7.50m,26,1973-10-03,Retired,,,False,
Centre-Forward,right,,1998-01-07,Kevin Davies,183,4114,['England'],,Southampton FC,22,1977-03-26,Retired,,,False,
Centre-Forward,N/A,,1997-01-07,Martin Dahlin,,21654,"['Sweden', 'Venezuela']",,: Ablöse €3.00m,31,1968-04-16,Retired,,,False,
Centre-Forward,left,,1999-01-01,Matt Jansen,180,10502,['England'],,: Ablöse €6.00m,21,1977-10-20,Retired,,,False,
